TotalFile:5302	PakTime:2012-12-17 22:0:18	PakTimeSave:50cf2572	CRC:56714245
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
1451	4d6f867d	2007-6-9 12:56:47	\setting\map\map_info\yuanshisenlin_2_shinei\npc\jinqianbao.txt	363	180	4	1fa2e62a
1452	4d90bef7	2010-11-29 14:31:55	\setting\npc\dropfile_recordlist.txt	211	125	4	c032484b
1453	4d92256b	2009-9-16 19:52:59	\setting\map\map_info\zhanchang_pingyuan_fengxiang\trap\houying1_daying1.txt	429	168	4	8b53ddaf
1454	4d980ac6	2008-10-27 15:47:38	\setting\map\map_info\longmenzhen\trap\to_dunhuanggucheng.txt	601	193	4	cd14f75d
1455	4d98f2ff	2008-3-17 20:52:47	\setting\map\map_info\jinguohuangling_2\npc\area2.txt	699	385	4	162896a4
1456	4d9a5099	2008-5-25 23:39:46	\setting\kin\kingame\room13\fixindex.txt	70	70	0	c170f9c0
1457	4db7c5b7	2010-1-7 17:51:58	\setting\mission\gbwlls\league_award\award_session_1_lv2.txt	1358	484	4	d1e08a48
1458	4db8f7d4	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_fengxiang\trap\daying3_houying3.txt	405	184	4	3563a9d9
1459	4dc03332	2008-5-25 23:39:46	\setting\kin\kingame\room11\obstacletrap.txt	57	53	4	c5015990
1460	4dcb98af	2007-6-9 12:54:47	\setting\map\map_info\hanshuigudu\trap\to_xiangyangfu.txt	293	126	4	5a313a2f
1461	4dfb0719	2010-9-17 14:18:47	\setting\map\map_info\molongdiandian2\trap\to_shennvfeng2.txt	363	130	4	e6b5f4ca
1462	4e030a87	2007-6-9 1:11:7	\setting\task\random\level_group.txt	87	74	4	88788a74
1463	4e14dfff	2009-1-4 9:52:4	\setting\map\map_info\hupanzhulin_2\info.txt	1158	443	4	a60cf67a
1464	4e2ea804	2008-8-8 17:31:5	\setting\map\map_info\qianqionggongfuben\npc\enemy_1.txt	494	286	4	2a0096f
1465	4e3d86c3	2009-6-20 17:57:48	\setting\map\map_info\qinshihuangling_2\trap\trap_f3_2.txt	307	128	4	b92542b0
1466	4e3fa501	2008-5-25 23:39:45	\setting\kin\kingame\room09\difnpctemplet.txt	60	57	4	1f712b8
1467	4e435e40	2011-12-15 17:28:4	\setting\event\jieri\201112_xmas\christboss_stone.txt	103	103	0	e67a81d0
1468	4e4bc063	2010-9-9 10:24:41	\setting\task\treasuremap2\taozhugongyizhong\npc\sancengxiaoguai.txt	78	68	4	e68ac82a
1469	4e4f261b	2007-6-9 12:55:42	\setting\map\map_info\qingluodao_shinei\trap\to_exit21.txt	265	124	4	b4bfc25d
1470	4e51790e	2010-9-17 14:18:48	\setting\npc\droprate\gaojidadao\gaoshixian.txt	1017	358	4	c4fceb7d
1471	4e62d823	2010-4-9 21:21:14	\setting\npc\droprate\loaryday\boss_shui.txt	105	105	0	8bc788f9
1472	4e708cd4	2008-3-17 16:4:37	\setting\map\map_info\jiulaofeng_shinei\npc\wuxiqinbingz.txt	153	97	4	d22ba25e
1473	4e8213b8	2010-12-1 14:49:53	\setting\event\specialevent\santaclaus2010\linan_route.txt	584	310	4	695e1017
1474	4e8c2c18	2009-1-4 9:56:12	\setting\map\map_info\longwangmiao_1\info.txt	494	330	4	6e817a74
1475	4e9edcbf	2009-1-4 10:14:12	\setting\npc\droprate\renwudiaoluo\jindi_lv2.txt	186	128	4	63b6d921
1476	4ed0beb1	2008-5-24 20:35:16	\setting\map\map_info\menpaijingjichang\trap\qiecuochangrukou_2.txt	195	94	4	52fd5e16
1477	4ef4d058	2010-9-17 10:47:34	\setting\boss\gaojidadao\95boss_jin.ini	1105	400	4	de157f5b
1478	4ef8c78f	2012-7-12 12:10:50	\setting\boss\easyxoyogame\xoyo_shenmiren.ini	771	234	4	7e341e20
1479	4efd6f72	2009-1-4 9:51:34	\setting\map\map_info\huanggongdadian\info.txt	1250	463	4	653a4260
1480	4f177e5e	2008-5-22 16:16:36	\setting\map\map_info\zhanchang_shangu_xiangyang\trap\daying3_houying3.txt	405	179	4	8ec6334c
1481	4f274fd4	2008-12-19 22:46:4	\setting\map\map_info\yelangjiuxu\trap\to_fengduguicheng.txt	391	133	4	1eddf778
1482	4f4f951c	2009-9-22 17:17:3	\setting\map\map_info\lingbipo\trap\to_baifumengjing.txt	104	66	4	d058ac88
1483	4f6ea731	2010-4-9 21:21:13	\setting\event\jieri\20100501_laborday\npc_gen133.txt	55	55	0	baa4a81c
1484	4f7600d0	2008-7-8 10:3:22	\setting\map\map_info\taizubaoku\npc\wudujiaodizi.txt	69	59	4	ecbebd10
1485	4f79be61	2012-9-5 22:46:21	\setting\map\map_info\talin_2\trap\to_peace.txt	223	111	4	b4c6dbc3
1486	4f7fc150	2012-12-12 15:44:14	\setting\task\treasuremapex\mapinfo\minlingtingyuan\npc\no4guodao.txt	83	61	4	37506d79
1487	4f890274	2010-9-9 10:24:41	\setting\task\treasuremap2\damogucheng\npc\npc_level_3.txt	195	132	4	903b8355
1488	4f98b967	2010-12-16 12:29:21	\setting\factionbattle\baoxiang8.txt	313	144	4	1c120282
1489	4fa4a51e	2010-9-17 14:18:48	\setting\map\map_info\yelangjiuxu\trap\to_molongdianfeng2.txt	363	130	4	e6302a1d
1490	4fa4b7e6	2009-5-22 10:58:17	\setting\map\map_info\longzhoubisaichang\trap\to_hean.txt	20495	7202	4	3cadd010
1491	4faeaf9a	2010-5-28 9:48:13	\setting\question\readme.txt	18	18	0	adaa2b19
1492	4fc3c974	2010-9-17 14:18:47	\setting\map\map_info\fenmingtangyan2\trap\to_suoyunyuan2.txt	363	130	4	e6b5f4ca
1493	4fdc942c	2012-8-30 9:12:8	\setting\map\map_info\huadengluan1\npc\lv.txt	27	27	0	92911ca2
1494	4fe086b2	2008-3-6 14:24:14	\setting\map\map_info\shiguzhen\npc\yijunshiwei.txt	40	40	0	cba0904
1495	4fe3510e	2007-9-21 19:11:23	\setting\map\map_info\daoxiangcun\npc\yijunshiwei.txt	41	39	4	6f3bdf11
1496	4ffa40c7	2008-12-15 18:33:40	\setting\map\map_info\taohuayuan\npc\area4.txt	2813	1200	4	b318d163
1497	501bbdaf	2012-7-23 18:36:0	\setting\player\portrait.ini	1731	526	4	25feda98
1498	5022ecf5	2009-9-22 17:10:13	\setting\map\map_info\liangshanpo\trap\to_lingbipo.txt	195	89	4	9e7ad4e2
1499	50347f68	2008-8-21 11:28:9	\setting\map\map_info\chilechuan\npc\area2.txt	2995	1160	4	54b45bcf
1500	5038c579	2008-5-25 23:39:47	\setting\map\map_info\shenmibaoku\trap\to_xuanwujian.txt	391	147	4	e66fac85
1501	503e15eb	2009-1-4 9:53:9	\setting\map\map_info\jinguohuangling_2_wsjs\info.txt	467	324	4	6e246b50
1502	503f86f8	2010-9-1 22:4:26	\setting\event\manager\eventcallnpc.txt	184	145	4	7354a767
1503	505133be	2012-9-5 22:46:22	\setting\map\chuanfu.txt	365	256	4	5d07508f
1504	505fb7fc	2008-7-8 10:3:22	\setting\map\map_info\huanghelou\npc\qingfengzhaiqiangfei.txt	209	132	4	4f4fc365
1505	5061318e	2010-12-16 21:21:7	\setting\mission\castlefight\npc_move_left_up.txt	195	128	4	540a153e
1506	50683469	2008-5-24 15:20:14	\setting\map\map_info\yuanshisenlin_2_chlshd\npc\chilianshe.txt	640	331	4	f2a4ec1b
1507	50731cdf	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm46.txt	405	193	4	31dc9e3a
1508	507cc85b	2008-12-15 18:33:37	\setting\map\map_info\gulangyu\trap\to_suoyunyuan.txt	335	138	4	362e8c80
1509	507db62a	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\trap\to_mima5_2.txt	364	147	4	d83f30a8
1510	508096cd	2007-6-9 12:55:39	\setting\map\map_info\qingluodao\trap\to_shenmixiaojing.txt	293	114	4	505ebafd
1511	508221dc	2008-6-4 2:12:35	\setting\map\map_info\houshanjindi\trap\to_shaolinpai.txt	573	195	4	f87a0259
1512	50ad5a8f	2009-1-4 9:49:9	\setting\map\map_info\bingxuemigong_1\info.txt	1208	428	4	69419128
1513	50b501ce	2008-9-12 19:7:11	\setting\boss\xoyogame\mojun.ini	1015	428	4	513facb8
1514	50b7cf27	2007-10-24 17:55:22	\setting\map\map_info\zhendongmuyuan\npc\area5.txt	713	361	4	f62affa2
1515	50bf7905	2010-9-17 14:18:48	\setting\npc\droprate\gaojidadao\shiyuehufa.txt	271	160	4	f6bdaf7b
1516	50d03dad	2009-7-16 18:19:42	\setting\map\map_info\xiaoyaogu_lv6\trap\to_trapB2.txt	1049	270	4	9c24f22b
1517	50daa2f0	2012-12-12 15:44:13	\setting\task\treasuremapex\mapinfo\qianqionggongfuben\npc\enemy_1.txt	494	286	4	2a0096f
1518	50e0b92b	2009-1-4 9:50:54	\setting\map\map_info\funiushanjunying2\info.txt	2511	910	4	769f3fce
1519	50ec28ab	2008-6-5 15:42:32	\setting\item\001\extern\value\enhance_value.txt	183	115	4	4d08a4c3
1520	50eed373	2007-6-9 12:56:32	\setting\map\map_info\yanziwu_1\npc\huanglang.txt	181	98	4	ac573057
1521	50f849ae	2007-10-10 15:4:53	\setting\map\map_info\jiulaofeng_shinei\npc\zhaojiacike.txt	517	214	4	35a35e00
1522	50fafe20	2012-7-20 15:37:54	\setting\event\neweventplantform\plantform_type\dragonboat.txt	854	542	4	890a87dd
1523	5101db88	2008-5-22 16:16:23	\setting\battle\map\xibei\daying3_2.txt	123	74	4	84dec453
1524	5106fa43	2009-9-23 18:30:20	\setting\battle\map\wulindahui\daying3_2.txt	123	74	4	84dec453
1525	511556e5	2007-6-9 12:55:25	\setting\map\map_info\longhuhuanjing_1\trap\to_laojunyan.txt	533	208	4	943b2df3
1526	5120405a	2008-1-28 19:42:47	\setting\map\map_info\bingxuemigong_3\info.txt	229	175	4	92bb7e25
1527	51211f94	2012-8-20 15:5:16	\setting\event\jieri\201208_qixi\randompos.txt	471	313	4	ab3733ec
1528	513cdca2	2009-4-22 18:13:49	\setting\map\map_info\hailingwangmu\trap\trap4.txt	181	86	4	375aa9d0
1529	514a4ff5	2008-7-8 11:3:26	\setting\map\map_info\jianmenguan\npc\area4.txt	1861	848	4	6f79c93e
1530	5150608b	2008-4-15 10:52:35	\setting\map\map_info\diancangshan\npc\kugong.txt	321	177	4	879fdc27
1531	51613893	2010-9-9 10:24:41	\setting\task\treasuremap2\damogucheng\level_3\award_1.txt	64	61	4	ebdbe69e
1532	517f4ac8	2008-3-25 0:44:54	\setting\map\map_info\jianxingfeng\npc\mazei.txt	237	143	4	dab5ce2c
1533	519b4a3f	2008-12-15 18:33:36	\setting\map\map_info\gulangyu\npc\area3.txt	1693	727	4	c12d9c17
1534	51a14b58	2008-5-24 15:4:11	\setting\map\map_info\baihuazhen_2_chmyzh1\trap\to_baihuazhen.txt	153	66	4	fcb4894f
1535	51b94c37	2008-5-22 16:16:23	\setting\battle\map\xibei\yuanshuaidian1.txt	24	24	0	7daf1ef2
1536	51c9b816	2008-1-28 19:58:16	\setting\map\map_info\bianjingfu\trap\to_tianrenjiao.txt	364	133	4	8e7410e6
1537	51cde99a	2011-12-29 17:55:56	\setting\map\map_info\qinshihuangling_4\trap\4zto5trap.txt	685	239	4	71c5e03d
1538	51d967e9	2009-6-20 17:57:54	\setting\map\map_info\qinshihuangling_5\trap\trap_f4_1.txt	503	205	4	694b2b0b
1539	51e4a295	2008-5-24 15:6:42	\setting\map\map_info\hupanzhulin_1_byg2\trap\to_hupanzhulin.txt	139	76	4	df9e178c
1540	51ea9024	2010-12-16 21:21:7	\setting\mission\castlefight\trap\npc_trap_up_left.txt	559	292	4	92f62dd1
1541	51f9a920	2008-5-24 15:2:42	\setting\map\map_info\feilonggu\trap\to_feilongzhen.txt	111	59	4	ea0db6de
1542	5205db34	2008-3-25 0:45:58	\setting\map\map_info\meihualing\npc\area1.txt	3163	1312	4	b6ab2076
1543	522ab504	2011-11-17 17:14:22	\setting\ibshop\bindcoinshop.txt	998	605	4	364a6ac5
1544	525ea75b	2012-7-20 19:27:46	\setting\boss\keyimenzhanchang\10028.ini	722	394	4	de294f18
1545	525ef4ce	2011-3-25 10:45:35	\setting\boss\task80to90\7326.ini	156	122	4	c9d85f4d
1546	5266fe19	2012-11-29 14:26:30	\setting\kuafubaihu\baihutangnpc1.ini	601	307	4	a7cd3ac7
1547	527829e7	2008-12-15 18:33:36	\setting\map\map_info\gulangyu\npc\area4.txt	1388	625	4	586294e7
1548	528c662c	2012-9-9 18:11:22	\setting\map\map_info\funiushan\info.txt	3449	1005	4	6d699fb2
1549	528e33c9	2008-11-11 18:16:44	\setting\npc\droprate\droprate005_jingying.txt	1309	463	4	5cde8458
1550	5299faf3	2007-7-4 10:55:16	\setting\map\map_info\longmenshiku_shinei\trap\to_exit27.txt	265	129	4	cf9d3b7a
1551	529e9769	2008-7-8 10:3:25	\setting\map\map_info\xiaoshigu\npc\kanshou.txt	97	74	4	33945343
1552	52adc5b2	2012-9-4 21:30:28	\setting\task\treasuremap2\biluogu\info.txt	425	182	4	461058aa
1553	52b7cb82	2009-1-4 10:2:37	\setting\map\map_info\xiaoyaogu_lv4\info.txt	447	284	4	cca3c8ee
1554	52b97d66	2012-8-30 9:12:9	\setting\map\map_info\qingluodao\npc\ruijieyingzibing.txt	335	186	4	8244e7a6
1555	52c57750	2012-8-30 9:12:14	\setting\item\001\equip\general\rangeweapon.txt	17111	2082	4	6fe0943c
1556	52e5690a	2012-12-13 21:52:20	\setting\shop\goods.txt	215454	44586	4	60352e27
1557	52fbe7de	2009-10-16 18:28:59	\setting\map\map_info\global_songjin_baomingdian\info.txt	621	319	4	61716879
1558	531ea264	2007-9-6 17:6:20	\setting\map\map_info\duanshihuangling\npc\area4.txt	2363	1086	4	f447bab3
1559	533610d4	2007-6-9 12:54:55	\setting\map\map_info\huanhuaxi_shinei\trap\to_exit26.txt	223	109	4	54a32dfe
1560	5339e1de	2012-8-30 9:12:14	\setting\item\001\equip\purple\amulet.txt	139093	7970	4	aff9fa95
1561	533bb7a7	2007-6-9 12:55:42	\setting\map\map_info\qingluodao_shinei\trap\to_exit27.txt	265	129	4	cf9d3b7a
1562	5354eea2	2008-3-25 0:45:44	\setting\map\map_info\longhuhuanjing_2\npc\area1.txt	2548	1159	4	8ab5711b
1563	538a38ae	2009-5-22 10:58:14	\setting\map\map_info\longzhoubisaichang\trap\pm1.txt	447	155	4	e3fed24b
1564	53af9776	2007-10-19 22:28:27	\setting\map\map_info\jiangjincun\trap\to_shunanzhuhai.txt	363	130	4	475b4eea
1565	53c2f06e	2009-1-4 9:53:59	\setting\map\map_info\liangxianglinyingzhang\info.txt	591	338	4	55a10529
1566	53c2fbbf	2010-12-16 21:22:46	\setting\boss\xiakedao\toushiche.ini	108	103	4	7b461059
1567	53d87121	2008-5-25 23:39:46	\setting\kin\kingame\room10\obstacletrap.txt	57	53	4	258de179
1568	53e46946	2010-4-9 21:34:18	\setting\event\manager\tooluse\finishtasktype.txt	1013	739	4	9a42bea
1569	53ea51b1	2008-8-29 16:53:50	\setting\map\map_info\funiushanhoushan\trap\guanka3a.txt	727	214	4	c7ad0685
1570	53eaa89e	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_yangzhou\trap\houying1_daying1.txt	433	189	4	b186d107
1571	53ed2269	2008-5-25 23:39:46	\setting\kin\kingame\room12\difnpctemplet.txt	60	57	4	1edb74c9
1572	53f8bcda	2010-9-17 14:18:48	\setting\map\map_info\yundangongri2\trap\to_mengguwangting2.txt	363	130	4	e6b5f4ca
1573	53f9f639	2009-1-4 9:55:3	\setting\map\map_info\linanfu_zhuxi\info.txt	431	306	4	b5653ce7
1574	53fe5e1d	2008-3-6 14:23:58	\setting\map\map_info\gaibang\trap\to_yangzhoufu.txt	377	177	4	d83da0e5
1575	53feae02	2008-11-20 16:11:55	\setting\npc\droprate\treasuremap\level3\box_inside.txt	281	171	4	e7f6860f
1576	540b5078	2009-1-4 9:55:20	\setting\map\map_info\longhuhuanjing_1_jjc\info.txt	581	364	4	92f45899
1577	541f817b	2008-5-22 16:16:23	\setting\battle\map\xibei\daying3_1.txt	123	87	4	1d540427
1578	5435e977	2010-9-17 10:47:34	\setting\map\map_info\dunhuanggucheng\trap\to_wangukuwang2.txt	363	126	4	6e4e4a4
1579	54402ed5	2011-9-21 11:27:18	\setting\mission\gbwlls\league_type\triangleperpk.txt	1493	758	4	e812656d
1580	54527dc0	2008-3-6 14:25:6	\setting\map\map_info\yonglezhen\trap\to_shaolinpai.txt	351	152	4	b0042ceb
1581	545621f3	2008-1-21 15:10:8	\setting\pvp\map\boss.txt	27	27	0	99445ed2
1582	54567656	2008-5-25 23:39:46	\setting\kin\kingame\room28\difnpctemplet.txt	20	20	0	8377dce7
1583	545b2fab	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\trap\to_mima5_1.txt	364	148	4	f8551be2
1584	545c6595	2009-5-14 11:18:56	\setting\map\map_info\zhendongmuyuan\npc\area4.txt	2456	1050	4	957b9130
1585	5466a4e4	2012-3-23 15:14:9	\setting\mission\gbwlls\league_award\award_session_7_lv2.txt	2123	616	4	c89db622
1586	546d098c	2012-12-12 15:44:12	\setting\task\xiakedaily\taskini.txt	1659	683	4	befee56b
1587	54814f58	2008-8-21 11:28:22	\setting\map\map_info\miaoling\trap\to_shiguzhen.txt	433	152	4	12b1125d
1588	54825742	2012-10-31 15:7:17	\setting\map\map_info\qingluodao\trap\qinggong_right.txt	69	59	4	ee3785af
1589	5490d256	2008-4-15 10:47:54	\setting\map\map_info\huqiujianchi\npc\jianjun.txt	153	108	4	c4c43513
1590	5494f48a	2008-6-4 11:58:41	\setting\map\map_info\jinguohuangling_2_xzl\trap\to_jinguohuangling.txt	363	139	4	2b481048
1591	54a11e9b	2009-9-23 18:30:20	\setting\battle\map\wulindahui\daying3_1.txt	123	87	4	1d540427
1592	54ad4899	2008-3-24 19:3:6	\setting\map\map_info\yuanshisenlin_2\npc\tianwangwushi.txt	993	469	4	138c1402
1593	54b0bb12	2008-1-28 19:58:8	\setting\map\map_info\bianjingfu\trap\to_longmenshiku.txt	223	93	4	8e73c1fe
1594	54b6d801	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm45.txt	447	158	4	48e0b53d
1595	54cd5623	2010-9-17 10:47:34	\setting\map\map_info\fenmingtangshi2\info.txt	448	321	4	2274d94a
1596	54d97310	2009-4-22 18:13:49	\setting\map\map_info\hailingwangmu\trap\trap3.txt	335	128	4	299e6c68
1597	54d98738	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\trap\to_mima8.txt	325	144	4	218ae5f9
1598	5515e350	2008-7-8 11:3:26	\setting\map\map_info\jianmenguan\npc\area3.txt	1133	515	4	f947ab52
1599	551b4021	2012-9-4 21:30:27	\setting\npc\droprate\newserverevent\boss.txt	103	103	0	d6a12a73
1600	5521349a	2008-3-18 9:16:59	\setting\map\map_info\bingxuemigong_1\trap\to_jianxingfeng.txt	251	116	4	692c14fe
1601	5525ee97	2008-12-15 18:33:36	\setting\map\map_info\gulangyu\npc\area2.txt	2113	919	4	bf71c105
1602	552bf9df	2009-7-16 18:19:42	\setting\map\map_info\xiaoyaogu_lv6\trap\to_trapB1.txt	1161	315	4	b55d3a17
1603	55713a27	2010-1-15 22:37:6	\setting\map\map_info\hl_yl_pingmin\npc\meinv.txt	125	95	4	7446ee96
1604	55726aaa	2007-6-9 12:55:57	\setting\map\map_info\tianlongsi\npc\ahang.txt	27	27	0	e8884fa5
1605	557a5445	2007-6-14 14:4:40	\setting\map\map_info\jiangeshudao_shinei\npc\tianwangdizi.txt	657	284	4	6bd60310
1606	557f15eb	2007-8-16 21:21:5	\setting\map\map_info\gusushuixie\trap\to_gaibang.txt	403	145	4	e19cb21e
1607	558375d8	2012-3-8 20:32:4	\setting\map\map_info\keyimenyaoai\npc\task_boss01.txt	27	27	0	253017b3
1608	55895a8a	2008-5-24 15:2:43	\setting\map\map_info\maowu_2\trap\to_exit502.txt	111	58	4	e6780c80
1609	55b09996	2012-12-13 21:52:20	\setting\event\jieri\201112_xmas\decorationpos.txt	7429	2688	4	753dcf6
1610	55c9489f	2010-1-30 23:14:33	\setting\map\map_info\hl_pingmin\trap\trap_in_stage_1.txt	447	163	4	f04526e3
1611	55e361c6	2008-3-25 16:53:58	\setting\boss\tuobashanyuan.ini	1066	362	4	ca6f112
1612	55e36c2e	2012-3-10 20:29:56	\setting\task\armycamp\elunheyuan\muhualiflag_born.txt	543	282	4	c2a65562
1613	55f05101	2008-12-17 10:25:53	\setting\map\map_info\erhaimoyan\trap\to_baiguzhen.txt	363	133	4	bd109225
1614	560d806b	2008-3-25 0:46:40	\setting\map\map_info\yanziwu_1\npc\hudiecao.txt	672	365	4	2bb1427c
1615	5624d682	2008-11-20 9:43:41	\setting\map\map_info\dunhuanggucheng\npc\heifenglouluo.txt	363	215	4	b8567ffe
1616	562b3987	2009-1-4 9:48:29	\setting\map\map_info\baihutangerceng_yin_1\info.txt	388	297	4	93faa2ae
1617	56317d05	2010-9-17 11:53:51	\setting\map\map_info\yelangjiuxu\info.txt	2388	730	4	b10045ea
1618	56362756	2010-3-26 18:58:9	\setting\mission\towerdefence\fu_position.txt	310	170	4	b2600242
1619	566acdfb	2008-12-15 18:33:37	\setting\map\map_info\liangshanpo\trap\to_jianjudong.txt	223	107	4	e20a65d5
1620	56780d4f	2011-12-15 17:28:4	\setting\map\map_info\xmasgame\info.txt	408	266	4	d00ef642
1621	567e9324	2008-5-24 15:2:42	\setting\map\map_info\huanggongdadian\trap\to_exit523.txt	195	98	4	c1fae37f
1622	56a23d5f	2007-9-17 17:20:12	\setting\map\map_info\tianlongsi_shinei\trap\to_guizhudezhufang.txt	223	94	4	680584a
1623	56b8fe9a	2010-9-17 14:18:47	\setting\map\map_info\wangukuwang\trap\to_suoyunyuan.txt	363	130	4	e6b5f4ca
1624	56be7740	2010-3-29 18:56:25	\setting\mission\towerdefence\npc_skill_money.txt	227	117	4	666c8a1e
1625	56ca4ed4	2008-6-4 2:12:50	\setting\map\map_info\longhuhuanjing_2\trap\to_longhuhuanjing_1.txt	559	225	4	b10c8559
1626	56de4502	2007-6-9 12:54:47	\setting\map\map_info\hanshuigudu\trap\to_gaibangfenduo3.txt	125	64	4	18a8fa9e
1627	56e4d0c7	2008-4-15 10:52:35	\setting\map\map_info\diancangshan\trap\to_bieyuan.txt	97	59	4	b3decca1
1628	56f964c5	2007-8-30 14:18:45	\setting\map\map_info\xiangshuidong\trap\to_jiangeshudao.txt	167	83	4	c5a9303f
1629	56fb0c93	2011-5-30 15:52:44	\setting\npc\droprate\treasuremap\chujibaoxiang_nomoney.txt	276	181	4	2669bc28
1630	56fbeae1	2009-1-4 9:51:4	\setting\map\map_info\gelou\info.txt	426	301	4	7eb3a35d
1631	56fdf2d1	2008-5-24 15:2:42	\setting\map\map_info\feilongzhen\npc\beikundejinjun.txt	443	264	4	b90ad093
1632	570b8a73	2011-5-28 18:44:15	\setting\event\specialevent\duanwu2011\shoal.txt	3309	1564	4	91031a3c
1633	570eb534	2007-9-6 17:6:20	\setting\map\map_info\duanshihuangling\npc\area3.txt	2855	1225	4	7ecf99cd
1634	57159a03	2011-7-1 9:44:0	\setting\map\map_info\kuafuzhanchang_1\trap\jin_in.txt	713	268	4	2f80b19d
1635	5716e5fd	2009-9-23 18:30:20	\setting\map\map_info\wulindahui_zhanchang\trap\daying3_yewai.txt	2211	815	4	6d52b100
1636	571ccbfc	2012-12-12 15:44:14	\setting\task\treasuremapex\maplist\5StarMaps.txt	233	209	4	600ee5f1
1637	572bdd6e	2008-3-17 20:53:24	\setting\map\map_info\jiulaofeng\npc\jinguoxingshang.txt	153	116	4	25c2e1c8
1638	57426359	2011-3-15 11:39:30	\setting\npc\droprate\npcdrop_tw\droprate011b_shouling_dagongjiang.txt	105	105	0	ab00cfad
1639	575eb83b	2007-7-4 10:55:16	\setting\map\map_info\longmenshiku_shinei\trap\to_exit26.txt	223	109	4	54a32dfe
1640	57808500	2008-1-10 14:26:7	\setting\map\map_info\wudangpai\trap\to_xiangyangfu.txt	405	173	4	5c01626a
1641	5795988d	2007-6-9 12:55:42	\setting\map\map_info\qingluodao_shinei\trap\to_exit26.txt	223	109	4	54a32dfe
1642	57b59740	2008-9-12 19:7:25	\setting\map\map_info\xiaoyaogu_lv3\info.txt	314	236	4	53bbb222
1643	57ba4c22	2008-8-21 11:28:9	\setting\map\map_info\chilechuan\npc\area1.txt	2617	1028	4	d127cf5
1644	57bb084e	2012-8-30 9:12:9	\setting\map\map_info\qingluodao\npc\songjundaobing.txt	237	142	4	f06cddb6
1645	57bfcc87	2008-9-27 10:16:25	\setting\map\map_info\linanfu_huifu\trap\huifu5trap.txt	237	93	4	573fafc4
1646	57c0dfdc	2009-1-4 9:52:22	\setting\map\map_info\jianxingfeng_ceng1\info.txt	513	334	4	3f70f187
1647	57cecbd9	2009-9-27 14:52:44	\setting\map\map_info\shunanzhuhai\info.txt	2910	847	4	ca1734c3
1648	57d05e2f	2009-5-22 10:58:14	\setting\map\map_info\longzhoubisaichang\trap\pm0.txt	629	222	4	724c08ac
1649	57d26228	2008-3-12 22:4:53	\setting\map\map_info\caishiji\npc\shensheshou.txt	629	350	4	b607ac00
1650	57dc6639	2010-9-9 10:24:41	\setting\fightafter\roominfo.txt	1413	692	4	cc20d90b
1651	57dcef64	2011-12-15 17:28:3	\setting\fuben\fuben.txt	142	119	4	862db692
1652	57fec025	2012-12-14 15:19:27	\setting\item\001\equip\general\mask.txt	55225	4747	4	5dd1d5f9
1653	5807ea73	2007-6-9 12:55:42	\setting\map\map_info\qingluodao_shinei\trap\to_exit25.txt	195	96	4	7d9ca62d
1654	5831f77b	2012-11-7 15:47:32	\setting\npc\droprate\baihutang\xiaoguai_9.txt	1083	428	4	b81e602
1655	584003ef	2008-12-15 18:33:36	\setting\map\map_info\gulangyu\npc\area1.txt	1763	761	4	156b2991
1656	584a6762	2008-9-12 19:7:25	\setting\map\map_info\xiaoyaogu_lv2\info.txt	399	242	4	6e1eee22
1657	584c0e54	2008-5-25 23:39:46	\setting\kin\kingame\room30\fixindex.txt	32	32	0	f2d4a08a
1658	58622d27	2009-1-4 9:56:21	\setting\map\map_info\luweidang_1\info.txt	1151	465	4	991419bb
1659	58789803	2009-5-14 11:18:54	\setting\map\map_info\zhendongmuyuan\npc\area3.txt	2435	1076	4	434bd873
1660	587e3557	2009-1-4 9:48:43	\setting\map\map_info\baihutangyiceng_nan_2\info.txt	379	288	4	ab665129
1661	58898433	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm44.txt	391	211	4	2281e9ef
1662	588d5c15	2007-8-23 18:59:56	\setting\map\map_info\huanghelou\trap\to_caishiji.txt	461	155	4	9cb862e8
1663	588dfc85	2008-5-24 15:20:15	\setting\map\map_info\yuanshisenlin_2_wxgf\trap\to_yuanshisenlin.txt	139	76	4	df9e178c
1664	589430ae	2010-9-17 14:18:48	\setting\npc\droprate\gaojidadao\yunxueshan.txt	1049	394	4	25376025
1665	589ac911	2012-8-30 9:12:7	\setting\map\map_info\qingluodao_cang3\info.txt	381	288	4	c73f2411
1666	58a3940b	2011-10-11 15:32:6	\setting\boss\cangbaotu\yiyangshiguangdian\9665_shiren.ini	308	204	4	7d0e2d76
1667	58c8b536	2007-6-9 12:54:58	\setting\map\map_info\hupanzhulin_1\npc\chiyiwei.txt	433	234	4	cec01ccd
1668	58ce02e2	2008-5-24 15:2:42	\setting\map\map_info\diancangshanzhai_1\trap\to_exit531.txt	209	96	4	c1a880ea
