Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
圣诞糖果		18	1	271	1	\image\item\other\scriptitem\shengdantangguo.spr		32	参加圣诞活动获得的糖果，使用可以获得经验，妈妈说糖果吃多了不好所以每人最多吃<color=gold>100个<color>！<enter><color=gold>右键点击打开<color>		0	1	1	50000		0	0		xmas_sweet			1																						
元旦喜庆烟花		18	1	272	1	\image\item\other\scriptitem\gongce_yanhua.spr		32	元旦时候燃放的烟花。在辞旧迎新的同时，也会有意想不到的意外收获。		0	1	1	1		0	0		gameopentest_yanhua			1																						
回血丹（小）·箱		18	1	273	1	\image\item\other\medicine\medicine_124_s.spr		35	<color=gold>领土争夺战专用药箱，右键点击开启。<color>		0	1	1	0		1	0		xiang			1		17	7	1	1	0	150															
回血丹（中）·箱		18	1	273	2	\image\item\other\medicine\medicine_124_s.spr		35	<color=gold>领土争夺战专用药箱，右键点击开启。<color>		0	1	1	0		1	0		xiang			1		17	7	1	2	0	150															
回血丹（大）·箱		18	1	273	3	\image\item\other\medicine\medicine_124_s.spr		35	<color=gold>领土争夺战专用药箱，右键点击开启。<color>		0	1	1	0		1	0		xiang			1		17	7	1	3	0	150															
回内丹（小）·箱		18	1	274	1	\image\item\other\medicine\medicine_224_s.spr		35	<color=gold>领土争夺战专用药箱，右键点击开启。<color>		0	1	1	0		1	0		xiang			1		17	7	2	1	0	150															
回内丹（中）·箱		18	1	274	2	\image\item\other\medicine\medicine_224_s.spr		35	<color=gold>领土争夺战专用药箱，右键点击开启。<color>		0	1	1	0		1	0		xiang			1		17	7	2	2	0	150															
回内丹（大）·箱		18	1	274	3	\image\item\other\medicine\medicine_224_s.spr		35	<color=gold>领土争夺战专用药箱，右键点击开启。<color>		0	1	1	0		1	0		xiang			1		17	7	2	3	0	150															
乾坤造化丸（小）·箱		18	1	275	1	\image\item\other\medicine\medicine_324_s.spr		35	<color=gold>领土争夺战专用药箱，回血回内，右键点击开启。<color>		0	1	1	0		1	0		xiang			1		17	7	3	1	0	150															
乾坤造化丸（中）·箱		18	1	275	2	\image\item\other\medicine\medicine_324_s.spr		35	<color=gold>领土争夺战专用药箱，回血回内，右键点击开启。<color>		0	1	1	0		1	0		xiang			1		17	7	3	2	0	150															
乾坤造化丸（大）·箱		18	1	275	3	\image\item\other\medicine\medicine_324_s.spr		35	<color=gold>领土争夺战专用药箱，回血回内，右键点击开启。<color>		0	1	1	0		1	0		xiang			1		17	7	3	3	0	150															
家族活跃宝箱	家族周目标_奖励宝箱	18	1	276	2	\image\item\other\quest\quest_0026_s.spr		35	用于奖励每周积极为家族和帮会做出贡献的成员，打开后会有意外的收获。		0	1	1	50000		1	0		randomitem			1		11																				
引魂雾		18	1	277	1	\image\item\huodong\yinhunwu.spr		35	可在野外用来诱出年兽本体的奇怪迷雾，完成新年活动可获得。建议组队并有“禁咒爆竹”可用的情况下进行此活动。<enter><color=gold>右键点击使用<color>		0	1	1	1		1	0		yinhunwu	callboss		1		11																				
禁咒爆竹		18	1	278	1	\image\item\huodong\jinzhoubaozhu.spr		35	可破年兽护体 “上古戾气”的爆竹，效果持续2分钟。收服年兽时使用，事半功倍。<color=gold>使用间隔10分钟<color>。<enter><color=gold>右键点击使用<color>		0	1	1	1		1	0		jinzhoubaozhu	callboss		1		11																				
新年烟花		18	1	279	1	\image\item\huodong\xinnianyanhua.spr		35	从各大门派拜年的礼官处获得的烟花，燃放后绚烂非常！只有在各大城市新手村礼官附近的<color=yellow>新年烟花燃放处<color>使用才有效，且队伍中使用者越多经验加成越多。<enter>不使用烟花不能获得经验。晚上8点到12点才可使用。<enter><color=gold>右键点击使用<color>		0	1	1	1		1	0		xinnianyanhua			1		11																				
红粉莲花		18	1	280	1	\image\item\huodong\hongfenlianhua.spr		35	参加新年活动，偶然获得的异宝，可送给<color=yellow>永乐镇晏若雪<color>以换取额外进入飞絮崖打雪仗的机会！		0	1	1	1		0	0		hongfenlianhua			1		11																				
年兽宝箱		18	1	281	1			35			0	1	1	1		1	0		randomitem			1		12																				
雪仗胜者宝箱		18	1	282	1	\image\item\other\scriptitem\treasure_box_s.spr		35	晏若雪送给打雪仗胜利队伍成员的宝箱，打开能获得神秘奖励！<enter><color=gold>右键点击打开<color>		0	1	1	1		1	0		randomitem			1		13																				
红包	红包	18	1	283	1	\image\item\other\quest\quest_0016_s.spr		35	完成拜年任务，秋姨送给你的红包，沉甸甸的！<enter><color=gold>右键点击打开<color><enter><color=green>隐约有幽香散出，摸上去还有暖暖的温度！<color>		0	1	1	1		1	0		randomitem			1		14																				
帮会银锭（小）		18	1	284	1	\image\item\other\scriptitem\yinding_xiao.spr		32	小块银锭，使用后增加20万帮会建设资金。<enter>使用后增加的个人资产，随当前帮会建设资金及使用者在帮会中的股权比例的不同而不同<enter>使用后，可增加财富荣誉。		0	1	1	100000		1	1		tongfunditem			1		200000																				
帮会银锭（大）		18	1	284	2	\image\item\other\scriptitem\yinding_da.spr		32	大块银锭，使用后增加200万帮会建设资金。<enter>使用后增加的个人资产，随当前帮会建设资金及使用者在帮会中的股权比例的不同而不同<enter>使用后，可增加财富荣誉。		0	1	1	1000000		1	1		tongfunditem			1		2000000																				
军饷袋	军饷袋(110级)	18	1	285	1	\image\item\other\quest\quest_0025_s.spr		33	义军奖励士卒所发放的军饷袋。		0	1	1	12000		3	1		randomitem			1		15	1	1022	172	1																
玄晶箱（4级）·箱	玄晶箱（4级）·箱(20)	18	1	286	4	\image\item\other\quest\quest_0026_s.spr		32	装满玄晶的箱子		0	1	1	0		1	1		xiang			1		18	1	114	4	0	20	1														
玄晶箱（5级）·箱	玄晶箱（5级）·箱(20)	18	1	286	5	\image\item\other\quest\quest_0026_s.spr		32	装满玄晶的箱子		0	1	1	0		1	1		xiang			1		18	1	114	5	0	20	1														
玄晶箱（6级）·箱	玄晶箱（6级）·箱(10)	18	1	286	6	\image\item\other\quest\quest_0026_s.spr		32	装满玄晶的箱子		0	1	1	0		1	1		xiang			1		18	1	114	6	0	10	1														
玄晶箱（7级）·箱	玄晶箱（7级）·箱(10)	18	1	286	7	\image\item\other\quest\quest_0026_s.spr		32	装满玄晶的箱子		0	1	1	0		1	1		xiang			1		18	1	114	7	0	10	1														
大白驹丸·箱	大白驹丸·箱	18	1	287	2	\image\item\other\quest\quest_0026_s.spr		32	装满大白驹丸的箱子		0	1	1	0		1	1		xiang			1		18	1	71	2	0	20	1														
商会令牌收集盒		18	1	288	1	\image\item\other\scriptitem\merchant_box.spr		32	商会老板给你的一个铁盒子，用于收集各种商会令牌。<enter><color=gold>右键点击打开<color>		0	0	1	0		1	0		merchant_box			1																						
商会令牌（宋金大将令牌）		18	1	289	1	\image\item\other\scriptitem\merchant_songjin_3.spr		32	在宋金战场收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	1	1	0		1	1		merchant_token			1																						
商会令牌（宋金副将令牌）		18	1	289	2	\image\item\other\scriptitem\merchant_songjin_2.spr		32	在宋金战场收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	1	1	0		1	1		merchant_token			1																						
商会令牌（宋金统领令牌）		18	1	289	3	\image\item\other\scriptitem\merchant_songjin_1.spr		32	在宋金战场收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	1	1	0		1	1		merchant_token			1																						
商会令牌（白虎堂三层令牌）		18	1	289	4	\image\item\other\scriptitem\merchant_baihu_3.spr		32	在白虎堂收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	200	1	0		1	1		merchant_token			1																						
商会令牌（白虎堂二层令牌）		18	1	289	5	\image\item\other\scriptitem\merchant_baihu_2.spr		32	在白虎堂收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	200	1	0		1	1		merchant_token			1																						
商会令牌（白虎堂一层令牌）		18	1	289	6	\image\item\other\scriptitem\merchant_baihu_1.spr		32	在白虎堂收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	200	1	0		1	1		merchant_token			1																						
商会令牌（逍遥谷5级令牌）		18	1	289	7	\image\item\other\scriptitem\merchant_xoyo_5.spr		32	在逍遥谷收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	1	1	10000		0	0		merchant_token			1																						
商会令牌（逍遥谷4级令牌）		18	1	289	8	\image\item\other\scriptitem\merchant_xoyo_4.spr		32	在逍遥谷收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	1	1	8000		0	0		merchant_token			1																						
商会令牌（逍遥谷3级令牌）		18	1	289	9	\image\item\other\scriptitem\merchant_xoyo_3.spr		32	在逍遥谷收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	1	1	7000		0	0		merchant_token			1																						
商会令牌（逍遥谷2级令牌）		18	1	289	10	\image\item\other\scriptitem\merchant_xoyo_2.spr		32	在逍遥谷收集到的一块商会令牌。可放入<color=yellow>商会令牌收集盒<color>中长期保存，收集盒可在商会老板处领取。<enter><color=gold>右键点击放入收集盒中<color>		0	1	1	6000		0	0		merchant_token			1																						
上锁的铜箱子	上锁的铜箱子	18	1	290	1	\image\item\other\scriptitem\treasure_box_s.spr		35	一个从地下发掘出来的铜制小箱子，上面雕刻着古代的繁杂花纹使其显得异常精致，然而箱子上有一把锁，须得<color=gold>铜钥匙<color>才能打开它。<enter>开启后可获得3/4/5/6/7/8级玄晶或4-5级紫/橙戒指随机奖励中的一种。		0	1	1	5000		1	0		treasurebox_new			1																						
上锁的银箱子	上锁的银箱子	18	1	290	2	\image\item\other\scriptitem\treasure_box_s.spr		35	一个从地下发掘出来的银制小箱子，上面雕刻着古代的繁杂花纹使其显得异常精致，然而箱子上有一把锁，须得<color=gold>银钥匙<color>才能打开它。<enter>开启后有机会获得4/5/6/7/8级玄晶或6-8级紫/橙戒指中的一种。		0	1	1	10000		1	0		treasurebox_new			1																						
上锁的金箱子	上锁的金箱子	18	1	290	3	\image\item\other\scriptitem\treasure_box_s.spr		35	一个从地下发掘出来的金制小箱子，上面雕刻着古代的繁杂花纹使其显得异常精致，然而箱子上有一把锁，须得<color=gold>金钥匙<color>才能打开它。<enter>开启后有机会获得5/6/7/8级玄晶或9-10级紫/橙戒指中的一种。		0	1	1	10000		1	0		treasurebox_new			1																						
修炼丸	修炼丸	18	1	291	1	\image\item\other\scriptitem\shengdantangguo.spr		32	叶芷琳送给你的神奇药丸，为了鼓励你在反击恐怖组织的行动中的优异表现。<enter><color=gold>右键点击使用<color>，使用后可获得<color=gold>0.5小时<color>的修炼时间。		0	1	1	1		1	0		xiulianwan			1																						
美丽的花篮	美丽的花篮[活动系统]	18	1	292	1	\image\item\other\quest\quest_0043_s.spr		32	首饰铺老板郝漂靓送给你，叫你利用其在美女节祝福女性好友的花篮！<enter><color=gold>右键点击使用。<color><enter><color=green>灿烂芳华，异香扑鼻！<color>		0	1	1	0		3	1		flowers			1																						
百合花	百合花	18	1	293	1	\image\item\huodong\yueguihua.spr		32	在美女节打开“檀木匣”可能获得的花朵，高雅纯洁，美丽非常！使用能获得经验值。<enter><color=gold>右键点击使用。<color><enter><color=green>云裳仙子！<color>		0	1	1	0		1	0		baihehua			1																						
檀木箱	檀木箱	18	1	294	1	\image\item\other\scriptitem\qingtongbaoxiang.spr		35	在美女节受到男性好友祝福获得的礼盒，古色古香，貌似装着好东西！<enter><color=gold>右键点击使用。<color>		0	1	1	0		1	0		randomitem			1		16																				
陈年树种	陈年树种	18	1	295	1	\image\item\other\quest\quest_0008_s.spr		32	精心挑选的树种，每日可成功种植两次。要你将其培养为一棵大树后将其新鲜种子拿来给<color=green>木良<color>换取奖励。据说组队种树且队员较多的话能获得额外的好处。<enter><color=gold>右键点击使用。<color><enter><color=green>原点，不沐日辉月华，也能成为参天大树！<color>		0	1	1	0		1	0		old_seed_arbor_day_09			1																						
洒水壶	洒水壶	18	1	296	1	\image\item\other\quest\quest_0006_s.spr		32	伐木小屋老板<color=yellow>木良<color>送你的洒水壶，用来给树木浇水。		0	1	1	0		3	0		jug_arbor_day_09			1																						
饱满的树种	饱满的树种	18	1	297	1	\image\item\other\quest\quest_0062_s.spr		32	从自己种植的大树上摘取的种子，可用来到伐木小屋老板<color=yellow>木良<color>处换取奖励。他要新鲜的种子，尽快去换吧！<enter><color=green>风雨过后，回到原点，又一个宿命的轮回！<color>		0	1	1	0		3	0		new_seed_arbor_day_09			1																						
墨绿木盒	墨绿木盒	18	1	298	1	\image\item\other\scriptitem\baiyinbaoxiang.spr		35	伐木店老板<color=yellow>木良<color>给你的木盒子，以奖励你成功种植了一棵树。<enter><color=green>见证了整个过程，人生不也是同样的轮回么？<color>		0	1	1	0		3	0		randomitem			1		17	2																			
门派竞技高级令牌·箱	门派竞技令牌·箱（10）	18	1	299	1	\image\item\other\quest\quest_0026_s.spr		32	装满门派竞技高级令牌的箱子		0	1	1	0		1	1		xiang			1		18	1	81	3	0	10	1														
家族高级令牌·箱	家族令牌·箱（10）	18	1	300	1	\image\item\other\quest\quest_0026_s.spr		32	装满家族高级令牌的箱子		0	1	1	0		1	1		xiang			1		18	1	110	3	0	10	1														
义军令牌·箱	义军令牌·箱（20）	18	1	301	1	\image\item\other\quest\quest_0026_s.spr		32	装满义军令牌的箱子		0	1	1	0		1	1		xiang			1		18	1	84	1	0	20	1														
凤翔战场令牌·箱	战场令牌·箱（20）	18	1	302	1	\image\item\other\quest\quest_0026_s.spr		32	装满战场令牌的箱子		0	1	1	0		1	1		xiang			1		18	1	112	2	0	20	1														
黄金福袋·箱	黄金福袋·箱（50）	18	1	303	1	\image\item\other\quest\quest_0026_s.spr		32	装满黄金福袋的箱子		0	1	1	0		1	1		xiang			1		18	1	80	1	0	50	1														
黄金福袋·箱	黄金福袋·箱（50）	18	1	303	2	\image\item\other\quest\quest_0026_s.spr		32	装满黄金福袋的箱子		0	1	1	0		1	1		xiang			1		18	1	80	1	0	20	1														
白虎堂高级令牌·箱	白虎堂令牌·箱（10）	18	1	304	1	\image\item\other\quest\quest_0026_s.spr		32	装满白虎堂高级令牌的箱子		0	1	1	0		1	1		xiang			1		18	1	111	3	0	10	1														
老玩家召回占位(多余不使用)		18	1	305	1																	1																						
老玩家召回占位(多余不使用)		18	1	306	1																	1																						
返还卷	返还卷	18	1	307	1	\image\item\other\quest\quest_0119_s.spr		32	送给VIP玩家角色的凭证，当凭此在奇珍阁消费时可返还相当于消费金币或钱庄金币50%的绑金，消耗完卷中数额为止。		0	1	1	50000		3	0		fanhuanjuan			1																						
返还卷	返还卷	18	1	307	2	\image\item\other\quest\quest_0119_s.spr		32	送给VIP玩家角色的凭证，当凭此在奇珍阁消费时可返还相当于消费金币或钱庄金币50%的绑金，消耗完卷中数额为止。		0	1	1	50000		3	0		fanhuanjuan			1																						
返还卷	返还卷	18	1	307	3	\image\item\other\quest\quest_0119_s.spr		32	送给VIP玩家角色的凭证，当凭此在奇珍阁消费时可返还相当于消费金币或钱庄金币50%的绑金，消耗完卷中数额为止。		0	1	1	50000		3	0		fanhuanjuan			1																						
返还卷	返还卷	18	1	307	4	\image\item\other\quest\quest_0119_s.spr		32	送给VIP玩家角色的凭证，当凭此在奇珍阁消费时可返还相当于消费金币或钱庄金币50%的绑金，消耗完卷中数额为止。		0	1	1	50000		3	0		fanhuanjuan			1																						
青团	青团	18	1	308	1	\image\item\huodong\qingtuan.spr		32	油光闪亮，翠色耀眼的团子，额，流口水了。50级以上可食用获得经验或用来完成祭拜任务。<enter><color=gold>右键点击使用。<color>		0	1	10	0		0	0		qingtuan			1																						
沉水香	沉水香	18	1	309	1	\image\item\other\quest\quest_0083_s.spr		32	一种玄香，闻起来有一种特异的香味，祭拜的关键性物品。<enter>在自己的香炉旁边使用3支即可完成拜祭任务。<enter><color=gold>右键点击使用。<color>		0	100	10	0		1	0		chenxiang			1																						
香炉	香炉	18	1	310	1	\image\item\huodong\xianglu.spr		32	从大老白处借来的祭祀香炉，古色古香，貌似值点钱。用完了记得还给别人啊。<enter>在野外使用可放置下一个祭祀香炉来进行拜祭任务。<enter><color=gold>右键点击使用。<color>		0	1	1	0		3	0		xianglu			1																						
拜祭过的青团	祭祀过的青团	18	1	311	1	\image\item\huodong\qingtuan.spr		32	祭祀用过的青团，表明你曾祭祀过祖先。可在酒楼老板大老白处换取奖励。		0	1	1	0		3	0		qingtuan1			1																						
钱袋子	剑网转剑世占位	18	1	312	1	\image\item\other\scriptitem\gongce_qiandai.spr		32	对于从另一世界来江湖闯荡的侠客，礼官给与他们的启动资金。袋子鼓鼓，装满金银财宝的样子！<enter><color=gold>右键点击使用。<color>		0	1	1	50000		3	0		qiandaizi			1																						
【击杀卡】狼王		18	1	313	1	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀狼王的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】熊王		18	1	313	2	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀熊王的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】虎王		18	1	313	3	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀虎王的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】巨鳄		18	1	313	4	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀巨鳄的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】猴王		18	1	313	5	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀猴王的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】马王		18	1	313	6	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀马王的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】异兽		18	1	313	7	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀异兽的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】煞大目		18	1	313	8	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀煞大目的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】幽冥鬼王		18	1	313	9	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀幽冥鬼王的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】魏军统领		18	1	313	10	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀魏军统领的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】吴军统领		18	1	313	11	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀吴军统领的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】监军		18	1	313	12	\image\item\other\xoyogame\yinka_jisha.spr		32	击败监军的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】紫苑		18	1	313	13	\image\item\other\xoyogame\yinka_jisha.spr		32	击败紫苑的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】秦仲		18	1	313	14	\image\item\other\xoyogame\yinka_jisha.spr		32	击败秦仲的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	5000		1	1		xoyo_card			1																						
【击杀卡】任淼		18	1	313	15	\image\item\other\xoyogame\jinka_jisha.spr		32	击败任淼的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】萧不实		18	1	313	16	\image\item\other\xoyogame\jinka_jisha.spr		32	击败萧不实的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】木超		18	1	313	17	\image\item\other\xoyogame\jinka_jisha.spr		32	击败木超的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】夏小倩		18	1	313	18	\image\item\other\xoyogame\jinka_jisha.spr		32	击败夏小倩的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】胡坤		18	1	313	19	\image\item\other\xoyogame\jinka_jisha.spr		32	击败胡坤的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】墨君		18	1	313	20	\image\item\other\xoyogame\jinka_jisha.spr		32	击败墨君的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】唐羽		18	1	313	21	\image\item\other\xoyogame\jinka_jisha.spr		32	击败唐羽的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】胡乾		18	1	313	22	\image\item\other\xoyogame\jinka_jisha.spr		32	击败胡乾的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】叶静		18	1	313	23	\image\item\other\xoyogame\jinka_jisha.spr		32	击败叶静的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【宝物卡】血影枪		18	1	313	24	\image\item\other\xoyogame\yinka_daoju.spr		32	从晓菲那里得到的宝物卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【宝物卡】灵兽战靴		18	1	313	25	\image\item\other\xoyogame\yinka_daoju.spr		32	从晓菲那里得到的宝物卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【宝物卡】遁甲灵符		18	1	313	26	\image\item\other\xoyogame\yinka_daoju.spr		32	从晓菲那里得到的宝物卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【宝物卡】紫晶幻佩		18	1	313	27	\image\item\other\xoyogame\yinka_daoju.spr		32	从晓菲那里得到的宝物卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【宝物卡】七彩仙丹		18	1	313	28	\image\item\other\xoyogame\yinka_daoju.spr		32	从晓菲那里得到的宝物卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【秘宝卡】邪灵		18	1	313	29	\image\item\other\xoyogame\jinka_daoju.spr		32	从晓菲那里得到的秘宝卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【秘宝卡】圣痕		18	1	313	30	\image\item\other\xoyogame\jinka_daoju.spr		32	从晓菲那里得到的秘宝卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【秘宝卡】冰莲		18	1	313	31	\image\item\other\xoyogame\jinka_daoju.spr		32	从晓菲那里得到的秘宝卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【闯关卡】智勇双全		18	1	313	32	\image\item\other\xoyogame\yinka_guoguan.spr		32	通过九天道人考验的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【闯关卡】蛇窝脱险		18	1	313	33	\image\item\other\xoyogame\yinka_guoguan.spr		32	从蛇窝成功逃脱的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【闯关卡】助人为乐		18	1	313	34	\image\item\other\xoyogame\yinka_guoguan.spr		32	帮助过王老汉的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【闯关卡】后生可畏		18	1	313	35	\image\item\other\xoyogame\yinka_guoguan.spr		32	击败逍遥谷四大护法的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【闯关卡】逃脱大师		18	1	313	36	\image\item\other\xoyogame\yinka_guoguan.spr		32	从机关大阵成功逃脱的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】机关斧手		18	1	313	37	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀机关斧手的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】叛军统领		18	1	313	38	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀叛军统领的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】果农		18	1	313	39	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀果农的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】机关巨狼		18	1	313	40	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀机关巨狼的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】强盗头领		18	1	313	41	\image\item\other\xoyogame\yinka_jisha.spr		32	击杀强盗头领的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【击杀卡】旺财		18	1	313	42	\image\item\other\xoyogame\jinka_jisha.spr		32	击杀旺财的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【秘宝卡】怨灵		18	1	313	43	\image\item\other\xoyogame\jinka_daoju.spr		32	从晓菲那里得到的秘宝卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【秘宝卡】雪晶石		18	1	313	44	\image\item\other\xoyogame\jinka_daoju.spr		32	从晓菲那里得到的秘宝卡。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【闯关卡】此地无银		18	1	313	45	\image\item\other\xoyogame\yinka_guoguan.spr		32	被耍了的证明！！<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【闯关卡】护花使者		18	1	313	46	\image\item\other\xoyogame\yinka_guoguan.spr		32	保护晓菲从逍遥谷脱险的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
【闯关卡】杀出重围		18	1	313	47	\image\item\other\xoyogame\yinka_guoguan.spr		32	从闯谷贼的包围圈中成功突围的证明。<color=gold>右键点击放入逍遥录。<color>		0	1	1	10000		1	1		xoyo_card			1																						
