EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
armor31	fm_031_rh_es02.spr	fm_031_rh_es02.spr	fm_031_rh_es01.spr	fm_031_rh_ss02.spr	fm_031_rh_ss01.spr	fm_031_rh_ss01.spr	fm_031_rh_ls02.spr	fm_031_rh_ls01.spr	fm_031_rh_ls01.spr	fm_031_rh_ds02.spr	fm_031_rh_ds01.spr	fm_031_rh_ds01.spr	fm_031_rh_ew.spr	fm_031_rh_sw.spr	fm_031_rh_lw.spr	fm_031_rh_dw.spr	fm_031_rh_er.spr	fm_031_rh_sr.spr	fm_031_rh_lr.spr	fm_031_rh_dr.spr	fm_031_rh_eb.spr	fm_031_rh_sb.spr	fm_031_rh_lb.spr	fm_031_rh_db.spr	fm_031_rh_ed.spr	fm_031_rh_sd.spr	fm_031_rh_ld.spr	fm_031_rh_dd.spr	fm_031_rh_ea01.spr	fm_031_rh_ea02.spr	fm_031_rh_sa01.spr	fm_031_rh_sa02.spr	fm_031_rh_la01.spr	fm_031_rh_la02.spr	fm_031_rh_da01.spr	fm_031_rh_da02.spr	fm_031_rh_em.spr	fm_031_rh_sm.spr	fm_031_rh_lm.spr	fm_031_rh_dm.spr	fm_031_rh_zz.spr	fm_031_rh_jp.spr	fm_031_rh_rs01.spr	fm_031_rh_rs01.spr	fm_031_rh_rs01.spr	fm_031_rh_rw.spr	fm_031_rh_rr.spr	fm_031_rh_ra01.spr	fm_031_rh_ra02.spr	fm_031_rh_rm.spr	fm_031_rh_rb.spr	fm_031_rh_rd.spr
armor32	fm_032_rh_es02.spr	fm_032_rh_es02.spr	fm_032_rh_es01.spr	fm_032_rh_ss02.spr	fm_032_rh_ss01.spr	fm_032_rh_ss01.spr	fm_032_rh_ls02.spr	fm_032_rh_ls01.spr	fm_032_rh_ls01.spr	fm_032_rh_ds02.spr	fm_032_rh_ds01.spr	fm_032_rh_ds01.spr	fm_032_rh_ew.spr	fm_032_rh_sw.spr	fm_032_rh_lw.spr	fm_032_rh_dw.spr	fm_032_rh_er.spr	fm_032_rh_sr.spr	fm_032_rh_lr.spr	fm_032_rh_dr.spr	fm_032_rh_eb.spr	fm_032_rh_sb.spr	fm_032_rh_lb.spr	fm_032_rh_db.spr	fm_032_rh_ed.spr	fm_032_rh_sd.spr	fm_032_rh_ld.spr	fm_032_rh_dd.spr	fm_032_rh_ea01.spr	fm_032_rh_ea02.spr	fm_032_rh_sa01.spr	fm_032_rh_sa02.spr	fm_032_rh_la01.spr	fm_032_rh_la02.spr	fm_032_rh_da01.spr	fm_032_rh_da02.spr	fm_032_rh_em.spr	fm_032_rh_sm.spr	fm_032_rh_lm.spr	fm_032_rh_dm.spr	fm_032_rh_zz.spr	fm_032_rh_jp.spr	fm_032_rh_rs01.spr	fm_032_rh_rs01.spr	fm_032_rh_rs01.spr	fm_032_rh_rw.spr	fm_032_rh_rr.spr	fm_032_rh_ra01.spr	fm_032_rh_ra02.spr	fm_032_rh_rm.spr	fm_032_rh_rb.spr	fm_032_rh_rd.spr
armor33	fm_033_rh_es02.spr	fm_033_rh_es02.spr	fm_033_rh_es01.spr	fm_033_rh_ss02.spr	fm_033_rh_ss01.spr	fm_033_rh_ss01.spr	fm_033_rh_ls02.spr	fm_033_rh_ls01.spr	fm_033_rh_ls01.spr	fm_033_rh_ds02.spr	fm_033_rh_ds01.spr	fm_033_rh_ds01.spr	fm_033_rh_ew.spr	fm_033_rh_sw.spr	fm_033_rh_lw.spr	fm_033_rh_dw.spr	fm_033_rh_er.spr	fm_033_rh_sr.spr	fm_033_rh_lr.spr	fm_033_rh_dr.spr	fm_033_rh_eb.spr	fm_033_rh_sb.spr	fm_033_rh_lb.spr	fm_033_rh_db.spr	fm_033_rh_ed.spr	fm_033_rh_sd.spr	fm_033_rh_ld.spr	fm_033_rh_dd.spr	fm_033_rh_ea01.spr	fm_033_rh_ea02.spr	fm_033_rh_sa01.spr	fm_033_rh_sa02.spr	fm_033_rh_la01.spr	fm_033_rh_la02.spr	fm_033_rh_da01.spr	fm_033_rh_da02.spr	fm_033_rh_em.spr	fm_033_rh_sm.spr	fm_033_rh_lm.spr	fm_033_rh_dm.spr	fm_033_rh_zz.spr	fm_033_rh_jp.spr	fm_033_rh_rs01.spr	fm_033_rh_rs01.spr	fm_033_rh_rs01.spr	fm_033_rh_rw.spr	fm_033_rh_rr.spr	fm_033_rh_ra01.spr	fm_033_rh_ra02.spr	fm_033_rh_rm.spr	fm_033_rh_rb.spr	fm_033_rh_rd.spr
armor34	fm_034_rh_es02.spr	fm_034_rh_es02.spr	fm_034_rh_es01.spr	fm_034_rh_ss02.spr	fm_034_rh_ss01.spr	fm_034_rh_ss01.spr	fm_034_rh_ls02.spr	fm_034_rh_ls01.spr	fm_034_rh_ls01.spr	fm_034_rh_ds02.spr	fm_034_rh_ds01.spr	fm_034_rh_ds01.spr	fm_034_rh_ew.spr	fm_034_rh_sw.spr	fm_034_rh_lw.spr	fm_034_rh_dw.spr	fm_034_rh_er.spr	fm_034_rh_sr.spr	fm_034_rh_lr.spr	fm_034_rh_dr.spr	fm_034_rh_eb.spr	fm_034_rh_sb.spr	fm_034_rh_lb.spr	fm_034_rh_db.spr	fm_034_rh_ed.spr	fm_034_rh_sd.spr	fm_034_rh_ld.spr	fm_034_rh_dd.spr	fm_034_rh_ea01.spr	fm_034_rh_ea02.spr	fm_034_rh_sa01.spr	fm_034_rh_sa02.spr	fm_034_rh_la01.spr	fm_034_rh_la02.spr	fm_034_rh_da01.spr	fm_034_rh_da02.spr	fm_034_rh_em.spr	fm_034_rh_sm.spr	fm_034_rh_lm.spr	fm_034_rh_dm.spr	fm_034_rh_zz.spr	fm_034_rh_jp.spr	fm_034_rh_rs01.spr	fm_034_rh_rs01.spr	fm_034_rh_rs01.spr	fm_034_rh_rw.spr	fm_034_rh_rr.spr	fm_034_rh_ra01.spr	fm_034_rh_ra02.spr	fm_034_rh_rm.spr	fm_034_rh_rb.spr	fm_034_rh_rd.spr
armor35	fm_035_rh_es02.spr	fm_035_rh_es02.spr	fm_035_rh_es01.spr	fm_035_rh_ss02.spr	fm_035_rh_ss01.spr	fm_035_rh_ss01.spr	fm_035_rh_ls02.spr	fm_035_rh_ls01.spr	fm_035_rh_ls01.spr	fm_035_rh_ds02.spr	fm_035_rh_ds01.spr	fm_035_rh_ds01.spr	fm_035_rh_ew.spr	fm_035_rh_sw.spr	fm_035_rh_lw.spr	fm_035_rh_dw.spr	fm_035_rh_er.spr	fm_035_rh_sr.spr	fm_035_rh_lr.spr	fm_035_rh_dr.spr	fm_035_rh_eb.spr	fm_035_rh_sb.spr	fm_035_rh_lb.spr	fm_035_rh_db.spr	fm_035_rh_ed.spr	fm_035_rh_sd.spr	fm_035_rh_ld.spr	fm_035_rh_dd.spr	fm_035_rh_ea01.spr	fm_035_rh_ea02.spr	fm_035_rh_sa01.spr	fm_035_rh_sa02.spr	fm_035_rh_la01.spr	fm_035_rh_la02.spr	fm_035_rh_da01.spr	fm_035_rh_da02.spr	fm_035_rh_em.spr	fm_035_rh_sm.spr	fm_035_rh_lm.spr	fm_035_rh_dm.spr	fm_035_rh_zz.spr	fm_035_rh_jp.spr	fm_035_rh_rs01.spr	fm_035_rh_rs01.spr	fm_035_rh_rs01.spr	fm_035_rh_rw.spr	fm_035_rh_rr.spr	fm_035_rh_ra01.spr	fm_035_rh_ra02.spr	fm_035_rh_rm.spr	fm_035_rh_rb.spr	fm_035_rh_rd.spr
armor36																																																				
armor37	fm_037_rh_es02.spr	fm_037_rh_es02.spr	fm_037_rh_es01.spr	fm_037_rh_ss02.spr	fm_037_rh_ss01.spr	fm_037_rh_ss01.spr	fm_037_rh_ls02.spr	fm_037_rh_ls01.spr	fm_037_rh_ls01.spr	fm_037_rh_ds02.spr	fm_037_rh_ds01.spr	fm_037_rh_ds01.spr	fm_037_rh_ew.spr	fm_037_rh_sw.spr	fm_037_rh_lw.spr	fm_037_rh_dw.spr	fm_037_rh_er.spr	fm_037_rh_sr.spr	fm_037_rh_lr.spr	fm_037_rh_dr.spr	fm_037_rh_eb.spr	fm_037_rh_sb.spr	fm_037_rh_lb.spr	fm_037_rh_db.spr	fm_037_rh_ed.spr	fm_037_rh_sd.spr	fm_037_rh_ld.spr	fm_037_rh_dd.spr	fm_037_rh_ea01.spr	fm_037_rh_ea02.spr	fm_037_rh_sa01.spr	fm_037_rh_sa02.spr	fm_037_rh_la01.spr	fm_037_rh_la02.spr	fm_037_rh_da01.spr	fm_037_rh_da02.spr	fm_037_rh_em.spr	fm_037_rh_sm.spr	fm_037_rh_lm.spr	fm_037_rh_dm.spr	fm_037_rh_zz.spr	fm_037_rh_jp.spr	fm_037_rh_rs01.spr	fm_037_rh_rs01.spr	fm_037_rh_rs01.spr	fm_037_rh_rw.spr	fm_037_rh_rr.spr	fm_037_rh_ra01.spr	fm_037_rh_ra02.spr	fm_037_rh_rm.spr	fm_037_rh_rb.spr	fm_037_rh_rd.spr
armor38																																																				
armor39																																																				
armor40																																																				
armor41																																																				
armor42																																																				
armor43																																																				
armor44	fm_044_rh_es02.spr	fm_044_rh_es02.spr	fm_044_rh_es01.spr	fm_044_rh_ss02.spr	fm_044_rh_ss01.spr	fm_044_rh_ss01.spr	fm_044_rh_ls02.spr	fm_044_rh_ls01.spr	fm_044_rh_ls01.spr	fm_044_rh_ds02.spr	fm_044_rh_ds01.spr	fm_044_rh_ds01.spr	fm_044_rh_ew.spr	fm_044_rh_sw.spr	fm_044_rh_lw.spr	fm_044_rh_dw.spr	fm_044_rh_er.spr	fm_044_rh_sr.spr	fm_044_rh_lr.spr	fm_044_rh_dr.spr	fm_044_rh_eb.spr	fm_044_rh_sb.spr	fm_044_rh_lb.spr	fm_044_rh_db.spr	fm_044_rh_ed.spr	fm_044_rh_sd.spr	fm_044_rh_ld.spr	fm_044_rh_dd.spr	fm_044_rh_ea01.spr	fm_044_rh_ea02.spr	fm_044_rh_sa01.spr	fm_044_rh_sa02.spr	fm_044_rh_la01.spr	fm_044_rh_la02.spr	fm_044_rh_da01.spr	fm_044_rh_da02.spr	fm_044_rh_em.spr	fm_044_rh_sm.spr	fm_044_rh_lm.spr	fm_044_rh_dm.spr	fm_044_rh_zz.spr	fm_044_rh_jp.spr	fm_044_rh_rs01.spr	fm_044_rh_rs01.spr	fm_044_rh_rs01.spr	fm_044_rh_rw.spr	fm_044_rh_rr.spr	fm_044_rh_ra01.spr	fm_044_rh_ra02.spr	fm_044_rh_rm.spr	fm_044_rh_rb.spr	fm_044_rh_rd.spr
