EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
armor31	fm_031_bd_es02.spr	fm_031_bd_es02.spr	fm_031_bd_es01.spr	fm_031_bd_ss02.spr	fm_031_bd_ss01.spr	fm_031_bd_ss01.spr	fm_031_bd_ls02.spr	fm_031_bd_ls01.spr	fm_031_bd_ls01.spr	fm_031_bd_ds02.spr	fm_031_bd_ds01.spr	fm_031_bd_ds01.spr	fm_031_bd_ew.spr	fm_031_bd_sw.spr	fm_031_bd_lw.spr	fm_031_bd_dw.spr	fm_031_bd_er.spr	fm_031_bd_sr.spr	fm_031_bd_lr.spr	fm_031_bd_dr.spr	fm_031_bd_eb.spr	fm_031_bd_sb.spr	fm_031_bd_lb.spr	fm_031_bd_db.spr	fm_031_bd_ed.spr	fm_031_bd_sd.spr	fm_031_bd_ld.spr	fm_031_bd_dd.spr	fm_031_bd_ea01.spr	fm_031_bd_ea02.spr	fm_031_bd_sa01.spr	fm_031_bd_sa02.spr	fm_031_bd_la01.spr	fm_031_bd_la02.spr	fm_031_bd_da01.spr	fm_031_bd_da02.spr	fm_031_bd_em.spr	fm_031_bd_sm.spr	fm_031_bd_lm.spr	fm_031_bd_dm.spr	fm_031_bd_zz.spr	fm_031_bd_jp.spr	fm_031_bd_rs01.spr	fm_031_bd_rs01.spr	fm_031_bd_rs01.spr	fm_031_bd_rw.spr	fm_031_bd_rr.spr	fm_031_bd_ra01.spr	fm_031_bd_ra02.spr	fm_031_bd_rm.spr	fm_031_bd_rb.spr	fm_031_bd_rd.spr
armor32	fm_032_bd_es02.spr	fm_032_bd_es02.spr	fm_032_bd_es01.spr	fm_032_bd_ss02.spr	fm_032_bd_ss01.spr	fm_032_bd_ss01.spr	fm_032_bd_ls02.spr	fm_032_bd_ls01.spr	fm_032_bd_ls01.spr	fm_032_bd_ds02.spr	fm_032_bd_ds01.spr	fm_032_bd_ds01.spr	fm_032_bd_ew.spr	fm_032_bd_sw.spr	fm_032_bd_lw.spr	fm_032_bd_dw.spr	fm_032_bd_er.spr	fm_032_bd_sr.spr	fm_032_bd_lr.spr	fm_032_bd_dr.spr	fm_032_bd_eb.spr	fm_032_bd_sb.spr	fm_032_bd_lb.spr	fm_032_bd_db.spr	fm_032_bd_ed.spr	fm_032_bd_sd.spr	fm_032_bd_ld.spr	fm_032_bd_dd.spr	fm_032_bd_ea01.spr	fm_032_bd_ea02.spr	fm_032_bd_sa01.spr	fm_032_bd_sa02.spr	fm_032_bd_la01.spr	fm_032_bd_la02.spr	fm_032_bd_da01.spr	fm_032_bd_da02.spr	fm_032_bd_em.spr	fm_032_bd_sm.spr	fm_032_bd_lm.spr	fm_032_bd_dm.spr	fm_032_bd_zz.spr	fm_032_bd_jp.spr	fm_032_bd_rs01.spr	fm_032_bd_rs01.spr	fm_032_bd_rs01.spr	fm_032_bd_rw.spr	fm_032_bd_rr.spr	fm_032_bd_ra01.spr	fm_032_bd_ra02.spr	fm_032_bd_rm.spr	fm_032_bd_rb.spr	fm_032_bd_rd.spr
armor33	fm_033_bd_es02.spr	fm_033_bd_es02.spr	fm_033_bd_es01.spr	fm_033_bd_ss02.spr	fm_033_bd_ss01.spr	fm_033_bd_ss01.spr	fm_033_bd_ls02.spr	fm_033_bd_ls01.spr	fm_033_bd_ls01.spr	fm_033_bd_ds02.spr	fm_033_bd_ds01.spr	fm_033_bd_ds01.spr	fm_033_bd_ew.spr	fm_033_bd_sw.spr	fm_033_bd_lw.spr	fm_033_bd_dw.spr	fm_033_bd_er.spr	fm_033_bd_sr.spr	fm_033_bd_lr.spr	fm_033_bd_dr.spr	fm_033_bd_eb.spr	fm_033_bd_sb.spr	fm_033_bd_lb.spr	fm_033_bd_db.spr	fm_033_bd_ed.spr	fm_033_bd_sd.spr	fm_033_bd_ld.spr	fm_033_bd_dd.spr	fm_033_bd_ea01.spr	fm_033_bd_ea02.spr	fm_033_bd_sa01.spr	fm_033_bd_sa02.spr	fm_033_bd_la01.spr	fm_033_bd_la02.spr	fm_033_bd_da01.spr	fm_033_bd_da02.spr	fm_033_bd_em.spr	fm_033_bd_sm.spr	fm_033_bd_lm.spr	fm_033_bd_dm.spr	fm_033_bd_zz.spr	fm_033_bd_jp.spr	fm_033_bd_rs01.spr	fm_033_bd_rs01.spr	fm_033_bd_rs01.spr	fm_033_bd_rw.spr	fm_033_bd_rr.spr	fm_033_bd_ra01.spr	fm_033_bd_ra02.spr	fm_033_bd_rm.spr	fm_033_bd_rb.spr	fm_033_bd_rd.spr
armor34	fm_034_bd_es02.spr	fm_034_bd_es02.spr	fm_034_bd_es01.spr	fm_034_bd_ss02.spr	fm_034_bd_ss01.spr	fm_034_bd_ss01.spr	fm_034_bd_ls02.spr	fm_034_bd_ls01.spr	fm_034_bd_ls01.spr	fm_034_bd_ds02.spr	fm_034_bd_ds01.spr	fm_034_bd_ds01.spr	fm_034_bd_ew.spr	fm_034_bd_sw.spr	fm_034_bd_lw.spr	fm_034_bd_dw.spr	fm_034_bd_er.spr	fm_034_bd_sr.spr	fm_034_bd_lr.spr	fm_034_bd_dr.spr	fm_034_bd_eb.spr	fm_034_bd_sb.spr	fm_034_bd_lb.spr	fm_034_bd_db.spr	fm_034_bd_ed.spr	fm_034_bd_sd.spr	fm_034_bd_ld.spr	fm_034_bd_dd.spr	fm_034_bd_ea01.spr	fm_034_bd_ea02.spr	fm_034_bd_sa01.spr	fm_034_bd_sa02.spr	fm_034_bd_la01.spr	fm_034_bd_la02.spr	fm_034_bd_da01.spr	fm_034_bd_da02.spr	fm_034_bd_em.spr	fm_034_bd_sm.spr	fm_034_bd_lm.spr	fm_034_bd_dm.spr	fm_034_bd_zz.spr	fm_034_bd_jp.spr	fm_034_bd_rs01.spr	fm_034_bd_rs01.spr	fm_034_bd_rs01.spr	fm_034_bd_rw.spr	fm_034_bd_rr.spr	fm_034_bd_ra01.spr	fm_034_bd_ra02.spr	fm_034_bd_rm.spr	fm_034_bd_rb.spr	fm_034_bd_rd.spr
armor35	fm_035_bd_es02.spr	fm_035_bd_es02.spr	fm_035_bd_es01.spr	fm_035_bd_ss02.spr	fm_035_bd_ss01.spr	fm_035_bd_ss01.spr	fm_035_bd_ls02.spr	fm_035_bd_ls01.spr	fm_035_bd_ls01.spr	fm_035_bd_ds02.spr	fm_035_bd_ds01.spr	fm_035_bd_ds01.spr	fm_035_bd_ew.spr	fm_035_bd_sw.spr	fm_035_bd_lw.spr	fm_035_bd_dw.spr	fm_035_bd_er.spr	fm_035_bd_sr.spr	fm_035_bd_lr.spr	fm_035_bd_dr.spr	fm_035_bd_eb.spr	fm_035_bd_sb.spr	fm_035_bd_lb.spr	fm_035_bd_db.spr	fm_035_bd_ed.spr	fm_035_bd_sd.spr	fm_035_bd_ld.spr	fm_035_bd_dd.spr	fm_035_bd_ea01.spr	fm_035_bd_ea02.spr	fm_035_bd_sa01.spr	fm_035_bd_sa02.spr	fm_035_bd_la01.spr	fm_035_bd_la02.spr	fm_035_bd_da01.spr	fm_035_bd_da02.spr	fm_035_bd_em.spr	fm_035_bd_sm.spr	fm_035_bd_lm.spr	fm_035_bd_dm.spr	fm_035_bd_zz.spr	fm_035_bd_jp.spr	fm_035_bd_rs01.spr	fm_035_bd_rs01.spr	fm_035_bd_rs01.spr	fm_035_bd_rw.spr	fm_035_bd_rr.spr	fm_035_bd_ra01.spr	fm_035_bd_ra02.spr	fm_035_bd_rm.spr	fm_035_bd_rb.spr	fm_035_bd_rd.spr
armor36																																																				
armor37	fm_037_bd_es02.spr	fm_037_bd_es02.spr	fm_037_bd_es01.spr	fm_037_bd_ss02.spr	fm_037_bd_ss01.spr	fm_037_bd_ss01.spr	fm_037_bd_ls02.spr	fm_037_bd_ls01.spr	fm_037_bd_ls01.spr	fm_037_bd_ds02.spr	fm_037_bd_ds01.spr	fm_037_bd_ds01.spr	fm_037_bd_ew.spr	fm_037_bd_sw.spr	fm_037_bd_lw.spr	fm_037_bd_dw.spr	fm_037_bd_er.spr	fm_037_bd_sr.spr	fm_037_bd_lr.spr	fm_037_bd_dr.spr	fm_037_bd_eb.spr	fm_037_bd_sb.spr	fm_037_bd_lb.spr	fm_037_bd_db.spr	fm_037_bd_ed.spr	fm_037_bd_sd.spr	fm_037_bd_ld.spr	fm_037_bd_dd.spr	fm_037_bd_ea01.spr	fm_037_bd_ea02.spr	fm_037_bd_sa01.spr	fm_037_bd_sa02.spr	fm_037_bd_la01.spr	fm_037_bd_la02.spr	fm_037_bd_da01.spr	fm_037_bd_da02.spr	fm_037_bd_em.spr	fm_037_bd_sm.spr	fm_037_bd_lm.spr	fm_037_bd_dm.spr	fm_037_bd_zz.spr	fm_037_bd_jp.spr	fm_037_bd_rs01.spr	fm_037_bd_rs01.spr	fm_037_bd_rs01.spr	fm_037_bd_rw.spr	fm_037_bd_rr.spr	fm_037_bd_ra01.spr	fm_037_bd_ra02.spr	fm_037_bd_rm.spr	fm_037_bd_rb.spr	fm_037_bd_rd.spr
armor38																																																				
armor39																																																				
armor40																																																				
armor41																																																				
armor42																																																				
armor43																																																				
armor44	fm_044_bd_es02.spr	fm_044_bd_es02.spr	fm_044_bd_es01.spr	fm_044_bd_ss02.spr	fm_044_bd_ss01.spr	fm_044_bd_ss01.spr	fm_044_bd_ls02.spr	fm_044_bd_ls01.spr	fm_044_bd_ls01.spr	fm_044_bd_ds02.spr	fm_044_bd_ds01.spr	fm_044_bd_ds01.spr	fm_044_bd_ew.spr	fm_044_bd_sw.spr	fm_044_bd_lw.spr	fm_044_bd_dw.spr	fm_044_bd_er.spr	fm_044_bd_sr.spr	fm_044_bd_lr.spr	fm_044_bd_dr.spr	fm_044_bd_eb.spr	fm_044_bd_sb.spr	fm_044_bd_lb.spr	fm_044_bd_db.spr	fm_044_bd_ed.spr	fm_044_bd_sd.spr	fm_044_bd_ld.spr	fm_044_bd_dd.spr	fm_044_bd_ea01.spr	fm_044_bd_ea02.spr	fm_044_bd_sa01.spr	fm_044_bd_sa02.spr	fm_044_bd_la01.spr	fm_044_bd_la02.spr	fm_044_bd_da01.spr	fm_044_bd_da02.spr	fm_044_bd_em.spr	fm_044_bd_sm.spr	fm_044_bd_lm.spr	fm_044_bd_dm.spr	fm_044_bd_zz.spr	fm_044_bd_jp.spr	fm_044_bd_rs01.spr	fm_044_bd_rs01.spr	fm_044_bd_rs01.spr	fm_044_bd_rw.spr	fm_044_bd_rr.spr	fm_044_bd_ra01.spr	fm_044_bd_ra02.spr	fm_044_bd_rm.spr	fm_044_bd_rb.spr	fm_044_bd_rd.spr
