EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
helm31	fm_031_hd_es02.spr	fm_031_hd_es02.spr	fm_031_hd_es01.spr	fm_031_hd_ss02.spr	fm_031_hd_ss01.spr	fm_031_hd_ss01.spr	fm_031_hd_ls02.spr	fm_031_hd_ls01.spr	fm_031_hd_ls01.spr	fm_031_hd_ds02.spr	fm_031_hd_ds01.spr	fm_031_hd_ds01.spr	fm_031_hd_ew.spr	fm_031_hd_sw.spr	fm_031_hd_lw.spr	fm_031_hd_dw.spr	fm_031_hd_er.spr	fm_031_hd_sr.spr	fm_031_hd_lr.spr	fm_031_hd_dr.spr	fm_031_hd_eb.spr	fm_031_hd_sb.spr	fm_031_hd_lb.spr	fm_031_hd_db.spr	fm_031_hd_ed.spr	fm_031_hd_sd.spr	fm_031_hd_ld.spr	fm_031_hd_dd.spr	fm_031_hd_ea01.spr	fm_031_hd_ea02.spr	fm_031_hd_sa01.spr	fm_031_hd_sa02.spr	fm_031_hd_la01.spr	fm_031_hd_la02.spr	fm_031_hd_da01.spr	fm_031_hd_da02.spr	fm_031_hd_em.spr	fm_031_hd_sm.spr	fm_031_hd_lm.spr	fm_031_hd_dm.spr	fm_031_hd_zz.spr	fm_031_hd_jp.spr	fm_031_hd_rs01.spr	fm_031_hd_rs01.spr	fm_031_hd_rs01.spr	fm_031_hd_rw.spr	fm_031_hd_rr.spr	fm_031_hd_ra01.spr	fm_031_hd_ra02.spr	fm_031_hd_rm.spr	fm_031_hd_rb.spr	fm_031_hd_rd.spr
helm32	fm_032_hd_es02.spr	fm_032_hd_es02.spr	fm_032_hd_es01.spr	fm_032_hd_ss02.spr	fm_032_hd_ss01.spr	fm_032_hd_ss01.spr	fm_032_hd_ls02.spr	fm_032_hd_ls01.spr	fm_032_hd_ls01.spr	fm_032_hd_ds02.spr	fm_032_hd_ds01.spr	fm_032_hd_ds01.spr	fm_032_hd_ew.spr	fm_032_hd_sw.spr	fm_032_hd_lw.spr	fm_032_hd_dw.spr	fm_032_hd_er.spr	fm_032_hd_sr.spr	fm_032_hd_lr.spr	fm_032_hd_dr.spr	fm_032_hd_eb.spr	fm_032_hd_sb.spr	fm_032_hd_lb.spr	fm_032_hd_db.spr	fm_032_hd_ed.spr	fm_032_hd_sd.spr	fm_032_hd_ld.spr	fm_032_hd_dd.spr	fm_032_hd_ea01.spr	fm_032_hd_ea02.spr	fm_032_hd_sa01.spr	fm_032_hd_sa02.spr	fm_032_hd_la01.spr	fm_032_hd_la02.spr	fm_032_hd_da01.spr	fm_032_hd_da02.spr	fm_032_hd_em.spr	fm_032_hd_sm.spr	fm_032_hd_lm.spr	fm_032_hd_dm.spr	fm_032_hd_zz.spr	fm_032_hd_jp.spr	fm_032_hd_rs01.spr	fm_032_hd_rs01.spr	fm_032_hd_rs01.spr	fm_032_hd_rw.spr	fm_032_hd_rr.spr	fm_032_hd_ra01.spr	fm_032_hd_ra02.spr	fm_032_hd_rm.spr	fm_032_hd_rb.spr	fm_032_hd_rd.spr
helm33	fm_033_hd_es02.spr	fm_033_hd_es02.spr	fm_033_hd_es01.spr	fm_033_hd_ss02.spr	fm_033_hd_ss01.spr	fm_033_hd_ss01.spr	fm_033_hd_ls02.spr	fm_033_hd_ls01.spr	fm_033_hd_ls01.spr	fm_033_hd_ds02.spr	fm_033_hd_ds01.spr	fm_033_hd_ds01.spr	fm_033_hd_ew.spr	fm_033_hd_sw.spr	fm_033_hd_lw.spr	fm_033_hd_dw.spr	fm_033_hd_er.spr	fm_033_hd_sr.spr	fm_033_hd_lr.spr	fm_033_hd_dr.spr	fm_033_hd_eb.spr	fm_033_hd_sb.spr	fm_033_hd_lb.spr	fm_033_hd_db.spr	fm_033_hd_ed.spr	fm_033_hd_sd.spr	fm_033_hd_ld.spr	fm_033_hd_dd.spr	fm_033_hd_ea01.spr	fm_033_hd_ea02.spr	fm_033_hd_sa01.spr	fm_033_hd_sa02.spr	fm_033_hd_la01.spr	fm_033_hd_la02.spr	fm_033_hd_da01.spr	fm_033_hd_da02.spr	fm_033_hd_em.spr	fm_033_hd_sm.spr	fm_033_hd_lm.spr	fm_033_hd_dm.spr	fm_033_hd_zz.spr	fm_033_hd_jp.spr	fm_033_hd_rs01.spr	fm_033_hd_rs01.spr	fm_033_hd_rs01.spr	fm_033_hd_rw.spr	fm_033_hd_rr.spr	fm_033_hd_ra01.spr	fm_033_hd_ra02.spr	fm_033_hd_rm.spr	fm_033_hd_rb.spr	fm_033_hd_rd.spr
helm34																																																				
helm35																																																				
helm36																																																				
helm37	fm_037_hd_es02.spr	fm_037_hd_es02.spr	fm_037_hd_es01.spr	fm_037_hd_ss02.spr	fm_037_hd_ss01.spr	fm_037_hd_ss01.spr	fm_037_hd_ls02.spr	fm_037_hd_ls01.spr	fm_037_hd_ls01.spr	fm_037_hd_ds02.spr	fm_037_hd_ds01.spr	fm_037_hd_ds01.spr	fm_037_hd_ew.spr	fm_037_hd_sw.spr	fm_037_hd_lw.spr	fm_037_hd_dw.spr	fm_037_hd_er.spr	fm_037_hd_sr.spr	fm_037_hd_lr.spr	fm_037_hd_dr.spr	fm_037_hd_eb.spr	fm_037_hd_sb.spr	fm_037_hd_lb.spr	fm_037_hd_db.spr	fm_037_hd_ed.spr	fm_037_hd_sd.spr	fm_037_hd_ld.spr	fm_037_hd_dd.spr	fm_037_hd_ea01.spr	fm_037_hd_ea02.spr	fm_037_hd_sa01.spr	fm_037_hd_sa02.spr	fm_037_hd_la01.spr	fm_037_hd_la02.spr	fm_037_hd_da01.spr	fm_037_hd_da02.spr	fm_037_hd_em.spr	fm_037_hd_sm.spr	fm_037_hd_lm.spr	fm_037_hd_dm.spr	fm_037_hd_zz.spr	fm_037_hd_jp.spr	fm_037_hd_rs01.spr	fm_037_hd_rs01.spr	fm_037_hd_rs01.spr	fm_037_hd_rw.spr	fm_037_hd_rr.spr	fm_037_hd_ra01.spr	fm_037_hd_ra02.spr	fm_037_hd_rm.spr	fm_037_hd_rb.spr	fm_037_hd_rd.spr
helm38																																																				
helm39																																																				
helm40																																																				
helm41																																																				
helm42																																																				
helm43	fm_044_hd_es02.spr	fm_044_hd_es02.spr	fm_044_hd_es01.spr	fm_044_hd_ss02.spr	fm_044_hd_ss01.spr	fm_044_hd_ss01.spr	fm_044_hd_ls02.spr	fm_044_hd_ls01.spr	fm_044_hd_ls01.spr	fm_044_hd_ds02.spr	fm_044_hd_ds01.spr	fm_044_hd_ds01.spr	fm_044_hd_ew.spr	fm_044_hd_sw.spr	fm_044_hd_lw.spr	fm_044_hd_dw.spr	fm_044_hd_er.spr	fm_044_hd_sr.spr	fm_044_hd_lr.spr	fm_044_hd_dr.spr	fm_044_hd_eb.spr	fm_044_hd_sb.spr	fm_044_hd_lb.spr	fm_044_hd_db.spr	fm_044_hd_ed.spr	fm_044_hd_sd.spr	fm_044_hd_ld.spr	fm_044_hd_dd.spr	fm_044_hd_ea01.spr	fm_044_hd_ea02.spr	fm_044_hd_sa01.spr	fm_044_hd_sa02.spr	fm_044_hd_la01.spr	fm_044_hd_la02.spr	fm_044_hd_da01.spr	fm_044_hd_da02.spr	fm_044_hd_em.spr	fm_044_hd_sm.spr	fm_044_hd_lm.spr	fm_044_hd_dm.spr	fm_044_hd_zz.spr	fm_044_hd_jp.spr	fm_044_hd_rs01.spr	fm_044_hd_rs01.spr	fm_044_hd_rs01.spr	fm_044_hd_rw.spr	fm_044_hd_rr.spr	fm_044_hd_ra01.spr	fm_044_hd_ra02.spr	fm_044_hd_rm.spr	fm_044_hd_rb.spr	fm_044_hd_rd.spr
helm44	fm_044_hd_es02.spr	fm_044_hd_es02.spr	fm_044_hd_es01.spr	fm_044_hd_ss02.spr	fm_044_hd_ss01.spr	fm_044_hd_ss01.spr	fm_044_hd_ls02.spr	fm_044_hd_ls01.spr	fm_044_hd_ls01.spr	fm_044_hd_ds02.spr	fm_044_hd_ds01.spr	fm_044_hd_ds01.spr	fm_044_hd_ew.spr	fm_044_hd_sw.spr	fm_044_hd_lw.spr	fm_044_hd_dw.spr	fm_044_hd_er.spr	fm_044_hd_sr.spr	fm_044_hd_lr.spr	fm_044_hd_dr.spr	fm_044_hd_eb.spr	fm_044_hd_sb.spr	fm_044_hd_lb.spr	fm_044_hd_db.spr	fm_044_hd_ed.spr	fm_044_hd_sd.spr	fm_044_hd_ld.spr	fm_044_hd_dd.spr	fm_044_hd_ea01.spr	fm_044_hd_ea02.spr	fm_044_hd_sa01.spr	fm_044_hd_sa02.spr	fm_044_hd_la01.spr	fm_044_hd_la02.spr	fm_044_hd_da01.spr	fm_044_hd_da02.spr	fm_044_hd_em.spr	fm_044_hd_sm.spr	fm_044_hd_lm.spr	fm_044_hd_dm.spr	fm_044_hd_zz.spr	fm_044_hd_jp.spr	fm_044_hd_rs01.spr	fm_044_hd_rs01.spr	fm_044_hd_rs01.spr	fm_044_hd_rw.spr	fm_044_hd_rr.spr	fm_044_hd_ra01.spr	fm_044_hd_ra02.spr	fm_044_hd_rm.spr	fm_044_hd_rb.spr	fm_044_hd_rd.spr
