EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
armor31	fm_031_lh_es02.spr	fm_031_lh_es02.spr	fm_031_lh_es01.spr	fm_031_lh_ss02.spr	fm_031_lh_ss01.spr	fm_031_lh_ss01.spr	fm_031_lh_ls02.spr	fm_031_lh_ls01.spr	fm_031_lh_ls01.spr	fm_031_lh_ds02.spr	fm_031_lh_ds01.spr	fm_031_lh_ds01.spr	fm_031_lh_ew.spr	fm_031_lh_sw.spr	fm_031_lh_lw.spr	fm_031_lh_dw.spr	fm_031_lh_er.spr	fm_031_lh_sr.spr	fm_031_lh_lr.spr	fm_031_lh_dr.spr	fm_031_lh_eb.spr	fm_031_lh_sb.spr	fm_031_lh_lb.spr	fm_031_lh_db.spr	fm_031_lh_ed.spr	fm_031_lh_sd.spr	fm_031_lh_ld.spr	fm_031_lh_dd.spr	fm_031_lh_ea01.spr	fm_031_lh_ea02.spr	fm_031_lh_sa01.spr	fm_031_lh_sa02.spr	fm_031_lh_la01.spr	fm_031_lh_la02.spr	fm_031_lh_da01.spr	fm_031_lh_da02.spr	fm_031_lh_em.spr	fm_031_lh_sm.spr	fm_031_lh_lm.spr	fm_031_lh_dm.spr	fm_031_lh_zz.spr	fm_031_lh_jp.spr	fm_031_lh_rs01.spr	fm_031_lh_rs01.spr	fm_031_lh_rs01.spr	fm_031_lh_rw.spr	fm_031_lh_rr.spr	fm_031_lh_ra01.spr	fm_031_lh_ra02.spr	fm_031_lh_rm.spr	fm_031_lh_rb.spr	fm_031_lh_rd.spr
armor32	fm_032_lh_es02.spr	fm_032_lh_es02.spr	fm_032_lh_es01.spr	fm_032_lh_ss02.spr	fm_032_lh_ss01.spr	fm_032_lh_ss01.spr	fm_032_lh_ls02.spr	fm_032_lh_ls01.spr	fm_032_lh_ls01.spr	fm_032_lh_ds02.spr	fm_032_lh_ds01.spr	fm_032_lh_ds01.spr	fm_032_lh_ew.spr	fm_032_lh_sw.spr	fm_032_lh_lw.spr	fm_032_lh_dw.spr	fm_032_lh_er.spr	fm_032_lh_sr.spr	fm_032_lh_lr.spr	fm_032_lh_dr.spr	fm_032_lh_eb.spr	fm_032_lh_sb.spr	fm_032_lh_lb.spr	fm_032_lh_db.spr	fm_032_lh_ed.spr	fm_032_lh_sd.spr	fm_032_lh_ld.spr	fm_032_lh_dd.spr	fm_032_lh_ea01.spr	fm_032_lh_ea02.spr	fm_032_lh_sa01.spr	fm_032_lh_sa02.spr	fm_032_lh_la01.spr	fm_032_lh_la02.spr	fm_032_lh_da01.spr	fm_032_lh_da02.spr	fm_032_lh_em.spr	fm_032_lh_sm.spr	fm_032_lh_lm.spr	fm_032_lh_dm.spr	fm_032_lh_zz.spr	fm_032_lh_jp.spr	fm_032_lh_rs01.spr	fm_032_lh_rs01.spr	fm_032_lh_rs01.spr	fm_032_lh_rw.spr	fm_032_lh_rr.spr	fm_032_lh_ra01.spr	fm_032_lh_ra02.spr	fm_032_lh_rm.spr	fm_032_lh_rb.spr	fm_032_lh_rd.spr
armor33	fm_033_lh_es02.spr	fm_033_lh_es02.spr	fm_033_lh_es01.spr	fm_033_lh_ss02.spr	fm_033_lh_ss01.spr	fm_033_lh_ss01.spr	fm_033_lh_ls02.spr	fm_033_lh_ls01.spr	fm_033_lh_ls01.spr	fm_033_lh_ds02.spr	fm_033_lh_ds01.spr	fm_033_lh_ds01.spr	fm_033_lh_ew.spr	fm_033_lh_sw.spr	fm_033_lh_lw.spr	fm_033_lh_dw.spr	fm_033_lh_er.spr	fm_033_lh_sr.spr	fm_033_lh_lr.spr	fm_033_lh_dr.spr	fm_033_lh_eb.spr	fm_033_lh_sb.spr	fm_033_lh_lb.spr	fm_033_lh_db.spr	fm_033_lh_ed.spr	fm_033_lh_sd.spr	fm_033_lh_ld.spr	fm_033_lh_dd.spr	fm_033_lh_ea01.spr	fm_033_lh_ea02.spr	fm_033_lh_sa01.spr	fm_033_lh_sa02.spr	fm_033_lh_la01.spr	fm_033_lh_la02.spr	fm_033_lh_da01.spr	fm_033_lh_da02.spr	fm_033_lh_em.spr	fm_033_lh_sm.spr	fm_033_lh_lm.spr	fm_033_lh_dm.spr	fm_033_lh_zz.spr	fm_033_lh_jp.spr	fm_033_lh_rs01.spr	fm_033_lh_rs01.spr	fm_033_lh_rs01.spr	fm_033_lh_rw.spr	fm_033_lh_rr.spr	fm_033_lh_ra01.spr	fm_033_lh_ra02.spr	fm_033_lh_rm.spr	fm_033_lh_rb.spr	fm_033_lh_rd.spr
armor34	fm_034_lh_es02.spr	fm_034_lh_es02.spr	fm_034_lh_es01.spr	fm_034_lh_ss02.spr	fm_034_lh_ss01.spr	fm_034_lh_ss01.spr	fm_034_lh_ls02.spr	fm_034_lh_ls01.spr	fm_034_lh_ls01.spr	fm_034_lh_ds02.spr	fm_034_lh_ds01.spr	fm_034_lh_ds01.spr	fm_034_lh_ew.spr	fm_034_lh_sw.spr	fm_034_lh_lw.spr	fm_034_lh_dw.spr	fm_034_lh_er.spr	fm_034_lh_sr.spr	fm_034_lh_lr.spr	fm_034_lh_dr.spr	fm_034_lh_eb.spr	fm_034_lh_sb.spr	fm_034_lh_lb.spr	fm_034_lh_db.spr	fm_034_lh_ed.spr	fm_034_lh_sd.spr	fm_034_lh_ld.spr	fm_034_lh_dd.spr	fm_034_lh_ea01.spr	fm_034_lh_ea02.spr	fm_034_lh_sa01.spr	fm_034_lh_sa02.spr	fm_034_lh_la01.spr	fm_034_lh_la02.spr	fm_034_lh_da01.spr	fm_034_lh_da02.spr	fm_034_lh_em.spr	fm_034_lh_sm.spr	fm_034_lh_lm.spr	fm_034_lh_dm.spr	fm_034_lh_zz.spr	fm_034_lh_jp.spr	fm_034_lh_rs01.spr	fm_034_lh_rs01.spr	fm_034_lh_rs01.spr	fm_034_lh_rw.spr	fm_034_lh_rr.spr	fm_034_lh_ra01.spr	fm_034_lh_ra02.spr	fm_034_lh_rm.spr	fm_034_lh_rb.spr	fm_034_lh_rd.spr
armor35	fm_035_lh_es02.spr	fm_035_lh_es02.spr	fm_035_lh_es01.spr	fm_035_lh_ss02.spr	fm_035_lh_ss01.spr	fm_035_lh_ss01.spr	fm_035_lh_ls02.spr	fm_035_lh_ls01.spr	fm_035_lh_ls01.spr	fm_035_lh_ds02.spr	fm_035_lh_ds01.spr	fm_035_lh_ds01.spr	fm_035_lh_ew.spr	fm_035_lh_sw.spr	fm_035_lh_lw.spr	fm_035_lh_dw.spr	fm_035_lh_er.spr	fm_035_lh_sr.spr	fm_035_lh_lr.spr	fm_035_lh_dr.spr	fm_035_lh_eb.spr	fm_035_lh_sb.spr	fm_035_lh_lb.spr	fm_035_lh_db.spr	fm_035_lh_ed.spr	fm_035_lh_sd.spr	fm_035_lh_ld.spr	fm_035_lh_dd.spr	fm_035_lh_ea01.spr	fm_035_lh_ea02.spr	fm_035_lh_sa01.spr	fm_035_lh_sa02.spr	fm_035_lh_la01.spr	fm_035_lh_la02.spr	fm_035_lh_da01.spr	fm_035_lh_da02.spr	fm_035_lh_em.spr	fm_035_lh_sm.spr	fm_035_lh_lm.spr	fm_035_lh_dm.spr	fm_035_lh_zz.spr	fm_035_lh_jp.spr	fm_035_lh_rs01.spr	fm_035_lh_rs01.spr	fm_035_lh_rs01.spr	fm_035_lh_rw.spr	fm_035_lh_rr.spr	fm_035_lh_ra01.spr	fm_035_lh_ra02.spr	fm_035_lh_rm.spr	fm_035_lh_rb.spr	fm_035_lh_rd.spr
armor36																																																				
armor37	fm_037_lh_es02.spr	fm_037_lh_es02.spr	fm_037_lh_es01.spr	fm_037_lh_ss02.spr	fm_037_lh_ss01.spr	fm_037_lh_ss01.spr	fm_037_lh_ls02.spr	fm_037_lh_ls01.spr	fm_037_lh_ls01.spr	fm_037_lh_ds02.spr	fm_037_lh_ds01.spr	fm_037_lh_ds01.spr	fm_037_lh_ew.spr	fm_037_lh_sw.spr	fm_037_lh_lw.spr	fm_037_lh_dw.spr	fm_037_lh_er.spr	fm_037_lh_sr.spr	fm_037_lh_lr.spr	fm_037_lh_dr.spr	fm_037_lh_eb.spr	fm_037_lh_sb.spr	fm_037_lh_lb.spr	fm_037_lh_db.spr	fm_037_lh_ed.spr	fm_037_lh_sd.spr	fm_037_lh_ld.spr	fm_037_lh_dd.spr	fm_037_lh_ea01.spr	fm_037_lh_ea02.spr	fm_037_lh_sa01.spr	fm_037_lh_sa02.spr	fm_037_lh_la01.spr	fm_037_lh_la02.spr	fm_037_lh_da01.spr	fm_037_lh_da02.spr	fm_037_lh_em.spr	fm_037_lh_sm.spr	fm_037_lh_lm.spr	fm_037_lh_dm.spr	fm_037_lh_zz.spr	fm_037_lh_jp.spr	fm_037_lh_rs01.spr	fm_037_lh_rs01.spr	fm_037_lh_rs01.spr	fm_037_lh_rw.spr	fm_037_lh_rr.spr	fm_037_lh_ra01.spr	fm_037_lh_ra02.spr	fm_037_lh_rm.spr	fm_037_lh_rb.spr	fm_037_lh_rd.spr
armor38																																																				
armor39																																																				
armor40																																																				
armor41																																																				
armor42																																																				
armor43																																																				
armor44	fm_044_lh_es02.spr	fm_044_lh_es02.spr	fm_044_lh_es01.spr	fm_044_lh_ss02.spr	fm_044_lh_ss01.spr	fm_044_lh_ss01.spr	fm_044_lh_ls02.spr	fm_044_lh_ls01.spr	fm_044_lh_ls01.spr	fm_044_lh_ds02.spr	fm_044_lh_ds01.spr	fm_044_lh_ds01.spr	fm_044_lh_ew.spr	fm_044_lh_sw.spr	fm_044_lh_lw.spr	fm_044_lh_dw.spr	fm_044_lh_er.spr	fm_044_lh_sr.spr	fm_044_lh_lr.spr	fm_044_lh_dr.spr	fm_044_lh_eb.spr	fm_044_lh_sb.spr	fm_044_lh_lb.spr	fm_044_lh_db.spr	fm_044_lh_ed.spr	fm_044_lh_sd.spr	fm_044_lh_ld.spr	fm_044_lh_dd.spr	fm_044_lh_ea01.spr	fm_044_lh_ea02.spr	fm_044_lh_sa01.spr	fm_044_lh_sa02.spr	fm_044_lh_la01.spr	fm_044_lh_la02.spr	fm_044_lh_da01.spr	fm_044_lh_da02.spr	fm_044_lh_em.spr	fm_044_lh_sm.spr	fm_044_lh_lm.spr	fm_044_lh_dm.spr	fm_044_lh_zz.spr	fm_044_lh_jp.spr	fm_044_lh_rs01.spr	fm_044_lh_rs01.spr	fm_044_lh_rs01.spr	fm_044_lh_rw.spr	fm_044_lh_rr.spr	fm_044_lh_ra01.spr	fm_044_lh_ra02.spr	fm_044_lh_rm.spr	fm_044_lh_rb.spr	fm_044_lh_rd.spr
