Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType
白芍粉[3级补血药粉]	白芍粉[3级补血药粉]	22	1	10	3	\image\item\lifeskill\yaocai\yaofen_203_s.spr		32	通过[药材加工]用白芍加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级20以上）制作药品。<color>		0	0	100	200		0	0		stuffitem		1		
贝母粉[4级补血药粉]	贝母粉[4级补血药粉]	22	1	10	4	\image\item\lifeskill\yaocai\yaofen_107_s.spr		32	通过[药材加工]用贝母加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级30以上）制作药品。<color>		0	0	100	600		0	0		stuffitem		1		
田七粉[5级补血药粉]	田七粉[5级补血药粉]	22	1	10	5	\image\item\lifeskill\yaocai\yaofen_206_s.spr		32	通过[药材加工]用田七加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级40以上）制作药品。<color>		0	0	100	600		0	0		stuffitem		1		
朱果粉[6级补血药粉]	朱果粉[6级补血药粉]	22	1	10	6	\image\item\lifeskill\yaocai\yaofen_104_s.spr		32	通过[药材加工]用朱果加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级50以上）制作药品。<color>		0	0	100	1800		0	0		stuffitem		1		
当归粉[7级补血药粉]	当归粉[7级补血药粉]	22	1	10	7	\image\item\lifeskill\yaocai\yaofen_207_s.spr		32	通过[药材加工]用当归加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级60以上）制作药品。<color>		0	0	100	1200		0	0		stuffitem		1		
虫草粉[8级补血药粉]	虫草粉[8级补血药粉]	22	1	10	8	\image\item\lifeskill\yaocai\yaofen_208_s.spr		32	通过[药材加工]用虫草加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级70以上）制作药品。<color>		0	0	100	5400		0	0		stuffitem		1		
灵芝粉[9级补血药粉]	灵芝粉[9级补血药粉]	22	1	10	9	\image\item\lifeskill\yaocai\yaofen_209_s.spr		32	通过[药材加工]用灵芝加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级80以上）制作药品。<color>		0	0	100	2000		0	0		stuffitem		1		
雪莲粉[10级补血药粉]	雪莲粉[10级补血药粉]	22	1	10	10	\image\item\lifeskill\yaocai\yaofen_210_s.spr		32	通过[药材加工]用雪莲加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级90以上）制作药品。<color>		0	0	100	16200		0	0		stuffitem		1		
姜黄[1级活气药材]	姜黄[1级活气药材]	22	1	11	1	\image\item\lifeskill\yaocai\yaocai_204_s.spr		32	野外采来的药材，药铺有售。<enter><color=gold>可使用生活技能[药材加工]加工成姜黄粉。当生活技能等级达到10后可以加工更高一级的材料。<color>		0	20	100	20		0	0		stuffitem		1		
金银花[2级活气药材]	金银花[2级活气药材]	22	1	11	2	\image\item\lifeskill\yaocai\yaocai_202_s.spr		32	珍稀药材。<enter><color=gold>可使用生活技能[药材加工]（技能等级10级以上）加工成金银花粉。<color>		0	100	100	100		0	0		stuffitem		1		
柴胡[3级活气药材]	柴胡[3级活气药材]	22	1	11	3	\image\item\lifeskill\yaocai\yaocai_103_s.spr		32	野外采来的药材，药铺有售。<enter><color=gold>可使用生活技能[药材加工]（技能等级20级以上）加工成柴胡粉。<color>		0	100	100	100		0	0		stuffitem		1		
紫草[4级活气药材]	紫草[4级活气药材]	22	1	11	4	\image\item\lifeskill\yaocai\yaocai_105_s.spr		32	珍稀药材。<enter><color=gold>可使用生活技能[药材加工]（技能等级30级以上）加工成紫草粉。<color>		0	300	100	300		0	0		stuffitem		1		
藿香[5级活气药材]	藿香[5级活气药材]	22	1	11	5	\image\item\lifeskill\yaocai\yaocai_205_s.spr		32	野外采来的药材，药铺有售。<enter><color=gold>可使用生活技能[药材加工]（技能等级40级以上）加工成藿香粉。<color>		0	300	100	300		0	0		stuffitem		1		
夏枯草[6级活气药材]	夏枯草[6级活气药材]	22	1	11	6	\image\item\lifeskill\yaocai\yaocai_106_s.spr		32	珍稀药材。<enter><color=gold>可使用生活技能[药材加工]（技能等级50级以上）加工成夏枯草粉。<color>		0	900	100	900		0	0		stuffitem		1		
首乌[7级活气药材]	首乌[7级活气药材]	22	1	11	7	\image\item\lifeskill\yaocai\yaocai_109_s.spr		32	野外采来的药材，药铺有售。<enter><color=gold>可使用生活技能[药材加工]（技能等级60级以上）加工成首乌粉。<color>		0	600	100	600		0	0		stuffitem		1		
大黄[8级活气药材]	大黄[8级活气药材]	22	1	11	8	\image\item\lifeskill\yaocai\yaocai_201_s.spr		32	珍稀药材。<enter><color=gold>可使用生活技能[药材加工]（技能等级70级以上）加工成大黄粉。<color>		0	2700	100	2700		0	0		stuffitem		1		
人参[9级活气药材]	人参[9级活气药材]	22	1	11	9	\image\item\lifeskill\yaocai\yaocai_108_s.spr		32	野外采来的药材，药铺有售。<enter><color=gold>可使用生活技能[药材加工]（技能等级80级以上）加工成人参粉。<color>		0	1000	100	1000		0	0		stuffitem		1		
白龙须[10级活气药材]	白龙须[10级活气药材]	22	1	11	10	\image\item\lifeskill\yaocai\yaocai_110_s.spr		32	珍稀药材。<enter><color=gold>可使用生活技能[药材加工]（技能等级90级以上）加工成白龙须粉。<color>		0	8100	100	8100		0	0		stuffitem		1		
姜黄粉[1级活气药粉]	姜黄粉[1级活气药粉]	22	1	12	1	\image\item\lifeskill\yaocai\yaofen_204_s.spr		32	通过[药材加工]用姜黄加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]制作药品。当生活技能等级达到10后可以制作更高一级的药品。<color>		0	0	100	40		0	0		stuffitem		1		
金银花粉[2级活气药粉]	金银花粉[2级活气药粉]	22	1	12	2	\image\item\lifeskill\yaocai\yaofen_202_s.spr		32	通过[药材加工]用金银花加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级10以上）制作药品。<color>		0	0	100	200		0	0		stuffitem		1		
柴胡粉[3级活气药粉]	柴胡粉[3级活气药粉]	22	1	12	3	\image\item\lifeskill\yaocai\yaofen_103_s.spr		32	通过[药材加工]用柴胡加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级20以上）制作药品。<color>		0	0	100	200		0	0		stuffitem		1		
紫草粉[4级活气药粉]	紫草粉[4级活气药粉]	22	1	12	4	\image\item\lifeskill\yaocai\yaofen_105_s.spr		32	通过[药材加工]用紫草加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级30以上）制作药品。<color>		0	0	100	600		0	0		stuffitem		1		
藿香粉[5级活气药粉]	藿香粉[5级活气药粉]	22	1	12	5	\image\item\lifeskill\yaocai\yaofen_205_s.spr		32	通过[药材加工]用藿香加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级40以上）制作药品。<color>		0	0	100	600		0	0		stuffitem		1		
夏枯草粉[6级活气药粉]	夏枯草粉[6级活气药粉]	22	1	12	6	\image\item\lifeskill\yaocai\yaofen_106_s.spr		32	通过[药材加工]用夏枯草加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级50以上）制作药品。<color>		0	0	100	1800		0	0		stuffitem		1		
首乌粉[7级活气药粉]	首乌粉[7级活气药粉]	22	1	12	7	\image\item\lifeskill\yaocai\yaofen_109_s.spr		32	通过[药材加工]用首乌加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级60以上）制作药品。<color>		0	0	100	1200		0	0		stuffitem		1		
大黄粉[8级活气药粉]	大黄粉[8级活气药粉]	22	1	12	8	\image\item\lifeskill\yaocai\yaofen_201_s.spr		32	通过[药材加工]用大黄加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级70以上）制作药品。<color>		0	0	100	5400		0	0		stuffitem		1		
人参粉[9级活气药粉]	人参粉[9级活气药粉]	22	1	12	9	\image\item\lifeskill\yaocai\yaofen_108_s.spr		32	通过[药材加工]用人参加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级80以上）制作药品。<color>		0	0	100	2000		0	0		stuffitem		1		
白龙须粉[10级活气药粉]	白龙须粉[10级活气药粉]	22	1	12	10	\image\item\lifeskill\yaocai\yaofen_110_s.spr		32	通过[药材加工]用白龙须加工而成。<enter><color=gold>可使用制造系生活技能[药剂合成]（技能等级90以上）制作药品。<color>		0	0	100	16200		0	0		stuffitem		1		
松木[1级轻木材]	松木[1级轻木材]	22	1	13	1	\image\item\lifeskill\mucai\mucai_101_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]加工成松木板。当生活技能等级达到10后可以加工更高一级的材料。<color>		0	50	100	50		1	0		stuffitem		1		
枣木[2级轻木材]	枣木[2级轻木材]	22	1	13	2	\image\item\lifeskill\mucai\mucai_102_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级10以上）加工成枣木板。<color>		0	100	100	100		1	0		stuffitem		1		
柏木[3级轻木材]	柏木[3级轻木材]	22	1	13	3	\image\item\lifeskill\mucai\mucai_103_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级20以上）加工成柏木板。<color>		0	300	100	300		1	0		stuffitem		1		
枫木[4级轻木材]	枫木[4级轻木材]	22	1	13	4	\image\item\lifeskill\mucai\mucai_104_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级30以上）加工成枫木板。<color>		0	800	100	800		1	0		stuffitem		1		
乌木[5级轻木材]	乌木[5级轻木材]	22	1	13	5	\image\item\lifeskill\mucai\mucai_105_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级40以上）加工成乌木板。<color>		0	1400	100	1400		1	0		stuffitem		1		
铁木[6级轻木材]	铁木[6级轻木材]	22	1	13	6	\image\item\lifeskill\mucai\mucai_106_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级50以上）加工成铁木板。<color>		0	2100	100	2100		1	0		stuffitem		1		
花梨木[7级轻木材]	花梨木[7级轻木材]	22	1	13	7	\image\item\lifeskill\mucai\mucai_107_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级60以上）加工成花梨木板。<color>		0	4000	100	4000		1	0		stuffitem		1		
梧桐木[8级轻木材]	梧桐木[8级轻木材]	22	1	13	8	\image\item\lifeskill\mucai\mucai_108_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级70以上）加工成梧桐木板。<color>		0	6000	100	6000		1	0		stuffitem		1		
紫檀木[9级轻木材]	紫檀木[9级轻木材]	22	1	13	9	\image\item\lifeskill\mucai\mucai_109_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级80以上）加工成紫檀木板。<color>		0	7500	100	7500		1	0		stuffitem		1		
沉香木[10级轻木材]	沉香木[10级轻木材]	22	1	13	10	\image\item\lifeskill\mucai\mucai_110_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级90以上）加工成沉香木板。<color>		0	17500	100	17500		1	0		stuffitem		1		
松木板[1级轻木材板]	松木板[1级轻木材板]	22	1	14	1	\image\item\lifeskill\mucai\muban_101_s.spr		32	通过[原木加工]用松木加工而成。<enter><color=gold>可使用制造系生活技能制作各类装备。当生活技能等级达到10后可以制作更高一级的装备。<color>		0	0	100	100		0	0		stuffitem		1		
枣木板[2级轻木材板]	枣木板[2级轻木材板]	22	1	14	2	\image\item\lifeskill\mucai\muban_102_s.spr		32	通过[原木加工]用枣木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级10以上）制作各类装备。<color>		0	0	100	200		0	0		stuffitem		1		
柏木板[3级轻木材板]	柏木板[3级轻木材板]	22	1	14	3	\image\item\lifeskill\mucai\muban_103_s.spr		32	通过[原木加工]用柏木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级20以上）制作各类装备。<color>		0	0	100	600		0	0		stuffitem		1		
枫木板[4级轻木材板]	枫木板[4级轻木材板]	22	1	14	4	\image\item\lifeskill\mucai\muban_104_s.spr		32	通过[原木加工]用枫木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级30以上）制作各类装备。<color>		0	0	100	1600		0	0		stuffitem		1		
乌木板[5级轻木材板]	乌木板[5级轻木材板]	22	1	14	5	\image\item\lifeskill\mucai\muban_105_s.spr		32	通过[原木加工]用乌木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级40以上）制作各类装备。<color>		0	0	100	2800		0	0		stuffitem		1		
铁木板[6级轻木材板]	铁木板[6级轻木材板]	22	1	14	6	\image\item\lifeskill\mucai\muban_106_s.spr		32	通过[原木加工]用铁木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级50以上）制作各类装备。<color>		0	0	100	4200		0	0		stuffitem		1		
花梨木板[7级轻木材板]	花梨木板[7级轻木材板]	22	1	14	7	\image\item\lifeskill\mucai\muban_107_s.spr		32	通过[原木加工]用花梨木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级60以上）制作各类装备。<color>		0	0	100	8000		0	0		stuffitem		1		
梧桐木板[8级轻木材板]	梧桐木板[8级轻木材板]	22	1	14	8	\image\item\lifeskill\mucai\muban_108_s.spr		32	通过[原木加工]用梧桐木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级70以上）制作各类装备。<color>		0	0	100	12000		0	0		stuffitem		1		
紫檀木板[9级轻木材板]	紫檀木板[9级轻木材板]	22	1	14	9	\image\item\lifeskill\mucai\muban_109_s.spr		32	通过[原木加工]用紫檀木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级80以上）制作各类装备。<color>		0	0	100	15000		0	0		stuffitem		1		
沉香木板[10级轻木材板]	沉香木板[10级轻木材板]	22	1	14	10	\image\item\lifeskill\mucai\muban_110_s.spr		32	通过[原木加工]用沉香木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级90以上）制作各类装备。<color>		0	0	100	35000		0	0		stuffitem		1		
杨木[1级重木材]	杨木[1级重木材]	22	1	15	1	\image\item\lifeskill\mucai\mucai_201_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]加工成杨木板。当生活技能等级达到10后可以加工更高一级的材料。<color>		0	50	100	50		1	0		stuffitem		1		
杉木[2级重木材]	杉木[2级重木材]	22	1	15	2	\image\item\lifeskill\mucai\mucai_202_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级10以上）加工成杉木板。<color>		0	100	100	100		1	0		stuffitem		1		
重木[3级重木材]	重木[3级重木材]	22	1	15	3	\image\item\lifeskill\mucai\mucai_203_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级20以上）加工成重木板。<color>		0	300	100	300		1	0		stuffitem		1		
波罗木[4级重木材]	波罗木[4级重木材]	22	1	15	4	\image\item\lifeskill\mucai\mucai_204_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级30以上）加工成波罗木板。<color>		0	800	100	800		1	0		stuffitem		1		
菩提木[5级重木材]	菩提木[5级重木材]	22	1	15	5	\image\item\lifeskill\mucai\mucai_205_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级40以上）加工成菩提木板。<color>		0	1600	100	1600		1	0		stuffitem		1		
铁樟木[6级重木材]	铁樟木[6级重木材]	22	1	15	6	\image\item\lifeskill\mucai\mucai_206_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级50以上）加工成铁樟木板。<color>		0	3000	100	3000		1	0		stuffitem		1		
铁线木[7级重木材]	铁线木[7级重木材]	22	1	15	7	\image\item\lifeskill\mucai\mucai_207_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级60以上）加工成铁线木板。<color>		0	4000	100	4000		1	0		stuffitem		1		
青龙木[8级重木材]	青龙木[8级重木材]	22	1	15	8	\image\item\lifeskill\mucai\mucai_208_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级70以上）加工成青龙木板。<color>		0	6000	100	6000		1	0		stuffitem		1		
象牙木[9级重木材]	象牙木[9级重木材]	22	1	15	9	\image\item\lifeskill\mucai\mucai_209_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级80以上）加工成象牙木板。<color>		0	9000	100	9000		1	0		stuffitem		1		
降龙木[10级重木材]	降龙木[10级重木材]	22	1	15	10	\image\item\lifeskill\mucai\mucai_210_s.spr		32	从树上砍下来的原木，首饰铺有售。<enter><color=gold>可使用生活技能[原木加工]（技能等级90以上）加工成降龙木板。<color>		0	24000	100	24000		1	0		stuffitem		1		
杨木板[1级重木材板]	杨木板[1级重木材板]	22	1	16	1	\image\item\lifeskill\mucai\muban_201_s.spr		32	通过[原木加工]用杨木加工而成。<enter><color=gold>可使用制造系生活技能制作各类装备。当生活技能等级达到10后可以制作更高一级的装备。<color>		0	0	100	100		0	0		stuffitem		1		
杉木板[2级重木材板]	杉木板[2级重木材板]	22	1	16	2	\image\item\lifeskill\mucai\muban_202_s.spr		32	通过[原木加工]用杉木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级10以上）制作各类装备。<color>		0	0	100	200		0	0		stuffitem		1		
重木板[3级重木材板]	重木板[3级重木材板]	22	1	16	3	\image\item\lifeskill\mucai\muban_203_s.spr		32	通过[原木加工]用重木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级20以上）制作各类装备。<color>		0	0	100	600		0	0		stuffitem		1		
波罗木板[4级重木材板]	波罗木板[4级重木材板]	22	1	16	4	\image\item\lifeskill\mucai\muban_204_s.spr		32	通过[原木加工]用波罗木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级30以上）制作各类装备。<color>		0	0	100	1600		0	0		stuffitem		1		
菩提木板[5级重木材板]	菩提木板[5级重木材板]	22	1	16	5	\image\item\lifeskill\mucai\muban_205_s.spr		32	通过[原木加工]用菩提木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级40以上）制作各类装备。<color>		0	0	100	3200		0	0		stuffitem		1		
铁樟木板[6级重木材板]	铁樟木板[6级重木材板]	22	1	16	6	\image\item\lifeskill\mucai\muban_206_s.spr		32	通过[原木加工]用铁樟木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级50以上）制作各类装备。<color>		0	0	100	6000		0	0		stuffitem		1		
铁线木板[7级重木材板]	铁线木板[7级重木材板]	22	1	16	7	\image\item\lifeskill\mucai\muban_207_s.spr		32	通过[原木加工]用铁线木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级60以上）制作各类装备。<color>		0	0	100	8000		0	0		stuffitem		1		
青龙木板[8级重木材板]	青龙木板[8级重木材板]	22	1	16	8	\image\item\lifeskill\mucai\muban_208_s.spr		32	通过[原木加工]用青龙木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级70以上）制作各类装备。<color>		0	0	100	12000		0	0		stuffitem		1		
象牙木板[9级重木材板]	象牙木板[9级重木材板]	22	1	16	9	\image\item\lifeskill\mucai\muban_209_s.spr		32	通过[原木加工]用象牙木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级80以上）制作各类装备。<color>		0	0	100	18000		0	0		stuffitem		1		
降龙木板[10级重木材板]	降龙木板[10级重木材板]	22	1	16	10	\image\item\lifeskill\mucai\muban_210_s.spr		32	通过[原木加工]用降龙木加工而成。<enter><color=gold>可使用制造系生活技能（技能等级90以上）制作各类装备。<color>		0	0	100	48000		0	0		stuffitem		1		
狗毛皮[1级轻毛皮]	狗毛皮[1级轻毛皮]	22	1	17	1	\image\item\lifeskill\maopi\maopi_101_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]加工成狗皮。当生活技能等级达到10后可以加工更高一级的材料。<color>		0	50	100	50		1	0		stuffitem		1		
鹿毛皮[2级轻毛皮]	鹿毛皮[2级轻毛皮]	22	1	17	2	\image\item\lifeskill\maopi\maopi_102_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级10以上）加工成鹿皮。<color>		0	100	100	100		1	0		stuffitem		1		
牛毛皮[3级轻毛皮]	牛毛皮[3级轻毛皮]	22	1	17	3	\image\item\lifeskill\maopi\maopi_103_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级20以上）加工成牛皮。<color>		0	300	100	300		1	0		stuffitem		1		
狐毛皮[4级轻毛皮]	狐毛皮[4级轻毛皮]	22	1	17	4	\image\item\lifeskill\maopi\maopi_104_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级30以上）加工成狐皮。<color>		0	800	100	800		1	0		stuffitem		1		
蛇甲皮[5级轻毛皮]	蛇甲皮[5级轻毛皮]	22	1	17	5	\image\item\lifeskill\maopi\maopi_105_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级40以上）加工成蛇皮。<color>		0	1400	100	1400		1	0		stuffitem		1		
狮毛皮[6级轻毛皮]	狮毛皮[6级轻毛皮]	22	1	17	6	\image\item\lifeskill\maopi\maopi_106_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级50以上）加工成狮皮。<color>		0	2100	100	2100		1	0		stuffitem		1		
鳄鱼甲皮[7级轻毛皮]	鳄鱼甲皮[7级轻毛皮]	22	1	17	7	\image\item\lifeskill\maopi\maopi_107_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级60以上）加工成鳄鱼皮。<color>		0	4000	100	4000		1	0		stuffitem		1		
巨猿毛皮[8级轻毛皮]	巨猿毛皮[8级轻毛皮]	22	1	17	8	\image\item\lifeskill\maopi\maopi_108_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级70以上）加工成巨猿皮。<color>		0	6000	100	6000		1	0		stuffitem		1		
白虎毛皮[9级轻毛皮]	白虎毛皮[9级轻毛皮]	22	1	17	9	\image\item\lifeskill\maopi\maopi_109_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级80以上）加工成白虎皮。<color>		0	10000	100	10000		1	0		stuffitem		1		
巨鸟毛皮[10级轻毛皮]	巨鸟毛皮[10级轻毛皮]	22	1	17	10	\image\item\lifeskill\maopi\maopi_110_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级90以上）加工成巨鸟皮。<color>		0	17500	100	17500		1	0		stuffitem		1		
狗皮[1级轻皮革]	狗皮[1级轻皮革]	22	1	18	1	\image\item\lifeskill\maopi\pi_101_s.spr		32	通过[毛皮加工]用狗毛皮加工而成。<enter><color=gold>可使用制造系生活技能制作各类装备。当生活技能等级达到10后可以制作更高一级的装备。<color>		0	0	100	100		0	0		stuffitem		1		
鹿皮[2级轻皮革]	鹿皮[2级轻皮革]	22	1	18	2	\image\item\lifeskill\maopi\pi_102_s.spr		32	通过[毛皮加工]用鹿毛皮加工而成。<enter><color=gold>可使用制造系生活技能（技能等级10以上）制作各类装备。<color>		0	0	100	200		0	0		stuffitem		1		
牛皮[3级轻皮革]	牛皮[3级轻皮革]	22	1	18	3	\image\item\lifeskill\maopi\pi_103_s.spr		32	通过[毛皮加工]用牛毛皮加工而成。<enter><color=gold>可使用制造系生活技能（技能等级20以上）制作各类装备。<color>		0	0	100	600		0	0		stuffitem		1		
狐皮[4级轻皮革]	狐皮[4级轻皮革]	22	1	18	4	\image\item\lifeskill\maopi\pi_104_s.spr		32	通过[毛皮加工]用狐毛皮加工而成。<enter><color=gold>可使用制造系生活技能（技能等级30以上）制作各类装备。<color>		0	0	100	1600		0	0		stuffitem		1		
蛇皮[5级轻皮革]	蛇皮[5级轻皮革]	22	1	18	5	\image\item\lifeskill\maopi\pi_105_s.spr		32	通过[毛皮加工]用蛇甲皮加工而成。<enter><color=gold>可使用制造系生活技能（技能等级40以上）制作各类装备。<color>		0	0	100	2800		0	0		stuffitem		1		
狮皮[6级轻皮革]	狮皮[6级轻皮革]	22	1	18	6	\image\item\lifeskill\maopi\pi_106_s.spr		32	通过[毛皮加工]用狮毛皮加工而成。<enter><color=gold>可使用制造系生活技能（技能等级50以上）制作各类装备。<color>		0	0	100	4200		0	0		stuffitem		1		
鳄鱼皮[7级轻皮革]	鳄鱼皮[7级轻皮革]	22	1	18	7	\image\item\lifeskill\maopi\pi_107_s.spr		32	通过[毛皮加工]用鳄鱼甲皮加工而成。<enter><color=gold>可使用制造系生活技能（技能等级60以上）制作各类装备。<color>		0	0	100	8000		0	0		stuffitem		1		
巨猿皮[8级轻皮革]	巨猿皮[8级轻皮革]	22	1	18	8	\image\item\lifeskill\maopi\pi_108_s.spr		32	通过[毛皮加工]用巨猿毛皮加工而成。<enter><color=gold>可使用制造系生活技能（技能等级70以上）制作各类装备。<color>		0	0	100	12000		0	0		stuffitem		1		
白虎皮[9级轻皮革]	白虎皮[9级轻皮革]	22	1	18	9	\image\item\lifeskill\maopi\pi_109_s.spr		32	通过[毛皮加工]用白虎毛皮加工而成。<enter><color=gold>可使用制造系生活技能（技能等级80以上）制作各类装备。<color>		0	0	100	20000		0	0		stuffitem		1		
巨鸟皮[10级轻皮革]	巨鸟皮[10级轻皮革]	22	1	18	10	\image\item\lifeskill\maopi\pi_110_s.spr		32	通过[毛皮加工]用巨鸟毛皮加工而成。<enter><color=gold>可使用制造系生活技能（技能等级90以上）制作各类装备。<color>		0	0	100	35000		0	0		stuffitem		1		
羊毛皮[1级重毛皮]	羊毛皮[1级重毛皮]	22	1	19	1	\image\item\lifeskill\maopi\maopi_201_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]加工成羊皮。当生活技能等级达到10后可以加工更高一级的材料。<color>		0	50	100	50		1	0		stuffitem		1		
狼毛皮[2级重毛皮]	狼毛皮[2级重毛皮]	22	1	19	2	\image\item\lifeskill\maopi\maopi_202_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级10以上）加工成狼皮。<color>		0	100	100	100		1	0		stuffitem		1		
龟甲板[3级重毛皮]	龟甲板[3级重毛皮]	22	1	19	3	\image\item\lifeskill\maopi\maopi_203_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级20以上）加工成龟甲。<color>		0	300	100	300		1	0		stuffitem		1		
貂毛皮[4级重毛皮]	貂毛皮[4级重毛皮]	22	1	19	4	\image\item\lifeskill\maopi\maopi_204_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级30以上）加工成貂皮。<color>		0	800	100	800		1	0		stuffitem		1		
虎毛皮[5级重毛皮]	虎毛皮[5级重毛皮]	22	1	19	5	\image\item\lifeskill\maopi\maopi_205_s.spr		32	未经过加工的新鲜毛皮，防具铺有售。<enter><color=gold>可使用生活技能[毛皮加工]（技能等级40以上）加工成虎皮。<color>		0	1400	100	1400		1	0		stuffitem		1		
