Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType
天王帮腰牌	天王帮腰牌	20	1	171	1	\image\item\other\quest\quest_0053_s.spr		32	天王帮弟子腰中佩戴的，可证明天王帮身份的腰牌		0	0	100	1		1	0		taskitem				
眼镜蛇药	眼镜蛇药	20	1	172	1	\image\item\other\quest\quest_0057_s.spr		32	眼镜蛇毒的解药。		0	0	100	1		3	0		taskitem				
马贼令牌	马贼令牌	20	1	173	1	\image\item\other\quest\quest_0059_s.spr		32	马贼首领用来发号施令的令牌		0	0	100	1		3	0		taskitem				
石像机关	石像机关	20	1	174	1	\image\item\other\quest\quest_0092_s.spr		32	开启石像秘密的机关。<enter><color=gold>在文曲洞旁右键点击使用<color>		0	0	100	1		3	0		taskitem				
古剑无痕	古剑无痕	20	1	175	1	\image\item\other\quest\quest_0033_s.spr		32	传说中的当世名剑，锋利无匹		0	0	100	1		3	0		taskitem				
逃犯的银票	逃犯的银票	20	1	176	1	\image\item\other\quest\quest_0001_s.spr		32	龙虎幻境法人渊中有些逃犯头领携带的巨额银票		0	0	100	1		3	0		taskitem				
老者书信	老者书信	20	1	177	1	\image\item\other\quest\quest_0003_s.spr		32	老者留下的书信，但已经被神秘刺客毁掉了		0	0	100	1		3	0		taskitem				
连根草	连根草	20	1	178	1	\image\item\other\quest\quest_0093_s.spr		32	传说中根茎在地下相连的草叶，一根相连，同生同死		0	0	100	1		3	0		taskitem				
腹蛇皮	腹蛇皮	20	1	179	1	\image\item\other\quest\quest_0060_s.spr		32	蝮蛇的蛇皮，有极高的药用价值		0	0	100	1		3	0		taskitem				
接筋续脉散	接筋续脉散	20	1	180	1	\image\item\other\quest\quest_0061_s.spr		32	空无大师配置的药膏，据说有让断筋续接的神奇功效，使用后需等待一段时间药效才能生效。<enter><color=gold>在陶永昌旁点击右键使用<color>		0	0	100	1		3	0		taskitem				
温润草	温润草	20	1	181	1	\image\item\other\quest\quest_0094_s.spr		32	这种草摸上去温润有暖意，能令人心情安静		0	0	100	1		3	0		taskitem				
橡实	橡实	20	1	182	1	\image\item\other\quest\quest_0062_s.spr		32	橡树上结出的果实，湮没成粉可以做成橡实饼，用来充饥		0	0	100	1		3	0		taskitem				
逃跑的和尚	逃跑的和尚	20	1	183	1	\image\item\other\quest\quest_0095_s.spr		32	捆着手脚的和尚		0	0	100	1		3	0		taskitem				
天忍秘令	天忍秘令	20	1	184	1	\image\item\other\quest\quest_0059_s.spr		32	天忍教秘密令牌，可瞬间召集潜伏在塔林西部的天忍细作。<enter><color=gold>右键点击使用<color>		0	0	100	1		3	0		tianrenmiling				
黑龙缠	黑龙缠	20	1	185	1	\image\item\other\quest\quest_0096_s.spr		32	能发散出黑龙纹绞杀敌人的神秘绝招。<enter><color=gold>右键点击使用<color>		0	0	1	1		3	0		taskitem				
东坡诗集注	东坡诗集注	20	1	186	1	\image\item\other\quest\quest_0018_s.spr		32	北宋文豪苏轼的作品集注		0	0	1	1		3	0		taskitem				
陈年烈酒	陈年烈酒	20	1	187	1	\image\item\other\quest\quest_0063_s.spr		32	用上好泥土封死的酒坛，香气四溢		0	0	1	1		3	0		taskitem				
天目道长的信	天目道长的信	20	1	188	1	\image\item\other\quest\quest_0003_s.spr		32	天目道长临终托付的信笺，里面记录了重要的东西		0	0	1	1		3	0		taskitem				
金丝绣袋	金丝绣袋	20	1	189	1	\image\item\other\quest\quest_0064_s.spr		32	将金丝绣在上好的锦袋上制成的珍贵饰物		0	0	100	1		3	0		taskitem				
如意的嫁妆	如意的嫁妆	20	1	190	1	\image\item\other\quest\quest_0097_s.spr		32	一批珍贵的珠宝		0	0	100	1		1	0		taskitem				
卢笑贫的家书	卢笑贫的家书	20	1	191	1	\image\item\other\quest\quest_0003_s.spr		32	五毒教白旗旗主卢笑贫的家书		0	0	1	1		3	0		taskitem				
合欢花	合欢花	20	1	192	1	\image\item\other\quest\quest_0065_s.spr		32	生长在滑鱼台上的美丽花朵，朝开暮合，晨分夜合		0	0	100	1		3	0		taskitem				
雪山之灵(东)	雪山之灵(东)	20	1	193	1	\image\item\other\quest\quest_0048_s.spr		32	守护着大地之气的雪山的精华。<enter><color=gold>在神台东角右键点击使用<color>		0	0	1	1		3	0		taskitem				
雪山之灵(北)	雪山之灵(北)	20	1	194	1	\image\item\other\quest\quest_0048_s.spr		32	守护着大地之气的雪山的精华。<enter><color=gold>在神台北角右键点击使用<color>		0	0	1	1		3	0		taskitem				
雪山之灵	雪山之灵	20	1	195	1	\image\item\other\quest\quest_0048_s.spr		32	守护着大地之气的雪山的精华		0	0	1	1		3	0		taskitem				
鹿茸	鹿茸	20	1	196	1	\image\item\other\quest\quest_0098_s.spr		32	珍贵药材		0	0	100	1		1	0		taskitem				
虎皮	虎皮	20	1	197	1	\image\item\other\quest\quest_0099_s.spr		32	珍贵皮毛		0	0	100	1		1	0		taskitem				
熊掌	熊掌	20	1	198	1	\image\item\other\quest\quest_0100_s.spr		32	珍贵食料		0	0	100	1		1	0		taskitem				
春花园罗盘	春花园罗盘	20	1	199	1	\image\item\other\quest\quest_0101_s.spr		32	测定风水的特殊圆盘。<enter><color=gold>在春花园右键点击使用<color>		0	0	100	1		3	0		taskitem				
游龙珏	游龙珏	20	1	200	1	\image\item\other\quest\quest_0023_s.spr		32	传说中藏着洞悉天地之秘的神秘玉珏		0	0	100	1		3	0		taskitem				
朱雀令符	朱雀雕像	20	1	201	1	\image\item\other\quest\quest_0103_s.spr		32	控制朱雀雕像的令符。<enter><color=gold>在朱雀雕像旁右键点击使用<color>		0	0	1	1		3	0		taskitem				
北方机关的钥匙	北方机关	20	1	202	1	\image\item\other\quest\quest_0104_s.spr		32	复杂的机关，类似一个浑天仪。<enter><color=gold>在北方机关旁右键点击使用<color>		0	0	1	1		3	0		taskitem				
黑衣人	黑衣人	20	1	203	1	\image\item\other\quest\quest_0105_s.spr		32	穿着黑衣的人，蒙面		0	0	100	1		3	0		taskitem				
客人的包袱	客人的包袱	20	1	204	1	\image\item\other\quest\quest_0042_s.spr		32	百花阵馆驿中的神秘贵客的随身包袱		0	0	100	1		3	0		taskitem				
汗血宝马	汗血宝马	20	1	205	1	\image\item\other\quest\quest_0051_s.spr		32	传说中的宝马，日行一千，夜走八百		0	0	100	1		3	0		taskitem				
南方塔楼烟火	烟火乙	20	1	206	1	\image\item\other\quest\quest_0047_s.spr		32	丐帮英雄冢中的四方焰火之一，燃放后壮观华丽。<enter><color=gold>在南方塔楼右键点击使用<color>		0	0	100	1		3	0		taskitem				
西方塔楼烟火	烟火丙	20	1	207	1	\image\item\other\quest\quest_0047_s.spr		32	丐帮英雄冢中的四方焰火之一，燃放后壮观华丽。<enter><color=gold>在西方塔楼右键点击使用<color>		0	0	100	1		3	0		taskitem				
北方塔楼烟火	烟火丁	20	1	208	1	\image\item\other\quest\quest_0047_s.spr		32	丐帮英雄冢中的四方焰火之一，燃放后壮观华丽。<enter><color=gold>在北方塔楼右键点击使用<color>		0	0	100	1		3	0		taskitem				
夏花园罗盘	夏花园罗盘	20	1	209	1	\image\item\other\quest\quest_0101_s.spr		32	测定风水的特殊圆盘。<enter><color=gold>在夏花园右键点击使用<color>		0	0	100	1		3	0		taskitem				
秋花园罗盘	秋花园罗盘	20	1	210	1	\image\item\other\quest\quest_0101_s.spr		32	测定风水的特殊圆盘。<enter><color=gold>在秋花园右键点击使用<color>		0	0	100	1		3	0		taskitem				
冬花园罗盘	冬花园罗盘	20	1	211	1	\image\item\other\quest\quest_0101_s.spr		32	测定风水的特殊圆盘。<enter><color=gold>在冬花园右键点击使用<color>		0	0	100	1		3	0		taskitem				
青龙令符	青龙雕像	20	1	212	1	\image\item\other\quest\quest_0103_s.spr		32	控制青龙雕像的令符。<enter><color=gold>在青龙雕像旁右键点击使用<color>		0	0	1	1		3	0		taskitem				
玄武令符	玄武雕像	20	1	213	1	\image\item\other\quest\quest_0103_s.spr		32	控制玄武雕像的令符。<enter><color=gold>在玄武雕像旁右键点击使用<color>		0	0	1	1		3	0		taskitem				
白虎令符	白虎雕像	20	1	214	1	\image\item\other\quest\quest_0103_s.spr		32	控制白虎雕像的令符。<enter><color=gold>在白虎雕像旁右键点击使用<color>		0	0	1	1		3	0		taskitem				
西方机关的钥匙	西方机关	20	1	215	1	\image\item\other\quest\quest_0104_s.spr		32	复杂的机关，类似一个浑天仪。<enter><color=gold>在西方机关旁右键点击使用<color>		0	0	1	1		3	0		taskitem				
南方机关的钥匙	南方机关	20	1	216	1	\image\item\other\quest\quest_0104_s.spr		32	复杂的机关，类似一个浑天仪。<enter><color=gold>在南方机关旁右键点击使用<color>		0	0	1	1		3	0		taskitem				
东方机关的钥匙	东方机关	20	1	217	1	\image\item\other\quest\quest_0104_s.spr		32	复杂的机关，类似一个浑天仪。<enter><color=gold>在东方机关旁右键点击使用<color>		0	0	1	1		3	0		taskitem				
香螺花	香螺花	20	1	218	1	\image\item\other\quest\quest_0065_s.spr		32	青螺岛上独有的一种花草		0	0	100	1		3	0		taskitem				
降龙旗	降龙旗	20	1	219	1	\image\item\other\quest\quest_0012_s.spr		32	天王帮的引路旗帜。<enter><color=gold>在悬龙滩谷口点击右键使用<color>		0	0	1	1		3	0		taskitem				
伏虎旗	伏虎旗	20	1	220	1	\image\item\other\quest\quest_0012_s.spr		32	天王帮的引路旗帜。<enter><color=gold>在悬龙滩中央点击右键使用<color>		0	0	1	1		3	0		taskitem				
驭豹旗	驭豹旗	20	1	221	1	\image\item\other\quest\quest_0012_s.spr		32	天王帮的引路旗帜。<enter><color=gold>在悬龙滩内部点击右键使用<color>		0	0	1	1		3	0		taskitem				
铁制箭头	铁制箭头	20	1	222	1	\image\item\other\quest\quest_0033_s.spr		32	精铁制成的箭头		0	0	100	1		3	0		taskitem				
竹排	竹排	20	1	223	1	\image\item\other\quest\quest_0004_s.spr		32	捆在一起的竹子。<enter><color=gold>在任务指定位置点击右键使用<color>		0	0	1	1		3	0		taskitem				
箭车	箭车	20	1	224	1	\image\item\other\quest\quest_0034_s.spr		32	带有箭头的攻城车，在战场中威力巨大		0	0	1	1		3	0		taskitem				
铁锅	铁锅	20	1	225	1	\image\item\other\quest\quest_0061_s.spr		32	熬制药物的铁锅		0	0	1	1		3	0		taskitem				
雄胆香	雄胆香	20	1	226	1	\image\item\other\quest\quest_0057_s.spr		32	药物的一种，可以驱散鳄鱼		0	0	100	1		3	0		taskitem				
钥匙制作图	钥匙制作图	20	1	227	1	\image\item\other\quest\quest_0010_s.spr		32	宝箱的钥匙制作图		0	0	1	1		3	0		taskitem				
铁片	铁片	20	1	228	1	\image\item\other\quest\quest_0055_s.spr		32	残铁碎片，可用来铸造小物件		0	0	100	1		3	0		taskitem				
箱子钥匙	箱子钥匙	20	1	229	1	\image\item\other\quest\quest_0013_s.spr		32	宝箱的钥匙		0	0	100	1		3	0		taskitem				
长枪制作图纸	长枪制作图纸	20	1	230	1	\image\item\other\quest\quest_0011_s.spr		32	长枪制作图纸		0	0	1	1		3	0		taskitem				
天王长枪	天王长枪	20	1	231	1	\image\item\other\quest\quest_0004_s.spr		32	天王长枪		0	0	1	1		3	0		taskitem				
神秘箱子位置图	神秘箱子位置图	20	1	232	1	\image\item\other\quest\quest_0004_s.spr		32	神秘箱子位置图		0	0	1	1		3	0		taskitem				
金纹玉佩	金纹玉佩	20	1	233	1	\image\item\other\quest\quest_0079_s.spr		32	唐柔家传的镶有金纹的玉佩		0	0	1	1		3	0		taskitem				
动物毛皮	动物毛皮	20	1	234	1	\image\item\other\quest\quest_0050_s.spr		32	动物的毛皮		0	0	100	1		3	0		taskitem				
皮甲衣	皮甲衣	20	1	235	1	\image\item\other\quest\quest_0007_s.spr		32	用动物毛皮制作而成的可以御寒的厚实的皮衣		0	0	100	1		3	0		taskitem				
第一桶水	第一桶水	20	1	236	1	\image\item\other\quest\quest_0027_s.spr		32	装满水的水桶，可用来销毁火药。<enter><color=gold>在湖畔竹林西北部马车旁点击右键使用<color>		0	0	1	1		3	0		taskitem				
第二桶水	第二桶水	20	1	237	1	\image\item\other\quest\quest_0027_s.spr		32	装满水的水桶，可用来销毁火药。<enter><color=gold>在湖畔竹林东北部马车旁点击右键使用<color>		0	0	1	1		3	0		taskitem				
第三桶水	第三桶水	20	1	238	1	\image\item\other\quest\quest_0027_s.spr		32	装满水的水桶，可用来销毁火药。<enter><color=gold>在湖畔竹林正南方马车旁点击右键使用<color>		0	0	1	1		3	0		taskitem				
祭奠礼品	祭奠礼品	20	1	239	1	\image\item\other\quest\quest_0027_s.spr		32	丐帮弟子用来供奉先辈的祭奠物品		0	0	100	1		3	0		taskitem				
丐帮弟子遗骨	丐帮弟子遗骨	20	1	240	1	\image\item\other\quest\quest_0022_s.spr		32	丐帮弟子的遗骨		0	0	100	1		3	0		taskitem				
被盗的法器	被盗的法器	20	1	241	1	\image\item\other\quest\quest_0048_s.spr		32	被少林寺叛僧劫持的法器		0	0	100	1		3	0		taskitem				
蒙古烈酒	蒙古烈酒	20	1	242	1	\image\item\other\quest\quest_0063_s.spr		32	蒙古人随身携带的酒，酒性很烈。		0	0	100	1		3	0		taskitem				
机关兽骨	机关兽骨	20	1	243	1	\image\item\other\quest\quest_0038_s.spr		32	丐帮白山石场中机关兽的骨件		0	0	100	1		3	0		taskitem				
马草	马草	20	1	244	1	\image\item\other\quest\quest_0086_s.spr		32	可供马匹食用的草料		0	0	100	1		3	0		taskitem				
夺宝人的兵刃	夺宝人的兵刃	20	1	245	1	\image\item\other\quest\quest_0033_s.spr		32	闯入百花阵内阵的夺宝人所携带的兵刃		0	0	100	1		3	0		taskitem				
桑叶	桑叶	20	1	246	1	\image\item\other\quest\quest_0002_s.spr		32	桑树的叶子，一般用来养蚕		0	0	100	1		3	0		taskitem				
紫玉兰	紫玉兰	20	1	247	1	\image\item\other\quest\quest_0089_s.spr		32	百花阵春花园名花，可入药		0	0	100	1		3	0		taskitem				
牡丹	牡丹	20	1	248	1	\image\item\other\quest\quest_0019_s.spr		32	百花阵夏花园名花，可入药		0	0	100	1		3	0		taskitem				
月季花	月季花	20	1	249	1	\image\item\other\quest\quest_0014_s.spr		32	百花阵秋花园名花，可入药		0	0	100	1		3	0		taskitem				
山茶花	山茶花	20	1	250	1	\image\item\other\quest\quest_0020_s.spr		32	百花阵冬花园名花，可入药		0	0	100	1		3	0		taskitem				
赤练蛇	赤练蛇	20	1	251	1	\image\item\other\quest\quest_0076_s.spr		32	通身赤红，有剧毒。		0	0	100	1		3	0		taskitem				
火烛	火烛	20	1	252	1	\image\item\other\quest\quest_0083_s.spr		32	祭奠先灵时用的火烛。		0	0	100	1		3	0		taskitem				
鱼竿	鱼竿	20	1	253	1	\image\item\other\quest\quest_0131_s.spr		32	钓鱼竿。		0	0	100	1		3	0		taskitem				
鱼饵	鱼饵	20	1	254	1	\image\item\other\quest\quest_0130_s.spr		32	钓鱼使用的饵。		0	0	100	1		3	0		taskitem				
破损的铁锤	破损的铁锤	20	1	255	1	\image\item\other\quest\quest_0073_s.spr		32	破损的铁锤。		0	0	1	1		3	0		taskitem				
完好的铁锤	完好的铁锤	20	1	256	1	\image\item\other\quest\quest_0073_s.spr		32	完好的铁锤。		0	0	1	1		3	0		taskitem				
孔明灯	孔明灯	20	1	257	1	\image\item\other\quest\quest_0127_s.spr		32	一般在祭奠逝去英魂时才使用。		0	0	100	1		3	0		taskitem				
上半截龙枪	上半截龙枪	20	1	258	1	\image\item\other\quest\quest_0128_s.spr		32	传说之枪，已经断裂成两截。		0	0	1	1		3	0		taskitem				
下半截龙枪	下半截龙枪	20	1	259	1	\image\item\other\quest\quest_0129_s.spr		32	传说之枪，已经断裂成两截。		0	0	1	1		3	0		taskitem				
独孤剑的遗物	独孤剑的遗物	20	1	260	1	\image\item\other\quest\quest_0076_s.spr		32	前代武林盟主独孤剑留传后世的遗物		0	0	1	1		3	0		taskitem				
义军精英令牌	义军精英令牌	20	1	261	1	\image\item\other\quest\quest_0053_s.spr		32	只有在义军中立有赫赫战功的人才有资格颁发，是荣誉的象征		0	0	1	1		3	0		taskitem				
秘密帐簿	秘密帐簿	20	1	262	1	\image\item\other\quest\quest_0011_s.spr		32	记录盐帮与朝廷重臣秘密交易的帐簿		0	0	1	1		3	0		taskitem				
老兵的战枪	老兵的战枪	20	1	263	1	\image\item\other\quest\quest_0128_s.spr		32	老兵的战枪		0	0	1	1		3	0		taskitem				
野花	野花	20	1	264	1	\image\item\other\quest\quest_0020_s.spr		32	散发着淡淡香气的野花		0	0	100	1		3	0		taskitem				
黄铜大箱	黄铜大箱	20	1	265	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	沉甸甸的箱子，貌似装满了贵重物品		0	0	1	1		3	0		taskitem				
被俘的叛军	被俘的叛军	20	1	266	1	\image\item\other\quest\quest_0090_s.spr		32	被俘虏的伏牛山叛军		0	0	100	1		3	0		taskitem				
紧身玉	紧身玉	20	1	267	1	\image\item\other\quest\quest_0125_s.spr		32	此石可令死者肉身不腐		0	0	1	1		3	0		taskitem				
长歌往事手卷一	长歌往事手卷一	20	1	268	1	\image\item\other\quest\quest_0018_s.spr		32	记录长歌门兴衰往事的书卷		0	0	1	1		3	0		taskitem				
长歌往事手卷二	长歌往事手卷二	20	1	269	1	\image\item\other\quest\quest_0018_s.spr		32	记录长歌门兴衰往事的书卷		0	0	1	1		3	0		taskitem				
长歌往事手卷三	长歌往事手卷三	20	1	270	1	\image\item\other\quest\quest_0018_s.spr		32	记录长歌门兴衰往事的书卷		0	0	1	1		3	0		taskitem				
特制药水	特制药水	20	1	271	1	\image\item\other\quest\quest_0109_s.spr		32	特制药水，用来鉴定古迹		0	0	1	1		3	0		taskitem				
雪狼毫	雪狼毫	20	1	272	1	\image\item\other\quest\quest_0009_s.spr		32	文房四宝之一		0	0	100	1		3	0		taskitem				
润玉墨	润玉墨	20	1	273	1	\image\item\other\quest\quest_0008_s.spr		32	文房四宝之一		0	0	100	1		3	0		taskitem				
云贵宣	云贵宣	20	1	274	1	\image\item\other\quest\quest_0010_s.spr		32	文房四宝之一		0	0	100	1		3	0		taskitem				
赵大人留下的书信	赵大人留下的书信	20	1	275	1	\image\item\other\quest\quest_0003_s.spr		32	赵大人留下的书信		0	0	1	1		3	0		taskitem				
铁木真近卫的衣服	铁木真近卫的衣服	20	1	276	1	\image\item\other\quest\quest_0007_s.spr		32	铁木真近卫的衣服		0	0	1	1		3	0		taskitem				
一壶水酒	一壶水酒	20	1	277	1	\image\item\other\quest\quest_0063_s.spr		32	5万经验		0	0	1	1		3	0		taskitem				
铁浮屠马铠	铁浮屠马铠	20	1	278	1	\image\item\other\quest\quest_0007_s.spr		32	铁浮屠马铠		0	0	100	1		3	0		taskitem				
铁浮屠马刀	铁浮屠马刀	20	1	279	1	\image\item\other\quest\quest_0080_s.spr		32	铁浮屠马刀		0	0	100	1		3	0		taskitem				
马贼面具	马贼面具	20	1	280	1	\image\item\other\quest\quest_0118_s.spr		32	马贼为了掩盖自己的身份佩戴的面具		0	0	100	1		3	0		taskitem				
李安全的书信	李安全的书信	20	1	281	1	\image\item\other\quest\quest_0003_s.spr		32	李安全的书信，内容不得而知		0	0	1	1		3	0		taskitem				
虚空花	虚空花	20	1	282	1	\image\item\other\quest\quest_0091_s.spr		32	还童丹的药丸的配料之一		0	0	100	1		3	0		taskitem				
幻生草	幻生草	20	1	283	1	\image\item\other\quest\quest_0027_s.spr		32	还童丹的药丸的配料之一		0	0	100	1		3	0		taskitem				
楠木首饰盒	楠木首饰盒	20	1	284	1	\image\item\other\quest\quest_0026_s.spr		32	楠木制造的密封首饰盒，质地坚硬		0	0	100	1		3	0		taskitem				
给窦昊的信	给窦昊的信	20	1	285	1	\image\item\other\quest\quest_0003_s.spr		32	白秋琳给长歌门主窦昊的信		0	0	1	1		3	0		taskitem				
上好的杉木	上好的杉木	20	1	286	1	\image\item\other\quest\quest_0034_s.spr		32	上等杉木，结实稳固		0	0	100	1		3	0		taskitem				
山珍野味	山珍野味	20	1	287	1	\image\item\other\quest\quest_0060_s.spr		32	山珍野味		0	0	100	1		3	0		taskitem				
青铜钥匙一	青铜钥匙一	20	1	288	1	\image\item\other\quest\quest_0013_s.spr		32	青铜钥匙一		0	0	1	1		3	0		taskitem				
青铜钥匙二	青铜钥匙二	20	1	289	1	\image\item\other\quest\quest_0013_s.spr		32	青铜钥匙二		0	0	1	1		3	0		taskitem				
青铜钥匙三	青铜钥匙三	20	1	290	1	\image\item\other\quest\quest_0013_s.spr		32	青铜钥匙三		0	0	1	1		3	0		taskitem				
青铜钥匙四	青铜钥匙四	20	1	291	1	\image\item\other\quest\quest_0013_s.spr		32	青铜钥匙四		0	0	1	1		3	0		taskitem				
百年老参	百年老参	20	1	292	1	\image\item\other\quest\quest_0035_s.spr		32	百年老参		0	0	100	1		3	0		taskitem				
竹叶青	竹叶青	20	1	293	1	\image\item\other\quest\quest_0063_s.spr		32	竹叶青		0	0	100	1		3	0		taskitem				
雄虎骨	雄虎骨	20	1	294	1	\image\item\other\quest\quest_0052_s.spr		32	雄虎骨		0	0	100	1		3	0		taskitem				
灵凤钗	灵凤钗	20	1	295	1	\image\item\other\quest\quest_0129_s.spr		32	灵凤钗		0	0	1	1		3	0		taskitem				
黄帝内经	黄帝内经	20	1	296	1	\image\item\other\quest\quest_0011_s.spr		32	黄帝内经		0	0	100	1		3	0		taskitem				
千两银票	千两银票	20	1	297	1	\image\item\other\quest\quest_0001_s.spr		32	千两银票		0	0	1	1		3	0		taskitem				
孙子兵法	孙子兵法	20	1	298	1	\image\item\other\quest\quest_0011_s.spr		32	孙子兵法，修行兵法的入门教材。兵书可以在任何时间地点读取。<enter><color=gold>右键点击使用<color>		0	0	1	1		3	0		army_book	taskarmy			
墨家机关术	墨家机关术	20	1	299	1	\image\item\other\quest\quest_0087_s.spr		32	墨家机关术，修行机关术的入门教材。机关书可以在任何时间地点读取。<enter><color=gold>右键点击使用<color>		0	0	1	1		3	0		army_hisbook				
水瓶	水瓶_顾重颜	20	1	300	1	\image\item\other\quest\quest_0109_s.spr		32	打满的水瓶		0	0	100	1		3	0		taskitem				
钱袋	钱袋	20	1	301	1	\image\item\other\quest\quest_0025_s.spr		32	全叔用来藏钱的包袱		0	0	100	1		3	0		taskitem				
账簿	账簿	20	1	302	1	\image\item\other\quest\quest_0010_s.spr		32	上面写着“童叟无欺，拒绝赊欠”的字样		0	0	100	1		3	0		taskitem				
首饰	首饰	20	1	303	1	\image\item\other\quest\quest_0094_s.spr		32	聪明的祥嫂偷藏在煤筐里的首饰		0	0	100	1		3	0		taskitem				
铁鹞子军马牌	铁鹞子军马牌	20	1	304	1	\image\item\other\quest\quest_0059_s.spr		32	铁鹞子军随身携带的马牌		0	0	100	1		3	0		taskitem				
禁军铠甲	禁军铠甲	20	1	305	1	\image\item\other\quest\quest_0007_s.spr		32	孙庭骆和张寒打赌的赌注，从大内禁军身上扒下来的铠甲……		0	0	100	1		3	0		taskitem				
大祭司的心脏	大祭司的心脏	20	1	306	1	\image\item\other\quest\quest_0085_s.spr		32	血淋淋，没什么好看的……		0	0	100	1		3	0		taskitem				
嘉王密函	嘉王密函	20	1	307	1	\image\item\other\quest\quest_0001_s.spr		32	嘉王写给韩侂胄的密函，至关重大		0	0	100	1		3	0		taskitem				
龙符	龙符	20	1	308	1	\image\item\other\quest\quest_0059_s.spr		32	苏放持有的兵符		0	0	100	1		3	0		taskitem				
虎符	虎符	20	1	309	1	\image\item\other\quest\quest_0053_s.spr		32	徐长福持有的兵符		0	0	100	1		3	0		taskitem				
手谕	手谕	20	1	310	1	\image\item\other\quest\quest_0011_s.spr		32	上面只有“念欲退闲”四个字		0	0	100	1		3	0		taskitem				
蓝叶草	蓝叶草	20	1	311	1	\image\item\other\quest\quest_0091_s.spr		32	名蓝叶，实非蓝叶		0	0	100	1		3	0		taskitem				
琉璃珠	琉璃珠	20	1	312	1	\image\item\other\quest\quest_0125_s.spr		32	晶莹剔透的琉璃珠子		0	0	100	1		3	0		taskitem				
暖玉佛	暖玉佛	20	1	313	1	\image\item\other\quest\quest_0120_s.spr		32	用暖玉雕刻成的玉佛		0	0	100	1		3	0		taskitem				
瑶纸扇	瑶纸扇	20	1	314	1	\image\item\other\quest\quest_0111_s.spr		32	瑶纸做成的精美扇子		0	0	100	1		3	0		taskitem				
五彩香囊	五彩香囊	20	1	315	1	\image\item\other\quest\quest_0064_s.spr		32	李元哲藏起来的香囊		0	0	100	1		3	0		taskitem				
树枝	树枝	20	1	316	1	\image\item\other\quest\quest_0034_s.spr		32	从树上扯下来的树枝，看起来很结实		0	0	100	1		3	0		taskitem				
钓竿	钓竿	20	1	317	1	\image\item\other\quest\quest_0123_s.spr		32	小樱用树枝做成的钓竿，用来捞起湖中的包袱		0	0	100	1		3	0		taskitem				
湿淋淋的包裹	湿淋淋的包裹	20	1	318	1	\image\item\other\quest\quest_0016_s.spr		32	小樱丢在湖中的包裹，游龙珏的秘密就在里面		0	0	100	1		3	0		taskitem				
神秘图案	神秘图案	20	1	319	1	\image\item\other\quest\quest_0050_s.spr		32	无人能解		0	0	100	1		3	0		taskitem				
土龙皮	土龙皮	20	1	320	1	\image\item\other\quest\quest_0076_s.spr		32	恶鬼滩土龙外皮，得之为勇者		0	0	100	1		3	0		taskitem				
神秘画像	神秘画像	20	1	321	1	\image\item\other\quest\quest_0084_s.spr		32	答案就在画像中		0	0	100	1		3	0		taskitem				
蓝薯叶汁	蓝薯叶汁	20	1	322	1	\image\item\other\quest\quest_0027_s.spr		32	用绿薯叶浸出的药汁		0	0	100	1		3	0		taskitem				
山泉水	山泉水	20	1	323	1	\image\item\other\quest\quest_0027_s.spr		32	浸过药草的山泉水		0	0	100	1		3	0		taskitem				
绿薯叶	绿薯叶	20	1	324	1	\image\item\other\quest\quest_0021_s.spr		32	可以变成蓝色的绿薯叶		0	0	100	1		3	0		taskitem				
游龙珏	游龙珏	20	1	325	1	\image\item\other\quest\quest_0023_s.spr		32	这就是传说中的游龙珏吗？龙也有了，玉也有了，可是为什么透露着一股怪异……		0	0	100	1		3	0		taskitem				
标识	标识	20	1	326	1	\image\item\other\quest\quest_0113_s.spr		32	放在隐蔽的地方		0	0	100	1		3	0		taskitem				
被劫的财物	被劫的财物	20	1	327	1	\image\item\other\quest\quest_0078_s.spr		32	马贼们从商旅和百姓那里劫来的财物		0	0	100	1		3	0		taskitem				
猫兽爪	猫兽爪	20	1	328	1	\image\item\other\quest\quest_0100_s.spr		32	猫兽的爪子，据说是疗伤的圣药		0	0	100	1		3	0		taskitem				
被劫的贡品	被劫的贡品	20	1	329	1	\image\item\other\quest\quest_0026_s.spr		32	宝箱紧锁，也不知道里面都装的是什么……		0	0	100	1		3	0		taskitem				
戥角羚角	戥角羚角	20	1	330	1	\image\item\other\quest\quest_0098_s.spr		32	凶猛的戥角羚的角，看起来非常威猛		0	0	100	1		3	0		taskitem				
迷香粉	迷香粉	20	1	331	1	\image\item\other\quest\quest_0025_s.spr		32	可以让人昏睡一整天的迷药		0	0	100	1		3	0		taskitem				
绝密情报	绝密情报	20	1	332	1	\image\item\other\quest\quest_0003_s.spr		32	内容绝密，不许偷看……		0	0	100	1		3	0		taskitem				
信号烟花	信号烟花	20	1	333	1	\image\item\other\quest\quest_0058_s.spr		32	通知嘉王同伴的信号烟花		0	0	100	1		3	0		taskitem				
信使的日志	信使的日志	20	1	334	1	\image\item\other\quest\quest_0046_s.spr		32	上面密密麻麻的写了很多字，出现最多的是乌蛮的鬼主……		0	0	100	1		3	0		taskitem				
