EventId	NewsId	Title	Desc
108	1	圣诞活动精彩连连	<color=yellow>活动一：圣诞老人送祝福<color><enter><enter><color=green>活动时间：<color>2010年12月21日0：00——2011年1月2日23：59：59<enter><color=green>活动要求：<color>等级≥60级；加入门派。<enter><color=green>活动内容：<enter><color>活动期间每天12:45、13:45、18:45、19:45、20:45，圣诞老人将会在大理、临安主城出现，并存在十分钟。届时众侠士只要围绕在圣诞老人身边即可获得经验奖励，还有一定几率得到圣诞老人赠送的圣诞宝箱。开启可获得绑银以及绑定玄晶！<enter><enter><color=yellow>活动二：卖火柴的小女孩<color><enter><enter><color=green>活动时间：<color>2010年12月21日0：00——2011年1月2日23：59：59<enter><color=green>活动要求：<color>等级≥60级；加入门派。<enter><color=green>活动内容：<color><enter>    1、活动期间，众侠士通过参与逍遥谷、白虎堂、军营等活动并获得一定成绩，击杀85级以上野外精英、首领，或者在联赛、门派竞技中获胜，均可获得“香喷喷的圣诞火鸡”；<enter>    2、侠士持有圣诞火鸡前往主城与NPC卖火柴的小女孩对话，可换得雪人。通过在主城堆放雪人，可获得绑金+经验、绑银+经验不同奖励，最高可达5000绑金或者30W绑银以及大量经验。
111	1	燃放烟花庆元旦	<color=yellow>燃放烟花庆元旦<color><enter><enter><color=green>活动时间：<color>2010年12月31日0：00--2011年1月2日23：59：59<enter><enter><color=green>活动内容：<color><enter>    1、活动期间，野外地图怪物会掉落“2011新年烟花”，侠士拾取后点击可获得经验。<enter>    2、每个烟花每位侠士只可开启一次，开启后可放回地上供其他侠士拾取开启，每个烟花可被开启5次。每位侠士每天只有5次开启烟花机会。
113	1	心语许愿树	<color=yellow>心语许愿树<color><enter><enter><color=green>活动时间：<color>2010年12月21日凌晨-2011年1月2日23：59<enter><enter><color=green>活动时间：<color>大于60级侠士<enter><enter><color=green>活动介绍：<color><enter>1、众侠士可在心语许愿树的小纸条上写下自己想说的话。<enter>2、每位侠士每天可在许愿树贴上<color=yellow>2张<color>纸条，摘下<color=yellow>10次<color>纸条。关注纸条上限为<color=yellow>5条<color>。<enter>3、纸条可容纳<color=yellow>4~50<color>个汉字，回复可容纳<color=yellow>30<color>个汉字，每张纸条最多<color=yellow>10条<color>留言。
116	1	【寒武遗迹迎佳节】	<color=green>【寒武遗迹迎佳节】<color><enter>    寒武竞技再度来袭，热情刺激的无差别跨服PK，尊贵限量战骑【磷光】谁将幸运获得？<enter><enter><color=green>【活动时间】<color><color=yellow>2012年9月27日--2012年10月10日<color>每天<color=yellow>11:00--14:00<color>、           <color=yellow>18:00--21:00（活动期间逢星期六晚，活动关闭）<color><enter><enter><color=green>【活动要求】：<color>大于等于<color=yellow>60级<color>且加入门派侠士<enter><enter><color=yellow>【活动介绍】：<color><enter>    1、每位侠士每天增加<color=yellow>5次<color>挑战机会，最多增加至<color=yellow>15次<color>即不会再增长。<color=yellow>参加一次活动需要消耗1次挑战机会与1次挑战资格。<color>挑战资格需要使用月影之石在龙五太爷处购买<color=yellow>寒武魂珠<color>使用后获得。活动期间每位侠士最多参与活动<color=yellow>36次<color>。<enter>    2、与各大主城<color=yellow>卖火柴小女孩<color>对话可进入活动报名场地--英雄岛。与战神<color=yellow>李若水<color>对话，可选择单人报名，或者组队报名（队伍必须为三人）进入寒武遗迹。<enter>    3、进入寒武遗迹后，所有侠士将分成<color=yellow>每三人一组<color>（组队报名则直接为一组），提升至119等级。每队侠士在随机给予的五行属性中选择自己的五行门派，并获得强化+10的装备。<enter>    4、<color=yellow>活动分三个阶段<color>，每个阶段诸位侠士都要想方设法在严酷的环境中生存下来，每个阶段间隙会有休整时间。<enter>    5、最后剩余一支队伍中的侠士即为获胜者。<enter><enter><color=red>注<color>：1.未开放150级上限的服务器，侠客们可以在奇珍阁购买寒武魂珠。<enter>    2、进入到第三阶段的队伍在<color=yellow>第三阶段中未击杀其他玩家<color><color=red>，<color>则积分为<color=yellow>2<color>分，获得的单场奖励<color=yellow>与第二阶段的奖励相同。<enter><color>    3、在寒武遗迹总排行榜中，当遇到两名侠客的<color=yellow>总积分一样<color>时，名次先后参考所有场次<color=yellow>杀人数进行排名<color>。<enter><color=green>【活动奖励】<color><enter>    1、每次活动结束后，侠士回到本服，可依据活动成绩<color=yellow>与卖火柴小女孩领取奖励<color>。开启后可随机获得大量经验、高级玄晶、绑金等，还有机会获得<color=yellow>可爱的同伴--卖火柴的小女孩<color>！<enter>    2、侠士每次活动可获得积分，依据积分最终排名，<color=yellow>前100名<color>侠士可在卖火柴小女孩处领取奖励！<color=pink><enter><color>    3、请侠士们务必在领奖期内<color=yellow>（10月11日-10月17日）<color>找各大城市中卖火柴的小女孩领取属于自己的排名奖励哟！<enter><color=green>奖励领取时间：<color><color=yellow>2012年9月27日0:00--2012年10月17日23:59<color><enter><color=green>最终奖励领取时间：<color><color=yellow>2012年10月11日0:00--2012年10月17日23:59<enter><color>更多详细信息请查阅帮助锦囊最新活动寒武遗迹相关内容。
118	1	家族竞技之【智勇夜岚关】	<color=green>家族竞技烽烟再起【智勇夜岚关】<color><color=red><enter><color><enter>    夜岚关关主石破天为找出智勇双全的真英雄，向武林各位侠客发出邀请，参加决战夜岚关活动。<enter><enter><color=green>活动日期：<color><color=yellow>2011年5月1日0:00-5月27日23:00<enter><color><color=green>活动接引人：<color><color=yellow>新手村-晏若雪<enter><color><enter><color=green>【家族竞技】家族选拔赛<color><enter>     <color=yellow>阶段时间：<color>本月的7号~20号，共计14天，活动开启时间为每天的11点--14点和19点--23点，每15分钟开启一场，报名时间5分钟。<enter>     <color=yellow>参与资格：<color>60级已入门派角色都有资格参加。每天获得<color=yellow>2次<color>比赛次数，当天未比赛可累计，最多累计<color=yellow>14次<color>。<enter>     <color=yellow>晋级资格：<color>阶段结束当晚0点，每个家族内，成绩排名<color=yellow>前10<color>的成员，成为该家族的代表选手，获得晋级下一阶段的比赛资格。<enter>     <color=yellow>阶段奖励：<color>参加比赛均能获得玄晶，大量经验，前<color=yellow>5名<color>可以获得宝箱奖励。<enter><enter><color=green>【家族竞技】家族战队预选赛<color><enter>    <color=yellow>阶段时间：<color>本月的21号~26号，共计6天。活动每天共2轮，下午及晚上各一轮：每天的15点~~17点，21：30~~23点。每15分钟开启一场，报名时间5分钟。<enter>    <color=yellow>参与资格：<color>家族选拔赛阶段，家族排名<color=yellow>前10<color>的玩家。第一阶段家族总积分排名前<color=yellow>120名<color>才有资格建立战队参加预选赛，战队为系统自动创建，排名1，4，5，8，9的家族成员为家族1队，1为队长；排名2，3，6，7，10的家族成员为家族2队，2为队长。<enter>    对于人数不足的家族按以下规则创建战队：家族仅9人，1队五人，2队4人；家族仅8人，每队4人；家族人数4--7人，前4或5名组建战队。低于4人，无参赛资格。<enter>   <color=red>注意：<color> 战队成立后，队长需要去<color=yellow>晏若雪<color>处确认当前队伍才可以参加比赛。未确认的队伍有一天时间进行队员交换，交换时需要其中一名队长同意，一天后战队自动确认，不能再交换队员。<enter>    <color=yellow>晋级资格：<color>该阶段结束后，服务器战队排名，前8的战队，获得晋级决赛的资格。<enter>    <color=yellow>阶段奖励：<color>胜利的队伍获得宝箱奖励，失败方也有玄晶奖励。<enter><enter><color=green>【家族竞技】家族战队决赛<color><enter>    <color=yellow>阶段时间：<color>本月<color=yellow>27号<color>，为期1天，<color=yellow>21：30~~23：00<color>为比赛时间。每15分钟开启一场，报名时间5分钟。<enter>    <color=yellow>参与资格：<color>在家族预选赛阶段，获得晋级资格的前8名家族队伍才有资格参加决赛。其中，8进4的比赛，进行<color=yellow>1场<color>；4进2的比赛，进行<color=yellow>1场<color>；决赛进行<color=yellow>3场<color>。<enter>    在决赛时，按键盘左上按键“~”可以查看决赛对阵表。<enter>    <color=yellow>阶段奖励：<color>民族大团圆声望道具，宝箱奖励等。
119	1	【年兽进城 让鞭炮飞】	<color=red>【年兽进城 让鞭炮飞】<color><enter><enter>    可曾听过关于年兽的传说？<enter>    据说有种怪兽每逢过年就会出来捣乱，但却非常害怕鞭炮的声音。于是每逢春节家家户户都会放鞭炮。<enter>    <item=18,1,1167,1><enter>    <color=gold>最近凤翔府出现了一只年兽，秋姨急呼各位侠士出一份力。赶快拿起手中的鞭炮，打击下年兽的嚣张气焰吧！<color><enter><enter><color=green>活动日期：<color><color=yellow>1月28日-2月1日<enter><color><color=green>活动时间：<color><color=yellow>12:45、13:45、18:45、19:45、20:45<color><enter><color=green>活动地点：<color><color=yellow>凤翔府<color><enter><color=green>参加条件：<color><color=yellow>等级达到80级、已入门派<color><enter><color=green>有机会获得：<color><item=1,13,134,1><item=1,13,135,1><color=yellow><enter><color>            5~7级玄晶（绑定）、最高15万的绑银<enter><enter>详情请查看：<color=gold>F12-最新活动-【新春活动】让鞭炮飞<enter><color>
120	1	【情人节 爱神的祝福】	<color=red>【情人节 爱神的祝福】<color><enter><enter>    长相思，晓月寒，晚风寒，见亦难，思亦难，长夜漫漫抱恨眠，问伊怜不怜。在这深情的季节里，送你一束盛开的玫瑰和数不尽的祝福！让爱神的祝福永远环绕着你。<enter><enter><color=green>活动日期：<color><color=yellow>2月12日-2月14日<color><enter><color=green>领奖日期：<color><color=yellow>2月15日-2月21日 <enter><color><color=green>指引NPC： <color><color=yellow>临安府-丁丁<enter><color><color=green>参加条件：<color><color=yellow>等级达到60级、已入门派<enter><color><color=green>有机会获得：<color><enter>    <color=yellow>坐骑-雪魂<color><color=gold>（不绑定，3个月）<color><item=1,12,41,4><color=yellow><enter><color>    <color=yellow>称号及光环[爱神·情浓千秋]<enter><color>    <color=yellow>实物抽奖机会、7~12级玄晶、绑金、丰厚的绑银<enter><color>    <enter>详情请查看：<color=gold>F12-最新活动-【新春活动】爱神的祝福<color>
121	1	【元宵节 团圆盛宴】	<color=red>【元宵节 团圆盛宴】<color><enter><enter>    元宵佳节到，天上月儿圆，地上人团圆。祝福送大家，美梦一线牵，良宵美景贺团圆！我把一颗颗幸福圆满都送到你嘴里，要好好品尝啊！愿我诚挚的祝福，满载着浓浓的喜气，元宵愉快！愿你团团圆圆，万事如意！<enter>    <color=gold>快做一桌汤圆宴席，与你的亲朋好友一起品尝吧！会有惊喜等着你！<enter><color><enter><color=green>活动日期：<color><color=yellow>2月3日-2月17日 <color><enter><color=green>参加条件：<color><color=yellow>达到60级、已入门派<color><enter><color=green>将会获得：<color><color=yellow>大量经验、金珍珠<color><color=gold>（打开有几率获得5~12级玄晶、巨额绑银、绑金、大量魂石）<enter><color>    <item=18,1,722,1>那温柔的触感，让人欲罢不能！<enter><color=green>金珍珠简介：<color> <enter>    每打开一层您都可以选择领奖、或打开下一层，越高层的奖励越诱人。但您必须<color=yellow>千万小心<color>，一旦打开失败，整个金珍珠便化为粉末。<enter>    继续开，还是停下来？这是一个问题。<enter><enter>详情请查看：<color=gold>F12-最新活动-【新春活动】团圆盛宴<enter><color>
123	1	【情意半边天】三八美女节活动	<color=green>【情意半边天】三八美女节活动<color><enter>    没有太阳，花朵不会开放；没有女人也就没有爱，没有爱便没有幸福；没有女人，既不会有诗人，也不会有江湖。在三八美女节之际，<color=yellow>让我们对江湖之上的所有侠女道一声：节日快乐！ <enter><color>    <color=green>活动时间：<color><enter><color=yellow>    2012年3月8日-2012年3月12日（双倍福利精活期）<enter><color><color=green>    参加条件：<color><enter>    <color=yellow>江湖之上满60级并已加入门派的侠客<enter><color><color=green>    玩法：<color><enter>    1、活动期间参加<color=yellow>军营、宋金、逍遥谷、官府通缉任务、击杀精英首领，<color>可获得<color=pink>花与酒<color>。<enter>    2、将<color=pink>花与酒<color>赠送给<color=blue>新手村中白秋琳<color>可获得一张“<color=blue>半边天卡<color>”，每成功赠送卡片上一个女性NPC，将获得<color=yellow>步骤奖励<color>，点亮10名NPC的名字后<color=yellow>点击半边天卡将获得丰厚奖励<color>。<enter>    3、活动期间，每人每天最多可获得<color=pink>10个花与酒，<color>可获得一次卡册奖励,。<enter>    4、<color=yellow>玩家组队时由队长赠送花与酒<color>，队伍中的人越多，每次获得奖励的加成越多。<enter>    5、<color=yellow>活动期间开启双倍福利精活<color><enter><color=green>注意事项：<color><enter>    1、第一次给白秋琳或其他女性NPC赠送花与酒后，<color=yellow>自动获得<color>半边天卡册。   <enter>    2、半边天卡册每天只能完成一次。<enter>    3、组队赠送需要由<color=yellow>队长赠送<color>，其他队员需要符合赠送条件并聚集在一定范围内。<enter>    4、<color=yellow>3月8日0点-3月12日23点59分<color>活动结束，半边天卡册3.16号0点过期，过期前卡册都能领奖，点亮卡册后可直接点击卡册领奖。<enter>    <color=green>奖励：<enter><color>    <color=blue>每次献花奖励<color>：<enter>    1、每次赠送玩家都会获得<color=yellow>大量经验值<color>。<enter>    2、在获得经验的同时获得随机量的<color=yellow>绑金<color>或<color=yellow>绑银<color>。<enter>    3、队伍中参加活动的人数越多，每次获得奖励越丰厚<color=yellow>。<enter><color>    <color=blue>点亮卡册奖励：<enter><color>    <color=yellow>巾帼百花奖（女性获得）   护花使者奖（男性获得） <color><enter>    7-9玄、<enter>    3888-38888绑金<enter>    388800-3888800绑银 <enter>    限量面具[夏洛瑶]<enter>    玫瑰花瓣（加工后可送给美女海选的参赛者）<enter><enter>    <color=green>小提示<color>：在美女节这普天同庆的日子里，女性玩家获得的奖励略好于男性玩家哟。<enter><enter><enter>    <color=green>详情请查阅<color><color=yellow>F12帮助锦囊-最新活动-【情意半边天】三八美女节活动<color>的相关介绍！
124	1	【春天里】植树节活动	<color=green>【春天里】植树节活动<enter><color>      在这充满希望的春天里，让黄土不再流失，让风沙止住流浪的翅膀，让裸露的岩石，回归久远的风貌。在这充满着希望和爱的春天里，手着拉手，我们植树去！<enter>    <color=green>活动时间：<color><enter><color=yellow>    2011年3月10日0点-2011年3月16日23点59分<enter><color><color=green>    参加条件：<color><enter>    <color=yellow>江湖之上满60级并已加入门派的侠客<enter><color><color=green>    玩法：<color><enter>    1、<color=yellow>希望之种的获得<color><enter>    (1)每人每天可以免费获得一个<color=yellow>希望之种。<enter><color>       <color=blue>三人组队在新手村木良处可以领取相关道具。队长将获得<color><color=yellow>希望之土<color><color=blue>，其余两名队友随机获得<color><color=yellow>希望之水<color><color=blue>或<color><color=yellow>希望之风<color><color=blue>。队长在新手村放下希望之土，队友则根据当前提示点击NPC，长出希望之种后便可摘取，每人每天只能获得一次。<enter><color>    (2)每人每天可在木良处购买希望之种，每天最多可以种植<color=yellow>51<color>个<color=yellow>希望之种<color>，活动期间最多可以种植<color=yellow>357个<color>希望之种。<enter>       <color=yellow>一个希望之种<color><color=blue>=<color><color=yellow>1个月影之石<color><enter>     2、<color=yellow>种植希望之种<enter><color>     (1)希望之种在<color=yellow>新手村<color>任意地点栽种。<enter>     (2)种子需要悉心呵护才能长成大树，在培育的过程中，每成功进入到下一层都可以选择<color=yellow>摘取果实<color>或者<color=yellow>继续培育<color>，选择摘取果实则获得本阶段奖励，树木将消失；成功培育出的树木越高级，获得奖励越丰厚。<enter>     (3)<color=yellow>树木分为：<color><enter>        <color=blue>希望之苗--（种子）<enter><color>        葱郁树苗--（1阶段）<enter>        青葱小树--（2阶段）<enter>        翠绿小树--（3阶段）<enter>        芝兰玉树--（4阶段）<enter>        暮云春树--（5阶段）  <enter>        浮云神树--（终点）<enter>      (4)当你的树木达到<color=yellow>4、5、6<color>层中的其中一层，并领取奖励后，您的家族帮会好友成员也可以在树上分享到<color=yellow>绑金和绑银<color>的福利待遇，数量有限先到先得。<enter>      (5)将树木成功培育成浮云神树的侠客，此树木在新手村保存一天，并可获得称号：<color=pink>忽如一夜春风来<color>。<enter>    <color=green>奖励：<enter><color>     <color=blue>种子种下后第一次开出的奖励类型将成为以后的奖励类型:<enter><color>     奖励分为<color=yellow>玄晶类，绑金类，绑银类<color><color=blue>。<enter><color>     希望之苗--（种子）<color=blue><enter><color>     葱郁树苗--（1阶段）--<color=yellow>5玄*1\<color><color=green>450绑金\<color><color=blue>56600绑银<enter><color>     青葱小树--（2阶段）--<color=yellow>6玄*1\<color><color=green>1675绑金\<color><color=blue>203800绑银<enter><color>     翠绿小树--（3阶段）--<color=yellow>7玄*2\<color><color=green>12225绑金\<color><color=blue>1467475绑银<enter><color>     芝兰玉树--（4阶段）--<color=yellow>8玄*2\<color><color=green>44000绑金\<color><color=blue>5282950绑银<enter><color>     暮云春树--（5阶段）--<color=yellow>9玄*2\<color><color=green>158475绑金\<color><color=blue>19018700绑银<enter><color>     浮云神树--（终）--<color=yellow>10玄*2\<color><color=green>570550绑金\<color><color=blue>68467375绑银<enter><color><color=green>注意事项：<color><enter>    1、树木若在<color=yellow>10分钟以内<color>不对其进行操作，将会死亡哦。<enter>    2、每天玩家可获得<color=yellow>一个免费<color>的希望之种，并<color=yellow>种植51个<color>希望之种。<enter>    3、玩家可以在月影之石商店购买道具希望之种，活动共七天，<color=green>请不要购买超过350个希望之种<color>，以免造成浪费。<color=yellow><enter><color>    <color=green>小提示<color>：活动期间每天最多可种植51个种子，（包括免费赠送的一次）活动期间总共最多可种植357次，<color=yellow>请购买希望之种时共计不要超过350个。<color><enter><color=green>详情请查阅<color><color=yellow>F12帮助锦囊-最新活动-【春天里】植树节活动<color>的相关介绍！
126	1	征战江湖 呼朋唤友再战江湖	"<color=yellow>呼朋唤友 四海之内皆兄弟<enter><color><enter><color=green>活动一：武林前辈重出江湖<color><tab><enter>领奖时间：<color=green>2012年10月11日 - 2012年11月20日<color><enter><color=green>武林前辈资格：<color><enter>1. 在<color=yellow>2012年9月1日0点至2012年9月30日24点<color>间，在线累计总时间不超过15小时<enter>2. 历史累计充值额和消耗额都在<color=yellow>150元<color>并且<color=yellow>财富凌绝<color>以上的玩家<enter>3. 游戏账号在<color=yellow>2012年9月1日0点<color>前首次登陆过游戏,并且账号为正常状态（非冻结）。<enter>4. 领取奖励角色在<color=yellow>2012年9月1日0点前<color>建立。<enter><enter><color=green>奖励内容：<color><enter>1）累计消耗返利：<enter>   a)一次性领取<color=green>绑金为30%和30%绑银。<color><enter>   b)<color=green>剩余70%绑金<color>根据奇珍阁消耗直接100%绑金返还获得。<enter>   c)<color=green>剩余70%绑银<color>根据奇珍阁消耗1:1000绑银放还获得。<enter>（<color=red>例：每消耗50金币，返还50绑金，放还50000绑银，直至返还额度消耗完<color>）<enter><enter>2）额外奖励：<enter>   a)累计在线小时系数*30小时的额外<color=green>4倍修炼时间<enter><color>   b)累计在线小时系数*80次的额外开<color=green>黄金福袋的机会<color><enter>   c)累计在线小时系数*20次的额外<color=green>祈福机会<color><enter>   d)累计在线小时系数*40个的<color=green>游龙修炼符<color><enter>   e)<color=green>20%强化费用优惠状态<color>，从领取时计算，使用有效期7天<enter><enter>3）武林前辈特殊福利：<enter>   a)特殊江湖老前辈<color=green>称号<color>（有效期90天）。<enter>   b)曼佗罗花200个（绑定）<enter>   c)符合<color=green>7天内未登录的老玩家<color>更有机会获得<color=green>江湖征战物资。<color><enter><enter>4）武林前辈活动(<color=red>激活江湖前辈30天内有效<color>)<enter>   a) 武林前辈带热心玩家<color=yellow>一起组队参加逍遥谷  <color><enter>     i.武林前辈获得额外<color=green>经验、威望<color><enter>     ii.热心玩家获得额外<color=green>绑金、绑银<color><color=yellow><enter><color>   b) 武林前辈带热心玩家<color=yellow>一起组队参加白虎堂 <color><color=red> <enter><color>     i.武林前辈获得额外<color=green>经验、威望<color><enter>     ii.热心玩家获得额外<color=green>绑金、绑银<color><color=yellow><enter><color>   c) 武林前辈完成<color=yellow>商会任务<enter><color>     i.武林前辈获得额外<color=green>经验、威望<color><enter>   d) 武林前辈参加<color=yellow>军营无尽征程<color> <enter>     i.武林前辈获得额外<color=green>经验、威望<color>  <enter>   e) 武林前辈参加<color=yellow>侠客任务<enter><color>     i.武林前辈获得额外<color=green>威望<enter><color>     ii.武林前辈获得额外<color=green>侠客令<color> <enter>   f) 家族邀请武林前辈进入家族（包括已在家族内的武林前辈）<enter>     i. 武林前辈为正式成员，期间完成<color=yellow>2次逍遥谷通关，2次白虎堂2层，2次官府通缉，2次宋金战场，2次侠客任务，<color>完成以上任务后，到礼官处给家族成员发放奖励。<enter>     ii. 家族内所有正式成员都将获得<color=yellow>50万的绑银和500绑金<color><color=red>（每个成员最多10次奖励，族长可领取20次奖励）<color>，武林前辈发放奖励后，家族成员可到礼官处领取奖励。<enter><enter><enter><color=green>活动二：武林前辈入驻新服指导武林新秀<color><color=red><enter><color>领奖时间：<color=green>2012年10月16日至2013年2月28日24:00<enter><color><color=red><enter><color>入驻新服的武林前辈可在官网提交入驻新服申请单，申请成功后，原帐号将被冻结，同时入住新服。<enter><enter><color=green>奖励内容：<color><enter>1）累计消耗返利：<enter>   a)分等级领取<color=green>绑金为30%和30%绑银。<color><enter>   b)<color=green>剩余70%绑金<color>根据奇珍阁消耗直接100%绑金返还获得。<enter>   c)<color=green>剩余70%绑银<color>根据奇珍阁消耗1:1000绑银放还获得。<enter>（<color=red>例：每消耗50金币，返还50绑金，放还50000绑银，直至返还额度消耗完<color>）<enter><enter>2）特殊奖励<enter>a) 赠送<color=green>西域龙魂侠客包<color>（20格包）<enter>b）<color=green>升级装备奖励<color>（详见官网）<enter>"
129	1	【四月踏青来】清明节活动	<color=green>【四月踏青来】<enter><color><enter>     山孤烟雾薄，树小雨声稀！风飘飘，雨潇潇，心思悠悠，悲情渺渺，莫道不销魂，何处暗香盈袖？<enter><enter>     <color=blue>活动时间：<color><enter>     2011年4月4日0点-2011年4月6日23点59分<enter>   <color=yellow>（2011年3月份以后新开服务器不参加此活动）<enter><color>     <color=blue>参加条件：<enter><color>     江湖之上满60级并已加入门派的侠客。<enter><enter><color=green>【玩法】<enter><color><enter>    (1)玩家通过<color=yellow>参加逍遥谷、官府通缉、军营副本、宋金战场、精英首领击杀、白虎堂活动<color>获得清明玄香。每天可以获得<color=yellow>6份<color>清明玄香。<enter><enter>    (2)活动期间最多可获得<color=yellow>18份<color>清明玄香，2份清明玄香与800精活合成可获得<color=pink>清明挑战令牌<color>。您最多可以制作<color=yellow>9个<color>BOSS召唤令牌。<enter><enter>    (3)<color=blue>清明挑战令牌：<enter><color>    由队长组队后在野外地图可以使用清明挑战令，清明挑战令可以召唤出四个档次的BOSS他们的档次从低到高分别是：<color=yellow>清明行者，清明侠客，清明至仁，清明至圣。<enter><color><enter>    (4)BOSS被击杀后将在附近出现一个“<color=yellow>清明香炉<color>”。召唤BOSS的玩家可以从香炉上领取相应的奖励。召唤出的BOSS档次越高所获得的奖励将越好。<enter><enter>    (5)帮助队长击杀BOSS的队友，也可以从香炉中分享属于自己的那份奖励。每人在活动期间每天最多可分享其他玩家奖励<color=yellow>9次。<enter><color><enter><enter><color=green>【奖励】<enter><color><color=yellow>   <color> (1)当召唤的BOSS为前3个级别的BOSS时，玩家将获得<color=pink>“清明勇者袋”。<color>行者BOSS获得<color=yellow>1个；<color>侠客BOSS获得<color=yellow>2个；<color>勇者BOSS获得<color=yellow>4个。<enter><color><enter>    <color=blue>  清明勇者袋奖励为下列中的一项：<enter><color>   <color=yellow>   6-10玄、2000-10000绑定金币、<enter><color>      200-1000魂石、20万-100万绑银。<enter>      <color=blue>清明勇者袋队友分享香炉奖励：<enter><color>    <color=yellow>  5W-20W绑定银两<enter><color><enter>   (2)当召唤的BOSS为至圣秦始皇时，获得<color=yellow>2个<color><color=pink>“清明至圣袋”。<color><color=blue><enter><color>     <color=blue> 清明至圣袋奖励：<enter><color>    <color=yellow>  8-12玄、12500-50000绑金、<enter><color>      1250-5000魂石、125万-500万绑银。<enter><color=blue>      清明至圣袋队友分享奖励：<enter><color><color=yellow>      100万绑定银两<enter><color><enter><color=red> 注意：清明勇者袋和清明至圣袋的有效期为7天。<enter><color>       <color=red>清明挑战令牌的有效期为3天。<color><enter><color=yellow><enter><color>     <enter>
130	1	【侠客任务】激情好礼相送	<color=green>【侠客任务】每日福利系统<color><enter>    急人之难、出言必信、锄强扶弱的豪侠之士。江湖之上风起云涌，  行侠仗义之人屡见不鲜，坚定的信念，为善的作风，侠客们正在默默推动历史车轮前进的脚步。<enter><enter><color=green>【侠客任务】玩法：<color><enter>    在<color=blue>临安NPC夏侯元韬<color>处可以接取每日侠客任务，<color=yellow>次日凌晨3点前<color>完成今日侠客任务并在临安夏侯元韬处交付，可以获得<color=yellow>2个侠客令<color>。<enter>    接取条件： <color=yellow>达到100级并加入门派<color>。（开放150级等级上限后一个月可以接取。）<enter>    交付任务后可获得奖励--<color=yellow>侠客令2个<color>。每周完成<color=yellow>5次<color>侠客任务还可以额外获得<color=yellow>4个侠客令牌。<enter><color>    每周每位侠客最多只能完成<color=yellow>5次<color>侠客任务，共计获得<color=yellow>14个<color>侠客令。<enter>    用<color=yellow>28个侠客令<color>在夏侯元韬处可以购买侠义礼包。<color=yellow>侠义礼包<color>可以开出一个<color=yellow>9级玄晶<color>。<color=blue>让你离强16的愿望近一些，再近一些！<color><enter><enter><color=green> 【侠客任务】 完成目标：<color><enter>    每日侠客任务将在<color=yellow>逍遥谷、军营副本、藏宝图副本<color>之中随机抽取2个目标。<enter><color=green>    1、逍遥谷<color>：一星难度通五关或者三星及以上难度通四关以上。<enter>   <color=green> 2、军营副本<color>：完成伏牛山、百蛮山、海陵王墓三个副本中的其中一个。并在击杀最终BOSS后开启朱雀石机关，击败军营副本隐藏BOSS。<enter><color=green>    3、藏宝图副本<color>：大漠古城、千琼宫、万花谷、中的某一个藏宝图副本。当今日侠客任务为藏宝图副本时，玩家将获得系统免费赠予的一个藏宝图令牌。此令牌当日<color=yellow>凌晨3点消<color>失。<enter><color=red>    注意：<color>每日侠客任务若<color=yellow>未完成或未交付领奖<color>，则在您下一次上线之时系统将<color=yellow>自动清除<color>该任务。<enter><enter><enter><enter><enter><enter><enter>
132	1	【楼兰古城】狂杀瀚海，热血开战！	<color=green>【楼兰古城】狂杀瀚海，热血开战！<color><enter><enter>    狂沙瀚海之中，有这样一座古城。她曾经是恢宏肃穆的王陵，繁华热闹的集市，烟波浩淼的蒲海，剑戟森森的边关以及苍凉壮观的历代帝王陵墓。<color=yellow>125级探险地图<color>，打开武林藏宝秘境，满城黄金富可敌国！一个新的探索空间，一场更激烈的BOSS争夺战，一个全新PK时代的到来。炙手可热的<color=yellow>全新同伴装备（戒指、护腕）材料就在其中<color>。谁将成为本服务器第一个拥有新装备的英雄？让我们拭目以待吧！<enter><enter><color=green>【参与条件】<enter><color><enter>    玩家满<color=yellow>100级并加入门派<color>，穿戴有<color=yellow>混天或者更高级披风者。<color><enter><enter><color=green>【地图开放时间】<color><enter><enter>     每日15：00-次日0：00<color>（开放150级等级上限后30天）。<enter>
