EventId	NewsId	Title	Desc
75	4	【五一节活动】之“名扬英雄”	<color=red>【五一节活动】之“名扬英雄”<enter><enter>  <color>   五一活动期间参见名扬英雄活动挑战武林高手，集齐五系令牌放入令牌收集册，将获得意想不到的惊喜。<color=red><enter><enter><color><color=green>活动时间：<color><enter><color=green>    <color><color=yellow>2010-4-28至2010-5-18<color><enter><color=green>活动方式：<color><enter>    侠客们参加<color=yellow>击杀95级武林高手有机会获得各种令牌<color>，每个Boss会掉落不同的令牌.需要<color=yellow>收集齐5种令牌<color>放到<color=yellow>令牌收集册<color>，在放入收集册之前玩家需消耗<color=yellow>2万精力与2万活力来鉴定令牌<color>。玩家收集够令牌后可以找<color=yellow>新手村龙五太爷<color>兑换获得令牌宝箱奖励。<enter><color=green>注意事项：<color><enter>    1、玩家击杀95级武林高手，有机会获得boss令牌，令牌自动掉到玩家背包。<enter>    2、击杀武林高手后得到的令牌需要精活鉴定并集齐五张各系令牌后方可兑换奖励。<enter><color=green>活动奖励：<color><enter>    兑换的名扬英雄宝箱内有几率开出<color=yellow>大量经验、9-11级玄晶、10级磨刀护甲五行箱、中级武林秘籍、广寒月贵花等稀有珍品<color>。<enter>
77	1	【赈灾祈福活动】千里传心愿	<color=red>【赈灾祈福活动】千里传心愿<enter><color><enter>    了解灾情，关注灾区人民，希望之水为他们祈祷平安！<enter><enter><color=green>活动时间：<color><enter>   <color=yellow> 2010.04.20-2010.05.11<color><enter><color=green>参加条件：<color><enter>    等级达到<color=yellow>60级<color><enter><color=green>活动内容：<color><enter>    1、每天在<color=yellow>新手村白秋琳<color>处完成一次“<color=yellow>千里传心愿<color>”任务，获得5个希望之水；<enter>    2、点击使用<color=yellow>希望之水<color>，可直接传送到临安府<color=yellow>平安佛<color>处；<enter>    3、消耗<color=yellow>1个<color>希望之水可在平安佛处祈愿<color=yellow>1次<color>；<enter>    4、临安府平安佛处可领取<color=yellow>平安香<color>，使用平安香<color=yellow>可获得一定的祝福，并且在5月1日至5日期间，还可获得强化费用20%的优惠（持续5天）<color>。领取平安香的同时玩家们还能够获得“<color=yellow>天下一家人<color>”的<color=yellow>称号和光环<color>，光环<color=yellow>有效期<color>为<color=yellow>一个月<color>。<enter><enter>  <color=yellow>本服累计祈愿次数达到2010次后：<color><enter>    1、等级达到<color=yellow>60级<color>的侠士均可在临安府平安佛处<color=yellow>领取祝福<color>。<enter>    2、每天进行第2010次祈愿的侠士可获得“<color=yellow>平安使者<color>”的<color=yellow>称号与光环<color>、<color=yellow>平安使者宝箱<color>，此宝箱可开出<color=yellow>高级玄晶<color>或<color=yellow>游龙古币<color>。<enter>    3、<color=yellow>次日<color>祈愿次数将<color=yellow>重新累计<color>。<enter>
78	1	【家族竞技】活动介绍	【家族竞技】活动介绍  <enter>    家族竞技活动可以看作一个《剑侠世界》中家族休闲活动的开展平台，在这里没有恩怨情仇，有的只是家族合作的快乐。家族竞技活动每月都有一届，包含多种休闲活动，目前完美兼容了“打雪仗”，“划龙舟”和“种蘑菇”三个活动，后面将逐步开放新的活动。本届<color=yellow>种蘑菇<color>比赛包含<color=yellow>三个<color>竞技阶段，还有超多奖励，下面将详细说明。
78	2	【家族竞技】家族选拔赛	<color=green>【家族竞技】家族选拔赛<color><enter>     <color=yellow>阶段时间：<color>本月的7号~20号，共计14天，活动开启时间为每天的10点--14点和17点--23点，每15分钟开启一场，报名时间5分钟。<enter>     <color=yellow>参与资格：<color>60级已入门派角色都有资格参加。每天获得<color=yellow>2次<color>比赛次数，当天未比赛可累计，最多累计<color=yellow>14次<color>。<enter>     <color=yellow>晋级资格：<color>阶段结束当晚0点，每个家族内，成绩排名<color=yellow>前10<color>的成员，成为该家族的代表选手，获得晋级下一阶段的比赛资格。<enter>     <color=yellow>阶段奖励：<color>参加比赛均能获得玄晶，大量经验，前<color=yellow>5名<color>可以获得宝箱奖励。
78	3	【家族竞技】家族战队预选赛	<color=green>【家族竞技】家族战队预选赛<color><enter>    <color=yellow>阶段时间：<color>本月的21号~26号，共计6天。活动每天共2轮，下午及晚上各一轮：每天的15点~~17点，21：30~~23点。每15分钟开启一场，报名时间5分钟。<enter>    <color=yellow>参与资格：<color>家族选拔赛阶段，家族排名<color=yellow>前10<color>的玩家。第一阶段家族总积分排名前<color=yellow>120名<color>才有资格建立战队参加预选赛，战队为系统自动创建，排名1，4，5，8，9的家族成员为家族1队，1为队长；排名2，3，6，7，10的家族成员为家族2队，2为队长。<enter>    对于人数不足的家族按以下规则创建战队：家族仅9人，1队五人，2队4人；家族仅8人，每队4人；家族人数4--7人，前4或5名组建战队。低于4人，无参赛资格。<enter>   <color=red>注意：<color> 战队成立后，队长需要去<color=yellow>晏若雪<color>处确认当前队伍才可以参加比赛。未确认的队伍有一天时间进行队员交换，交换时需要其中一名队长同意，一天后战队自动确认，不能再交换队员。<enter>    <color=yellow>晋级资格：<color>该阶段结束后，服务器战队排名，前8的战队，获得晋级决赛的资格。<enter>    <color=yellow>阶段奖励：<color>胜利的队伍获得宝箱奖励，失败方也有玄晶奖励。
78	4	【家族竞技】家族战队决赛	<color=green>【家族竞技】家族战队决赛<color><enter>    <color=yellow>阶段时间：<color>本月<color=yellow>27号<color>，为期1天，<color=yellow>21：30~~23：00<color>为比赛时间。每15分钟开启一场，报名时间5分钟。<enter>    <color=yellow>参与资格：<color>在家族预选赛阶段，获得晋级资格的前8名家族队伍才有资格参加决赛。其中，8进4的比赛，进行<color=yellow>1场<color>；4进2的比赛，进行<color=yellow>1场<color>；决赛进行<color=yellow>3场<color>。<enter>    在决赛时，按键盘左上按键“~”可以查看决赛对阵表。<enter>    <color=yellow>阶段奖励：<color>民族大团圆声望道具，宝箱奖励等。<enter>
78	5	【家族竞技】注意事项	<color=green>【家族竞技】注意事项<color><enter>    <color=yellow>1.<color>个人赛比赛次数每天会累计，队伍赛比赛次数不可累计。<enter>    <color=yellow>2.<color>家族正式成员的个人积分才可以计入家族总积分。最终比赛奖励也只能正式成员领取，领取奖励需要本月活动积分<color=yellow>24<color>分。<enter>    <color=yellow>3.<color>只有本月积分达到<color=yellow>24<color>分的家族正式成员才可以进入家族战队预选赛及决赛阶段。<enter>    <color=yellow>4.<color>正式成员离开家族或被荣誉均不影响家族总积分。<enter>    <color=yellow>5.<color>每个家族只能有最多40名成员领取家族奖励。<enter>    <color=yellow>6.<color>第二阶段后，战队自动创建。排名1，4，5，8，9的家族成员为家族1队，1为队长；排名2，3，6，7，10的家族成员为家族2队，2为队长。<enter>    <color=yellow>7.<color>在第二阶段战队自动建立后玩家有一天时间进行成员交换，过期就默认当前成员为本队队员。<enter>    <color=yellow>8.<color>队伍赛时，若比赛未完成，玩家掉线，将不能获得队伍积分。<enter>    <color=yellow>9.<color>“守卫先祖之魂”活动，玩家技能击杀怪物并不会获得积分。
81	1	六月夏日亮晶晶活动	<color=blue>活动 1：夏日亮晶晶活动<color><enter><color=red><enter><color><color=green>活动时间：<color><color=yellow>从2010/6/9日0点到 2010/6/30日24点<color><color=blue><enter><color><color=green>活动NPC：<color><color=red> <color><color=yellow>冶炼大师<color><color=red><enter><color>    夏日亮晶晶活动期间，玩家通过<color=yellow>参加活动和野外打怪<color>可以获得水晶裂片。用水晶裂片与煤合成可以得到下一级水晶，水晶一共分为1-10级<color=yellow>10<color>个级别，每次合成消耗<color=yellow>500非绑定银币<color>。若合成失败则返还为水晶裂片。<enter>   活动期间，每个玩家最多可兑换50次水晶奖励。每位玩家在活动期间最多可获得<color=yellow>1,000,000,000<color><color=red> <color>经验。<color=red><enter><color>   <color=yellow>8级水晶<color>除固定奖励外还有几率获得<color=yellow>和氏玉、9级水晶<color>有几率获得<color=yellow>和氏璧<color>；<color=yellow>10级水晶<color>更有几率获得稀有的<color=yellow>非绑定120级坐骑一匹（全服）<color>。<enter><color=red>水晶裂片的获得：<color>通过参加各类活动或者在野外打怪可获得。<enter>    <table=0><enter>    <tr=0,0,2,0,Orange><td=0,0,5,1> 序号 </td><td=0,0,5,1> 活动 </td><td=0,0,5,1> 获得数量 </td><td=0,0,5,1> 标准 </td></tr><enter>    <tr=0,0,1,1,hide><td>1</td><td>宋金</td><td>1</td><td>积分最少达 5000</td></tr><enter>    <tr=0,0,1,1,gray><td>2</td><td>宋金</td><td>1</td><td>在宋金战场获得第一名</td></tr><enter>    <tr=0,0,1,2,hide><td>3</td><td>白虎堂</td><td>1</td><td>打败2层的boss</td></tr><enter>    <tr=0,0,1,2,gray><td>4</td><td>白虎堂</td><td>1</td><td>打败3层的boss</td></tr><enter>    <tr=0,0,1,2,hide><td>5</td><td>逍遥谷</td><td>1</td><td>闯过第3关卡</td></tr><enter>    <tr=0,0,1,2,gray><td>6</td><td>55级以上怪物</td><td>1</td><td>有一定几率掉落</td></tr><enter>    </table><enter><color=red>煤的获得：<enter><color>煤是合成各等级水晶的消耗品，在<color=yellow>奇珍阁<color>金币区有售，售价为<color=yellow>7<color>金币。<color=red><enter><color>水晶裂片和水晶：<enter>水晶裂片及各级水晶可以兑换相应奖励，兑换奖励后水晶消失。<enter>    <table=0><enter>    <tr=0,0,2,0,Orange><td=0,0,5,1> 物品 </td><td=0,0,5,1> 经验 </td><td=0,0,5,1> 玄晶 </td><td=0,0,5,1> 绑银 </td></tr><enter>    <tr=0,0,1,1,hide><td>水晶裂片</td><td>100000</td><td></td><td></td></tr><enter>    <tr=0,0,1,1,gray><td>1级水晶</td><td>1000000</td><td>1 个五玄</td><td>10000</td></tr><enter>    <tr=0,0,1,2,hide><td>2级水晶</td><td>5000000</td><td>2 个五玄</td><td>20000</td></tr><enter>    <tr=0,0,1,2,gray><td>3级水晶</td><td>10000000</td><td>3 个五玄</td><td>30000</td></tr><enter>    <tr=0,0,1,2,hide><td>4级水晶</td><td>15000000</td><td>1 个六玄</td><td>50000</td></tr><enter>    <tr=0,0,1,2,gray><td>5级水晶</td><td>20000000</td><td>2 个六玄</td><td>50000</td></tr><enter>    <tr=0,0,1,2,hide><td>6级水晶</td><td>40000000</td><td>1 个七玄</td><td>75000</td></tr><enter>    <tr=0,0,1,2,gray><td>7级水晶</td><td>60000000</td><td>2 个七玄</td><td>150000</td></tr><enter>    <tr=0,0,1,2,hide><td>8级水晶</td><td>80000000</td><td>1 个八玄</td><td>150000</td></tr><enter>    <tr=0,0,1,2,gray><td>9级水晶</td><td>100000000</td><td>1 个九玄</td><td>200000</td></tr><enter>    <tr=0,0,1,2,hide><td>10级水晶</td><td>100000000</td><td>1 个十玄</td><td>200000</td></tr><enter>    </table><enter>
81	2	六月夏日好乘凉活动	<color=blue>活动 2：夏日好乘凉活动<color><enter><color=red><enter><color><color=green>活动时间：<color><color=yellow>从2010/6/9日0点到 2010/6/30日24点<color><color=red><enter><color><color=green>参加条件：<color><color=yellow>等级达到60级<enter><color><color=green>活动内容：<enter>    <color>炎炎夏日，让我们自己动手，来扮靓我们的家园，让生机布满整个世界吧！<enter><color=green>    <color>在活动时间内，每个玩家可以在<color=yellow>奇珍阁<color>购买<color=yellow>树种<color>，树种售价为<color=yellow>30<color>金币进行激活，激活树种的时间间隔为<color=yellow>120秒<color>。每角色一天最多能种<color=yellow>5<color>棵树，整个活动期间最能种<color=yellow>100<color> 棵树。<enter><color=green>可激活树种时间为每天<color>：<color=blue>00:00 - 12:00和17:00 - 00:00<color><enter><color=green>树木种植：<color><enter>    玩家可以在<color=yellow>酒楼老板<color>处购买种树必须道具“<color=yellow>仙水<color>”，仙水售价为<color=yellow>500银两<color>。<enter>    激活树种需要一个仙水；激活后的树种有可能变成<color=yellow>翠绿树、茂盛树、黄金树<color>种的一种。<enter>    <color=yellow>翠绿树<color>不需要再缴纳仙水进行培养，等其成熟可直接点击树领取奖励。<enter>    <color=yellow>茂盛树和黄金树<color>则各有5个成长阶段，每个成长阶段需要缴纳一个仙水才能继续生长，过了规定时间，如果玩家不给树浇水，树则可能枯死并消失。<enter><color=green>种树奖励<color>：当经过了5个阶段，树成长成熟后，可以<color=yellow>点击树直接领取奖励<color>，翠绿树和茂盛树可奖励玩家大量经验，黄金树的奖励除了经验，还可能获得绑银或玄晶。<enter><color=green>种树地点<color>：<color=yellow>各大城市。<color><enter><enter>
82	1	【2010盛夏活动】卡片收集	<color=red>【2010盛夏活动】卡片收集<color><enter><enter>活动时间：<color=yellow>2010.6.11-2010.7.12<color><enter>相关道具：<color=yellow>2010盛夏随机卡、2010盛夏活动卡册<enter><color><enter><color=green>如何获得卡片？<color><enter>    <color=yellow>参加以下活动<color>可以获得2010盛夏随机卡（绑定）：<enter>       <table=0><enter><tr=0,0,2,0,Orange><td=0,0,5,1>参加活动</td><td=0,0,5,1>获得卡片（绑定）</td></tr><enter><tr=0,0,1,1,hide><td>逍遥谷</td><td>每次通3关以上可获得1个</td></tr><enter><tr=0,0,1,1,gray><td>商会</td><td>完成40次可获得5个</td></tr><enter><tr=0,0,1,1,hide><td>武林联赛</td><td>胜者可获得1个</td></tr><enter><tr=0,0,1,1,gray><td>门派竞技</td><td>换取箱子时可获得1个</td></tr><enter><tr=0,0,1,1,hide><td>家族周目标</td><td>换取箱子时可获得1个</td></tr><enter><tr=0,0,1,1,gray><td>知识问答</td><td>答对一轮题目可获得1个</td></tr><enter></table><enter><enter><color=green>如何收集？<color><enter>    右键点击<color=yellow>2010盛夏随机卡<color>，消耗<color=yellow>800点<color>精力和活力后，随机获得某支球队的卡片。<enter>    运气好的话，可能会开出一张特殊卡片：<color=yellow>[盛夏套卡]剑侠世界代表队<color>。使用该卡可随机获得一支球队的卡片，和一张非常可爱的<color=yellow>吉祥物面具：沃德卡普<color><item=18,1,662,1>。<enter>    右键点击某支球队的卡片即可将其<color=yellow>纳入卡册<color>中。<color=yellow><enter><color>    <color=red>注意：<color>每天最多可鉴定<color=yellow>6张<color>随机卡；<enter>          活动期间最多可鉴定<color=yellow>150张<color>。<enter><color=yellow><enter><color><color=green>如何计算卡片价值？<color><enter>   <color=yellow> 根据各个球队的排名，来计该球队对应的卡片的价值：<enter><color>       <table=0><enter><tr=0,0,2,0,Orange><td=0,0,5,1>球队成绩</td><td=0,0,5,1>相对价值</td></tr><enter><tr=0,0,1,1,hide><td>冠军</td><td>32</td></tr><enter><tr=0,0,1,1,gray><td>亚军</td><td>16</td></tr><enter><tr=0,0,1,1,hide><td>季军</td><td>12</td></tr><enter><tr=0,0,1,1,gray><td>4强</td><td>8</td></tr><enter><tr=0,0,1,1,hide><td>8强</td><td>4</td></tr><enter><tr=0,0,1,1,gray><td>16强</td><td>2</td></tr><enter><tr=0,0,1,1,hide><td>小组赛</td><td>1</td></tr><enter></table><enter>
82	2	【2010盛夏活动】知识问答	<color=red>【2010盛夏活动】知识问答<color><enter><enter>活动时间：<color=yellow>2010.6.11-2010.7.12<color><enter>相关NPC：<color=yellow>盛夏活动推广员<color>（各大主城）<enter><enter>1、所有侠士均可找盛夏活动推广员答题，每天有<color=yellow>3次<color>机会。<enter>2、每轮共有<color=yellow>6道<color>题目，全部答对才可获得奖励：一张<color=yellow>2010盛夏随机卡<color>。<enter>3、<color=red>注意：<color><color=yellow>若答错，或中途退出回答，都会扣掉一次机会<color>，并重新开始新一轮答题。<enter>
82	3	【2010盛夏活动】声望及奖励	<color=red>【2010盛夏活动】声望及奖励<color><enter><enter><color=green>知识问答奖励：<color><enter>    <color=yellow>2010盛夏随机卡<color>（绑定）<enter><enter><color=green>2010盛夏宝箱奖励：<enter><color>    有机会开出<color=yellow>9、10、11级玄晶<color><enter>    有机会获得<color=yellow>2010盛夏纪念徽章<color>（使用可获得100点声望）<enter><enter><color=green>卡片价值排名奖励：<color><enter>    活动结束后，若卡册<color=yellow>价值达到以下排名，并且卡册价值达到一定值<color>，即可在各大主城的<color=yellow>盛夏活动推广员<color>处领取对应奖励：<enter><color=yellow><enter><color>    <table=0><enter><tr=0,0,2,0,Orange><td=0,0,5,1>卡册价值排名</td><td=0,0,5,1>卡册价值</td><td=0,0,5,1>奖励</td></tr><enter><tr=0,0,1,1,hide><td>1</td><td>256</td><td>50个2010盛夏纪念徽章（不绑定）</td></tr><enter><tr=0,0,1,1,gray><td>2-10</td><td>192</td><td>10个2010盛夏纪念徽章（不绑定）</td></tr><enter><tr=0,0,1,1,hide><td>11-50</td><td>128</td><td>5个2010盛夏纪念徽章（不绑定）</td></tr><enter><tr=0,0,1,1,gray><td>51-100</td><td>96</td><td>2个2010盛夏纪念徽章（不绑定）<enter>2个2010盛夏宝箱（绑定）</td></tr><enter><tr=0,0,1,1,hide><td>101-500</td><td>64</td><td>3个2010盛夏宝箱（绑定）</td></tr><enter><tr=0,0,1,1,gray><td>501-1500</td><td>32</td><td>2个2010盛夏宝箱（绑定）</td></tr><enter></table><enter><enter>    <color=yellow>没有达到以上名次的<color>，只要卡册价值达到<color=yellow>50<color>，也可获得<color=yellow>1个2010盛夏宝箱<color>（绑定）。<enter><color=red>注意：<color>此项奖励请于活动结束后<color=yellow>本月内（2010年8月1日0点前）<color>领取。<enter><enter><color=green>白银、黄金装备：<enter><color>    1、声望达到<color=yellow>2级<color>（5000-9999点）可在<color=yellow>汴京府的逍遥谷客商<color>处购买：<enter>    <color=gold>九龙萤光链<color><enter>    <item=2,5,341,10><item=2,5,342,10><item=2,5,343,10><item=2,5,344,10><item=2,5,345,10><enter>    2、声望达到<color=yellow>3级<color>（10000点及以上）可在<color=yellow>汴京府的逍遥谷客商<color>处购买：<enter>    <color=yellow>千叠流云链<color><enter>    <item=2,5,346,10><item=2,5,347,10><item=2,5,348,10><item=2,5,349,10><item=2,5,350,10><enter><enter>
82	4	【2010盛夏活动】常见问题	<color=red>【2010盛夏活动】常见问题<color><enter><enter><color=green>如何获得2010年盛夏活动声望？<color><enter>    使用<color=yellow>2010盛夏纪念徽章<color><item=18,1,663,1>，一个徽章可获得<color=yellow>100点<color>声望。<enter><enter><color=green>为什么卡册不能领取奖励了？<enter><color>    卡册价值达到<color=yellow>一定条件<color>方可领取奖励（<color=gold>参见【2010盛夏活动】声望与奖励<color>），而且活动结束后<color=yellow>1个月内（2010年8月13日0点前）<color>领取方有效。<enter><enter><color=green>活动结束后，卡册怎么办？<color><enter>    将卡册交给各大主城的<color=yellow>盛夏活动推广员<color>，根据卡册价值，您可获得一定的<color=yellow>绑定银两<color>。<enter>
83	1	【浪漫七夕节，巧手劝王母】	<color=green>浪漫七夕节，巧手劝王母，欢喜筑鹊桥。<color><enter>    时光可以腐蚀冰川山脉，却不能阻止人们追求美好爱情的心愿。又到了牛郎织女鹊桥相见的七夕月，剑侠世界为你精心准备了系列七夕情人节活动，和你共度浪漫幸福时光。爱心烟花点燃柔情蜜意，愿天下有情人七夕快乐。<enter>活动时间：<enter>     <color=green>2010-8-10至2010-8-21日<color>开放浪漫七夕之<color=yellow>巧手劝王母和欢喜筑鹊桥两项活动。<enter><color>     <color=green>2010-8-22至2010-8-31日<color>开放浪漫七夕之<color=yellow>同心情缘和魁星巧问两项活动。<enter><color>      <color=pink>侠侣幸福榜<color>可以在七夕活动结束后一周之内领取奖励。<enter><color=green>活动一：巧手劝王母<color><color=red><enter><color>     又到了牛郎织女鹊桥相见的七夕月，王母性情不定，看来她并不想让牛郎织女在七夕相见，希望你能劝她一番。劝说王母有机会失败，失败不扣除道具，可以再次劝说。<enter><color=green>活动时间：<color><color=yellow><enter><color>2010-8-10至2010-8-21日<enter><color=green>参加条件：<color><enter><color=yellow>等级达到60级并加入门派<color><enter><color=green>玩法：<color><enter>1、参加<color=pink>逍遥谷、军营副本、官府通缉、商会活动、白虎堂活动以及击杀精英首领<color>；有机会获得鹊羽和琉璃石， <color=yellow>3个鹊羽和3个琉璃石消耗500精活<color>，可合成1个金鹊琉璃钗。<enter>2、将金鹊琉璃钗献给王母，王母将会在<color=pink>江津村<color>和<color=pink>石鼓镇<color>徘徊，每天可以劝说王母三次。成功献上金鹊琉璃钗后可以获得琉璃锦盒，开出丰厚奖励（见“奖励”）。<enter><color=green>注意事项：<color><enter>1、<color=yellow>3个鹊羽和3个琉璃石以500点精活<color>可合成一个<color=yellow>金鹊琉璃钗<color>，合成时直接点击鹊羽或琉璃石；<enter>2、每天为王母可以献上<color=yellow>三次<color>金鹊琉璃钗换取三次琉璃锦盒；<enter>3、琉璃锦盒必然开出<color=yellow>相思石<color>，相思石为七夕筑鹊桥的道具。<enter>4、劝说王母有纪律<color=pink>失败，<color>失败后不扣除金鹊琉璃钗，可继续劝说。<enter><color=green>奖励：<color><enter>琉璃锦盒可开出<color=yellow>一个相思石（欢喜筑鹊桥道具）<color>，和<color=yellow>6-9玄<color>中的一种或<color=yellow>大量绑定银两<color>。<enter>
84	1	【浪漫七夕节，欢喜筑鹊桥】	<color=green>浪漫七夕节，巧手劝王母，欢喜筑鹊桥。<color><enter>    时光可以腐蚀冰川山脉，却不能阻止人们追求美好爱情的心愿。又到了牛郎织女鹊桥相见的七夕月，剑侠世界为你精心准备了系列七夕情人节活动，和你共度浪漫幸福时光。爱心烟花点燃柔情蜜意，愿天下有情人七夕快乐。<enter><color=green>活动时间：<color><enter>     <color=green>2010-8-10至2010-8-21日<color>开放浪漫七夕之<color=yellow>巧手劝王母和欢喜筑鹊桥两项活动。<enter><color>     <color=green>2010-8-22至2010-8-31日<color>开放浪漫七夕之<color=yellow>同心情缘和魁星巧问两项活动。<enter><color>     侠侣幸福榜可在活动期间查询，并在活动结束一周内在<color=yellow>喜姑娘处<color>领取奖励。<color=yellow><enter><color><color=green>活动二：欢喜筑鹊桥<color><enter>    传说中喜鹊们筑鹊桥的材料是一种叫做“相思石”的石头。这种石头乃是织女思念牛郎的泪水幻化而成。将相思石交给临安的“鹊神”将得到意外惊喜，每累计贡献出5个相思石还可获得鹊神礼包赠送给异性侠客。<enter><color=green>参加条件：<color><enter><color=yellow>     等级达到60级，加入门派<color><enter><color=green>活动时间：<color><enter><color=yellow>     2010-8-10至2010-8-21日<color><enter><color=green>玩法：<color><enter>1、将相思石交给<color=green>临安“鹊神”，<color>可获得增益状态，每累计贡献<color=green>5个<color>相思石<color=yellow>（可在奇珍阁购买）<color>可获得1个<color=green>金鹊礼包。<color><enter>2、将金鹊礼包送给<color=pink>队伍中的异性好友，<color>可增加二人亲密度<color=pink>500点<color>，（非好友赠送则不加亲密度）此亲密度每日受到上限限制。被赠送者将获得丰厚奖励，赠送者将得到浪漫唯美的七夕烟花。<enter><color=green>注意事项：<color><enter>1、相思石的获得途径有两种：可以通过巧手劝王母活动所获得的奖励<color=green>琉璃锦盒开出<color>，或者可以在<color=green>奇珍阁购买相思石，<color><color=yellow>售价为59金币一个<color>。<enter>2、金鹊礼包只能赠送给同队伍中的异性侠客，每位侠客活动期间可以获得最多<color=green>10次<color>异性侠客的馈赠。<enter><color=green>奖励：<color><enter>被馈赠金鹊礼包者可随机获得<color=green>7-10玄<color>或者<color=green>大量绑定银两<color>。<enter>赠送金鹊礼包的侠客可以得到<color=green>浪漫唯美的烟花<color>。<enter><enter><enter>
86	1	【浪漫七夕节，同心牵情缘】	<color=green>浪漫七夕节，同心牵情缘，智答魁星问。<color><enter>      时光可以腐蚀冰川山脉，却不能阻止人们追求美好爱情的心愿。又到了牛郎织女鹊桥相见的七夕月，剑侠世界为你精心准备了系列七夕情人节活动，和你共度浪漫幸福时光。爱心烟花点燃柔情蜜意，愿天下有情人七夕快乐。<enter><enter><color=green>活动时间：<color><enter><color=yellow>     2010-8-22至2010-8-31日<color>开放浪漫七夕之<color=yellow>同心情缘<color>和<color=yellow>魁星巧问<color>两项活动。<enter>     <enter><color=green>同心情缘<color><enter>    千里情缘一线牵，七夕活动期间，达到条件侠客可以与异性侠客组队，在临安喜姑娘处领取同心情缘任务，男女双方得到的奖励可以在<color=pink>新手村里<color>种下象征着甜蜜幸福的同心树，同心树结出的同心果让你得到满满的幸福。侠侣们还将有意外惊喜。<enter><color=green>魁星巧问<color><enter>     七月七日是魁星的生日。想求取功名的读书人特别崇敬魁星，祈求他保佑自己考运亨通。七夕节活动期间魁星将造访人间，每位达到条件的侠客可到<color=green>临安皇宫外<color>找魁星答题，每日有一次机会在魁星处答题，接受魁星的提问。可以获得特别称号和丰厚奖励哟。<enter><color=green>侠侣幸福榜<color><enter>    七夕期间，凡是参加各种活动的侠侣。都可以在临安喜姑娘处查询，活动积分在本服务器排名靠前的侠侣将得到象征着甜蜜和美满的幸福大礼包以及特色七夕称号。侠侣幸福榜可在活动期间查询，在活动结束后一周内领取奖励。<enter><color=red>浪漫七夕之同心情缘：<enter><color><color=green>活动时间：<color><enter>     <color=yellow>2010-8-22至2010-8-31日<color><enter><color=green>参加条件<color>：<enter>     <color=yellow>等级达到60级，与异性侠客组队。<color><enter><color=green>玩法：<color><enter>1、与异性组队后再临安喜姑娘处接取<color=yellow>【同心情缘】<color>任务。完成任务后男女侠客分别获得道具<color=green>同心种<color>和<color=green>同心水<color>。<enter>2、<color=yellow>在新手村<color>，男方先点击自己包裹中的道具<color=pink>同心种<color>，女方包裹中有<color=pink>同心水<color>可直接点击同心种，同心树苗的培育需要男女双方共同点击。不久后同心树长成，点击同心树将得到同心果，可直接点击同心果获得丰硕奖励。<enter>3、每天服务器中适逢<color=green>尾数为第77位<color>的这对侠客，比如77、177、277……可额外获得惊喜奖励并且服务器公告。<enter>4、同心树上会显示出男女侠客的姓名，侠侣们种出的同心树将会与众不同，所获得的奖励也将更加丰厚。<enter><color=green>注意事项：<color><enter>1、接取同心情缘任务必须与<color=yellow>异性朋友组队<color>接取，通过临安喜姑娘可传送到任务地图。<enter>2、任务每人每天可以完成一次，同心树只能在各<color=yellow>新手村<color>栽种。同心树的栽种需要男女玩家配合完成。<enter>3、同心树的存在时间为<color=green>1个小时<color>。<enter><color=green>奖励：<color><enter><color=yellow>同心果奖励<color>：6-9玄<enter><color=yellow>侠侣同心果<color>：6-9玄和神秘惊喜奖励。<enter><color=pink>逢种树尾数为77的男女玩家可获得七夕特别面具。<color><enter>
86	2	【浪漫七夕节，巧答魁星问】	<color=green>浪漫七夕节，同心牵情缘，智答魁星问。<color><enter><color=green>活动时间：<color><enter><color=yellow>     2010-8-22至2010-8-31日<color>开放浪漫七夕之<color=yellow>同心情缘<color>和<color=yellow>魁星巧问<color>两项活动。<enter><color=green>参加条件：<color><enter><color=yellow>     等级达到60级并加入门派<color><enter><color=green>魁星巧问<color><enter>     七月七日是魁星的生日。想求取功名的读书人特别崇敬魁星，祈求他保佑自己考运亨通。七夕节活动期间，在临安魁星将造访人间，每位达到条件的侠客每日有一次机会在魁星处答题，接受魁星的拷问。可以获得特别称号和丰厚奖励哟。<enter><enter><color=green>玩法：<color><enter>     活动期间，魁星将出现在临安皇宫外，侠客<color=yellow>每天有一次<color>在临安魁星处答题的机会。答对全部7题者便获得《鹊桥仙》诗歌中的<color=yellow>随机7个字<color>。<enter>   七夕活动结束后<color=yellow>一周内<color>可以在魁星处可以用诗册换取相应奖励。   <enter>答题集诗活动中，侠侣关系玩家可以组队答题，队长队员均可答题，结果奖励共享，侠侣们还答对7题还可获得<color=pink>七夕烟花礼包<color>。<enter>    侠侣组队答题必须在<color=yellow>同地图的一定范围内<color>才可共享答题成果。<enter><color=green>奖励：<color><enter><color=green>魁星巧问诗册奖励：<color><enter><color=yellow>集满56个字可兑换10个魁星宝箱；集满50个字兑换5个魁星宝箱；35字兑换3个魁星宝箱<color><enter><color=green>侠侣奖励<color>：侠侣们组队由队长或队员答对7题可获得<color=pink>浪漫的烟花<color>。<enter><color=red><enter><color><enter>
