Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice	nTimeFrameStartDay	timeSaleStart	timeSaleClose	BuyPlayerLevel
紫装PVP_金系所有路线龙首佩	1326	2	11	575	8	0	1	1	1	7															
紫装PVP_金系所有路线鲲鹏佩	1327	2	11	576	9	0	1	1	1	8															
紫装PVP_金系所有路线北冥佩	1328	2	11	577	10	0	1	1	1	9															
紫装PVP_金系所有路线兰花香囊	1329	2	11	578	4	0	1	1	1	3															
紫装PVP_金系所有路线合欢香囊	1330	2	11	579	5	0	1	1	1	4															
紫装PVP_金系所有路线紫苏香囊	1331	2	11	580	6	0	1	1	1	5															
紫装PVP_金系所有路线沉檀香囊	1332	2	11	581	7	0	1	1	1	6															
紫装PVP_金系所有路线仙麝香囊	1333	2	11	582	8	0	1	1	1	7															
紫装PVP_金系所有路线迦楠香囊	1334	2	11	583	9	0	1	1	1	8															
紫装PVP_金系所有路线龙涎香囊	1335	2	11	584	10	0	1	1	1	9															
紫装PVP_木系所有路线玉蝉佩	1336	2	11	585	4	0	1	1	1	3															
紫装PVP_木系所有路线龙鱼佩	1337	2	11	586	5	0	1	1	1	4															
紫装PVP_木系所有路线雁行佩	1338	2	11	587	6	0	1	1	1	5															
紫装PVP_木系所有路线勾云佩	1339	2	11	588	7	0	1	1	1	6															
紫装PVP_木系所有路线龙首佩	1340	2	11	589	8	0	1	1	1	7															
紫装PVP_木系所有路线鲲鹏佩	1341	2	11	590	9	0	1	1	1	8															
紫装PVP_木系所有路线北冥佩	1342	2	11	591	10	0	1	1	1	9															
紫装PVP_木系所有路线兰花香囊	1343	2	11	592	4	0	1	1	1	3															
紫装PVP_木系所有路线合欢香囊	1344	2	11	593	5	0	1	1	1	4															
紫装PVP_木系所有路线紫苏香囊	1345	2	11	594	6	0	1	1	1	5															
紫装PVP_木系所有路线沉檀香囊	1346	2	11	595	7	0	1	1	1	6															
紫装PVP_木系所有路线仙麝香囊	1347	2	11	596	8	0	1	1	1	7															
紫装PVP_木系所有路线迦楠香囊	1348	2	11	597	9	0	1	1	1	8															
紫装PVP_木系所有路线龙涎香囊	1349	2	11	598	10	0	1	1	1	9															
紫装PVP_水系所有路线玉蝉佩	1350	2	11	599	4	0	1	1	1	3															
紫装PVP_水系所有路线龙鱼佩	1351	2	11	600	5	0	1	1	1	4															
紫装PVP_水系所有路线雁行佩	1352	2	11	601	6	0	1	1	1	5															
紫装PVP_水系所有路线勾云佩	1353	2	11	602	7	0	1	1	1	6															
紫装PVP_水系所有路线龙首佩	1354	2	11	603	8	0	1	1	1	7															
紫装PVP_水系所有路线鲲鹏佩	1355	2	11	604	9	0	1	1	1	8															
紫装PVP_水系所有路线北冥佩	1356	2	11	605	10	0	1	1	1	9															
紫装PVP_水系所有路线兰花香囊	1357	2	11	606	4	0	1	1	1	3															
紫装PVP_水系所有路线合欢香囊	1358	2	11	607	5	0	1	1	1	4															
紫装PVP_水系所有路线紫苏香囊	1359	2	11	608	6	0	1	1	1	5															
紫装PVP_水系所有路线沉檀香囊	1360	2	11	609	7	0	1	1	1	6															
紫装PVP_水系所有路线仙麝香囊	1361	2	11	610	8	0	1	1	1	7															
紫装PVP_水系所有路线迦楠香囊	1362	2	11	611	9	0	1	1	1	8															
紫装PVP_水系所有路线龙涎香囊	1363	2	11	612	10	0	1	1	1	9															
紫装PVP_火系所有路线玉蝉佩	1364	2	11	613	4	0	1	1	1	3															
紫装PVP_火系所有路线龙鱼佩	1365	2	11	614	5	0	1	1	1	4															
紫装PVP_火系所有路线雁行佩	1366	2	11	615	6	0	1	1	1	5															
紫装PVP_火系所有路线勾云佩	1367	2	11	616	7	0	1	1	1	6															
紫装PVP_火系所有路线龙首佩	1368	2	11	617	8	0	1	1	1	7															
紫装PVP_火系所有路线鲲鹏佩	1369	2	11	618	9	0	1	1	1	8															
紫装PVP_火系所有路线北冥佩	1370	2	11	619	10	0	1	1	1	9															
紫装PVP_火系所有路线兰花香囊	1371	2	11	620	4	0	1	1	1	3															
紫装PVP_火系所有路线合欢香囊	1372	2	11	621	5	0	1	1	1	4															
紫装PVP_火系所有路线紫苏香囊	1373	2	11	622	6	0	1	1	1	5															
紫装PVP_火系所有路线沉檀香囊	1374	2	11	623	7	0	1	1	1	6															
紫装PVP_火系所有路线仙麝香囊	1375	2	11	624	8	0	1	1	1	7															
紫装PVP_火系所有路线迦楠香囊	1376	2	11	625	9	0	1	1	1	8															
紫装PVP_火系所有路线龙涎香囊	1377	2	11	626	10	0	1	1	1	9															
紫装PVP_土系所有路线玉蝉佩	1378	2	11	627	4	0	1	1	1	3															
紫装PVP_土系所有路线龙鱼佩	1379	2	11	628	5	0	1	1	1	4															
紫装PVP_土系所有路线雁行佩	1380	2	11	629	6	0	1	1	1	5															
紫装PVP_土系所有路线勾云佩	1381	2	11	630	7	0	1	1	1	6															
紫装PVP_土系所有路线龙首佩	1382	2	11	631	8	0	1	1	1	7															
紫装PVP_土系所有路线鲲鹏佩	1383	2	11	632	9	0	1	1	1	8															
紫装PVP_土系所有路线北冥佩	1384	2	11	633	10	0	1	1	1	9															
紫装PVP_土系所有路线兰花香囊	1385	2	11	634	4	0	1	1	1	3															
紫装PVP_土系所有路线合欢香囊	1386	2	11	635	5	0	1	1	1	4															
紫装PVP_土系所有路线紫苏香囊	1387	2	11	636	6	0	1	1	1	5															
紫装PVP_土系所有路线沉檀香囊	1388	2	11	637	7	0	1	1	1	6															
紫装PVP_土系所有路线仙麝香囊	1389	2	11	638	8	0	1	1	1	7															
紫装PVP_土系所有路线迦楠香囊	1390	2	11	639	9	0	1	1	1	8															
紫装PVP_土系所有路线龙涎香囊	1391	2	11	640	10	0	1	1	1	9															
橙装PVP_金系所有路线玉蝉佩	1392	2	11	641	4	0	1	1	1	4															
橙装PVP_金系所有路线龙鱼佩	1393	2	11	642	5	0	1	1	1	5															
橙装PVP_金系所有路线雁行佩	1394	2	11	643	6	0	1	1	1	6															
橙装PVP_金系所有路线勾云佩	1395	2	11	644	7	0	1	1	1	7															
橙装PVP_金系所有路线龙首佩	1396	2	11	645	8	0	1	1	1	8															
橙装PVP_金系所有路线鲲鹏佩	1397	2	11	646	9	0	1	1	1	9															
橙装PVP_金系所有路线北冥佩	1398	2	11	647	10	0	1	1	1	10															
橙装PVP_金系所有路线兰花香囊	1399	2	11	648	4	0	1	1	1	4															
橙装PVP_金系所有路线合欢香囊	1400	2	11	649	5	0	1	1	1	5															
橙装PVP_金系所有路线紫苏香囊	1401	2	11	650	6	0	1	1	1	6															
橙装PVP_金系所有路线沉檀香囊	1402	2	11	651	7	0	1	1	1	7															
橙装PVP_金系所有路线仙麝香囊	1403	2	11	652	8	0	1	1	1	8															
橙装PVP_金系所有路线迦楠香囊	1404	2	11	653	9	0	1	1	1	9															
橙装PVP_金系所有路线龙涎香囊	1405	2	11	654	10	0	1	1	1	10															
橙装PVP_木系所有路线玉蝉佩	1406	2	11	655	4	0	1	1	1	4															
橙装PVP_木系所有路线龙鱼佩	1407	2	11	656	5	0	1	1	1	5															
橙装PVP_木系所有路线雁行佩	1408	2	11	657	6	0	1	1	1	6															
橙装PVP_木系所有路线勾云佩	1409	2	11	658	7	0	1	1	1	7															
橙装PVP_木系所有路线龙首佩	1410	2	11	659	8	0	1	1	1	8															
橙装PVP_木系所有路线鲲鹏佩	1411	2	11	660	9	0	1	1	1	9															
橙装PVP_木系所有路线北冥佩	1412	2	11	661	10	0	1	1	1	10															
橙装PVP_木系所有路线兰花香囊	1413	2	11	662	4	0	1	1	1	4															
橙装PVP_木系所有路线合欢香囊	1414	2	11	663	5	0	1	1	1	5															
橙装PVP_木系所有路线紫苏香囊	1415	2	11	664	6	0	1	1	1	6															
橙装PVP_木系所有路线沉檀香囊	1416	2	11	665	7	0	1	1	1	7															
橙装PVP_木系所有路线仙麝香囊	1417	2	11	666	8	0	1	1	1	8															
橙装PVP_木系所有路线迦楠香囊	1418	2	11	667	9	0	1	1	1	9															
橙装PVP_木系所有路线龙涎香囊	1419	2	11	668	10	0	1	1	1	10															
橙装PVP_水系所有路线玉蝉佩	1420	2	11	669	4	0	1	1	1	4															
橙装PVP_水系所有路线龙鱼佩	1421	2	11	670	5	0	1	1	1	5															
橙装PVP_水系所有路线雁行佩	1422	2	11	671	6	0	1	1	1	6															
橙装PVP_水系所有路线勾云佩	1423	2	11	672	7	0	1	1	1	7															
橙装PVP_水系所有路线龙首佩	1424	2	11	673	8	0	1	1	1	8															
橙装PVP_水系所有路线鲲鹏佩	1425	2	11	674	9	0	1	1	1	9															
橙装PVP_水系所有路线北冥佩	1426	2	11	675	10	0	1	1	1	10															
橙装PVP_水系所有路线兰花香囊	1427	2	11	676	4	0	1	1	1	4															
橙装PVP_水系所有路线合欢香囊	1428	2	11	677	5	0	1	1	1	5															
橙装PVP_水系所有路线紫苏香囊	1429	2	11	678	6	0	1	1	1	6															
橙装PVP_水系所有路线沉檀香囊	1430	2	11	679	7	0	1	1	1	7															
橙装PVP_水系所有路线仙麝香囊	1431	2	11	680	8	0	1	1	1	8															
橙装PVP_水系所有路线迦楠香囊	1432	2	11	681	9	0	1	1	1	9															
橙装PVP_水系所有路线龙涎香囊	1433	2	11	682	10	0	1	1	1	10															
橙装PVP_火系所有路线玉蝉佩	1434	2	11	683	4	0	1	1	1	4															
橙装PVP_火系所有路线龙鱼佩	1435	2	11	684	5	0	1	1	1	5															
橙装PVP_火系所有路线雁行佩	1436	2	11	685	6	0	1	1	1	6															
橙装PVP_火系所有路线勾云佩	1437	2	11	686	7	0	1	1	1	7															
橙装PVP_火系所有路线龙首佩	1438	2	11	687	8	0	1	1	1	8															
橙装PVP_火系所有路线鲲鹏佩	1439	2	11	688	9	0	1	1	1	9															
橙装PVP_火系所有路线北冥佩	1440	2	11	689	10	0	1	1	1	10															
橙装PVP_火系所有路线兰花香囊	1441	2	11	690	4	0	1	1	1	4															
橙装PVP_火系所有路线合欢香囊	1442	2	11	691	5	0	1	1	1	5															
橙装PVP_火系所有路线紫苏香囊	1443	2	11	692	6	0	1	1	1	6															
橙装PVP_火系所有路线沉檀香囊	1444	2	11	693	7	0	1	1	1	7															
橙装PVP_火系所有路线仙麝香囊	1445	2	11	694	8	0	1	1	1	8															
橙装PVP_火系所有路线迦楠香囊	1446	2	11	695	9	0	1	1	1	9															
橙装PVP_火系所有路线龙涎香囊	1447	2	11	696	10	0	1	1	1	10															
橙装PVP_土系所有路线玉蝉佩	1448	2	11	697	4	0	1	1	1	4															
橙装PVP_土系所有路线龙鱼佩	1449	2	11	698	5	0	1	1	1	5															
橙装PVP_土系所有路线雁行佩	1450	2	11	699	6	0	1	1	1	6															
橙装PVP_土系所有路线勾云佩	1451	2	11	700	7	0	1	1	1	7															
橙装PVP_土系所有路线龙首佩	1452	2	11	701	8	0	1	1	1	8															
橙装PVP_土系所有路线鲲鹏佩	1453	2	11	702	9	0	1	1	1	9															
橙装PVP_土系所有路线北冥佩	1454	2	11	703	10	0	1	1	1	10															
橙装PVP_土系所有路线兰花香囊	1455	2	11	704	4	0	1	1	1	4															
橙装PVP_土系所有路线合欢香囊	1456	2	11	705	5	0	1	1	1	5															
橙装PVP_土系所有路线紫苏香囊	1457	2	11	706	6	0	1	1	1	6															
橙装PVP_土系所有路线沉檀香囊	1458	2	11	707	7	0	1	1	1	7															
橙装PVP_土系所有路线仙麝香囊	1459	2	11	708	8	0	1	1	1	8															
橙装PVP_土系所有路线迦楠香囊	1460	2	11	709	9	0	1	1	1	9															
橙装PVP_土系所有路线龙涎香囊	1461	2	11	710	10	0	1	1	1	10															
蓝装_金系所有路线甲岚束腰	1462	2	8	501	6	0	1	2	1	2															
蓝装_金系所有路线东海束腰	1463	2	8	502	7	0	1	2	1	3															
蓝装_金系所有路线卧虎束腰	1464	2	8	503	8	0	1	2	1	4															
蓝装_金系所有路线龙盘束腰	1465	2	8	504	9	0	1	2	2	2															
蓝装_金系所有路线武侯束带	1466	2	8	505	10	0	1	2	2	3															
蓝装_金系所有路线薄烟玉带	1467	2	8	506	6	0	1	2	1	2															
蓝装_金系所有路线牡丹玉带	1468	2	8	507	7	0	1	2	1	3															
蓝装_金系所有路线傲梅玉带	1469	2	8	508	8	0	1	2	1	4															
蓝装_金系所有路线凉菊玉带	1470	2	8	509	9	0	1	2	2	2															
蓝装_金系所有路线越女玉带	1471	2	8	510	10	0	1	2	2	3															
蓝装_木系所有路线甲岚束腰	1472	2	8	511	6	0	1	2	1	2															
蓝装_木系所有路线东海束腰	1473	2	8	512	7	0	1	2	1	3															
蓝装_木系所有路线卧虎束腰	1474	2	8	513	8	0	1	2	1	4															
蓝装_木系所有路线龙盘束腰	1475	2	8	514	9	0	1	2	2	2															
蓝装_木系所有路线武侯束带	1476	2	8	515	10	0	1	2	2	3															
蓝装_木系所有路线薄烟玉带	1477	2	8	516	6	0	1	2	1	2															
蓝装_木系所有路线牡丹玉带	1478	2	8	517	7	0	1	2	1	3															
蓝装_木系所有路线傲梅玉带	1479	2	8	518	8	0	1	2	1	4															
蓝装_木系所有路线凉菊玉带	1480	2	8	519	9	0	1	2	2	2															
蓝装_木系所有路线越女玉带	1481	2	8	520	10	0	1	2	2	3															
蓝装_水系所有路线甲岚束腰	1482	2	8	521	6	0	1	2	1	2															
蓝装_水系所有路线东海束腰	1483	2	8	522	7	0	1	2	1	3															
蓝装_水系所有路线卧虎束腰	1484	2	8	523	8	0	1	2	1	4															
蓝装_水系所有路线龙盘束腰	1485	2	8	524	9	0	1	2	2	2															
蓝装_水系所有路线武侯束带	1486	2	8	525	10	0	1	2	2	3															
蓝装_水系所有路线薄烟玉带	1487	2	8	526	6	0	1	2	1	2															
蓝装_水系所有路线牡丹玉带	1488	2	8	527	7	0	1	2	1	3															
蓝装_水系所有路线傲梅玉带	1489	2	8	528	8	0	1	2	1	4															
蓝装_水系所有路线凉菊玉带	1490	2	8	529	9	0	1	2	2	2															
蓝装_水系所有路线越女玉带	1491	2	8	530	10	0	1	2	2	3															
蓝装_火系所有路线甲岚束腰	1492	2	8	531	6	0	1	2	1	2															
蓝装_火系所有路线东海束腰	1493	2	8	532	7	0	1	2	1	3															
蓝装_火系所有路线卧虎束腰	1494	2	8	533	8	0	1	2	1	4															
蓝装_火系所有路线龙盘束腰	1495	2	8	534	9	0	1	2	2	2															
蓝装_火系所有路线武侯束带	1496	2	8	535	10	0	1	2	2	3															
蓝装_火系所有路线薄烟玉带	1497	2	8	536	6	0	1	2	1	2															
蓝装_火系所有路线牡丹玉带	1498	2	8	537	7	0	1	2	1	3															
蓝装_火系所有路线傲梅玉带	1499	2	8	538	8	0	1	2	1	4															
蓝装_火系所有路线凉菊玉带	1500	2	8	539	9	0	1	2	2	2															
蓝装_火系所有路线越女玉带	1501	2	8	540	10	0	1	2	2	3															
蓝装_土系所有路线甲岚束腰	1502	2	8	541	6	0	1	2	1	2															
蓝装_土系所有路线东海束腰	1503	2	8	542	7	0	1	2	1	3															
蓝装_土系所有路线卧虎束腰	1504	2	8	543	8	0	1	2	1	4															
蓝装_土系所有路线龙盘束腰	1505	2	8	544	9	0	1	2	2	2															
蓝装_土系所有路线武侯束带	1506	2	8	545	10	0	1	2	2	3															
蓝装_土系所有路线薄烟玉带	1507	2	8	546	6	0	1	2	1	2															
蓝装_土系所有路线牡丹玉带	1508	2	8	547	7	0	1	2	1	3															
蓝装_土系所有路线傲梅玉带	1509	2	8	548	8	0	1	2	1	4															
蓝装_土系所有路线凉菊玉带	1510	2	8	549	9	0	1	2	2	2															
蓝装_土系所有路线越女玉带	1511	2	8	550	10	0	1	2	2	3															
紫装PVP_金系所有路线甲岚束腰	1512	2	8	551	6	0	1	2	1	3															
紫装PVP_金系所有路线东海束腰	1513	2	8	552	7	0	1	2	1	4															
紫装PVP_金系所有路线卧虎束腰	1514	2	8	553	8	0	1	2	1	5															
紫装PVP_金系所有路线龙盘束腰	1515	2	8	554	9	0	1	2	2	3															
紫装PVP_金系所有路线武侯束带	1516	2	8	555	10	0	1	2	2	4															
紫装PVP_金系所有路线薄烟玉带	1517	2	8	556	6	0	1	2	1	3															
紫装PVP_金系所有路线牡丹玉带	1518	2	8	557	7	0	1	2	1	4															
紫装PVP_金系所有路线傲梅玉带	1519	2	8	558	8	0	1	2	1	5															
紫装PVP_金系所有路线凉菊玉带	1520	2	8	559	9	0	1	2	2	3															
紫装PVP_金系所有路线越女玉带	1521	2	8	560	10	0	1	2	2	4															
紫装PVP_木系所有路线甲岚束腰	1522	2	8	561	6	0	1	2	1	3															
紫装PVP_木系所有路线东海束腰	1523	2	8	562	7	0	1	2	1	4															
紫装PVP_木系所有路线卧虎束腰	1524	2	8	563	8	0	1	2	1	5															
紫装PVP_木系所有路线龙盘束腰	1525	2	8	564	9	0	1	2	2	3															
紫装PVP_木系所有路线武侯束带	1526	2	8	565	10	0	1	2	2	4															
紫装PVP_木系所有路线薄烟玉带	1527	2	8	566	6	0	1	2	1	3															
紫装PVP_木系所有路线牡丹玉带	1528	2	8	567	7	0	1	2	1	4															
紫装PVP_木系所有路线傲梅玉带	1529	2	8	568	8	0	1	2	1	5															
紫装PVP_木系所有路线凉菊玉带	1530	2	8	569	9	0	1	2	2	3															
紫装PVP_木系所有路线越女玉带	1531	2	8	570	10	0	1	2	2	4															
紫装PVP_水系所有路线甲岚束腰	1532	2	8	571	6	0	1	2	1	3															
紫装PVP_水系所有路线东海束腰	1533	2	8	572	7	0	1	2	1	4															
紫装PVP_水系所有路线卧虎束腰	1534	2	8	573	8	0	1	2	1	5															
紫装PVP_水系所有路线龙盘束腰	1535	2	8	574	9	0	1	2	2	3															
紫装PVP_水系所有路线武侯束带	1536	2	8	575	10	0	1	2	2	4															
紫装PVP_水系所有路线薄烟玉带	1537	2	8	576	6	0	1	2	1	3															
紫装PVP_水系所有路线牡丹玉带	1538	2	8	577	7	0	1	2	1	4															
紫装PVP_水系所有路线傲梅玉带	1539	2	8	578	8	0	1	2	1	5															
紫装PVP_水系所有路线凉菊玉带	1540	2	8	579	9	0	1	2	2	3															
紫装PVP_水系所有路线越女玉带	1541	2	8	580	10	0	1	2	2	4															
紫装PVP_火系所有路线甲岚束腰	1542	2	8	581	6	0	1	2	1	3															
紫装PVP_火系所有路线东海束腰	1543	2	8	582	7	0	1	2	1	4															
紫装PVP_火系所有路线卧虎束腰	1544	2	8	583	8	0	1	2	1	5															
紫装PVP_火系所有路线龙盘束腰	1545	2	8	584	9	0	1	2	2	3															
紫装PVP_火系所有路线武侯束带	1546	2	8	585	10	0	1	2	2	4															
紫装PVP_火系所有路线薄烟玉带	1547	2	8	586	6	0	1	2	1	3															
紫装PVP_火系所有路线牡丹玉带	1548	2	8	587	7	0	1	2	1	4															
紫装PVP_火系所有路线傲梅玉带	1549	2	8	588	8	0	1	2	1	5															
紫装PVP_火系所有路线凉菊玉带	1550	2	8	589	9	0	1	2	2	3															
紫装PVP_火系所有路线越女玉带	1551	2	8	590	10	0	1	2	2	4															
紫装PVP_土系所有路线甲岚束腰	1552	2	8	591	6	0	1	2	1	3															
紫装PVP_土系所有路线东海束腰	1553	2	8	592	7	0	1	2	1	4															
紫装PVP_土系所有路线卧虎束腰	1554	2	8	593	8	0	1	2	1	5															
紫装PVP_土系所有路线龙盘束腰	1555	2	8	594	9	0	1	2	2	3															
紫装PVP_土系所有路线武侯束带	1556	2	8	595	10	0	1	2	2	4															
紫装PVP_土系所有路线薄烟玉带	1557	2	8	596	6	0	1	2	1	3															
紫装PVP_土系所有路线牡丹玉带	1558	2	8	597	7	0	1	2	1	4															
紫装PVP_土系所有路线傲梅玉带	1559	2	8	598	8	0	1	2	1	5															
紫装PVP_土系所有路线凉菊玉带	1560	2	8	599	9	0	1	2	2	3															
紫装PVP_土系所有路线越女玉带	1561	2	8	600	10	0	1	2	2	4															
橙装PVP_金系所有路线甲岚束腰	1562	2	8	601	6	0	1	2	1	4															
橙装PVP_金系所有路线东海束腰	1563	2	8	602	7	0	1	2	1	5															
橙装PVP_金系所有路线卧虎束腰	1564	2	8	603	8	0	1	2	1	6															
橙装PVP_金系所有路线龙盘束腰	1565	2	8	604	9	0	1	2	2	4															
橙装PVP_金系所有路线武侯束带	1566	2	8	605	10	0	1	2	2	5															
橙装PVP_金系所有路线薄烟玉带	1567	2	8	606	6	0	1	2	1	4															
橙装PVP_金系所有路线牡丹玉带	1568	2	8	607	7	0	1	2	1	5															
橙装PVP_金系所有路线傲梅玉带	1569	2	8	608	8	0	1	2	1	6															
橙装PVP_金系所有路线凉菊玉带	1570	2	8	609	9	0	1	2	2	4															
橙装PVP_金系所有路线越女玉带	1571	2	8	610	10	0	1	2	2	5															
橙装PVP_木系所有路线甲岚束腰	1572	2	8	611	6	0	1	2	1	4															
橙装PVP_木系所有路线东海束腰	1573	2	8	612	7	0	1	2	1	5															
橙装PVP_木系所有路线卧虎束腰	1574	2	8	613	8	0	1	2	1	6															
橙装PVP_木系所有路线龙盘束腰	1575	2	8	614	9	0	1	2	2	4															
橙装PVP_木系所有路线武侯束带	1576	2	8	615	10	0	1	2	2	5															
橙装PVP_木系所有路线薄烟玉带	1577	2	8	616	6	0	1	2	1	4															
橙装PVP_木系所有路线牡丹玉带	1578	2	8	617	7	0	1	2	1	5															
橙装PVP_木系所有路线傲梅玉带	1579	2	8	618	8	0	1	2	1	6															
橙装PVP_木系所有路线凉菊玉带	1580	2	8	619	9	0	1	2	2	4															
橙装PVP_木系所有路线越女玉带	1581	2	8	620	10	0	1	2	2	5															
橙装PVP_水系所有路线甲岚束腰	1582	2	8	621	6	0	1	2	1	4															
橙装PVP_水系所有路线东海束腰	1583	2	8	622	7	0	1	2	1	5															
橙装PVP_水系所有路线卧虎束腰	1584	2	8	623	8	0	1	2	1	6															
橙装PVP_水系所有路线龙盘束腰	1585	2	8	624	9	0	1	2	2	4															
橙装PVP_水系所有路线武侯束带	1586	2	8	625	10	0	1	2	2	5															
橙装PVP_水系所有路线薄烟玉带	1587	2	8	626	6	0	1	2	1	4															
橙装PVP_水系所有路线牡丹玉带	1588	2	8	627	7	0	1	2	1	5															
橙装PVP_水系所有路线傲梅玉带	1589	2	8	628	8	0	1	2	1	6															
橙装PVP_水系所有路线凉菊玉带	1590	2	8	629	9	0	1	2	2	4															
橙装PVP_水系所有路线越女玉带	1591	2	8	630	10	0	1	2	2	5															
橙装PVP_火系所有路线甲岚束腰	1592	2	8	631	6	0	1	2	1	4															
橙装PVP_火系所有路线东海束腰	1593	2	8	632	7	0	1	2	1	5															
橙装PVP_火系所有路线卧虎束腰	1594	2	8	633	8	0	1	2	1	6															
橙装PVP_火系所有路线龙盘束腰	1595	2	8	634	9	0	1	2	2	4															
橙装PVP_火系所有路线武侯束带	1596	2	8	635	10	0	1	2	2	5															
橙装PVP_火系所有路线薄烟玉带	1597	2	8	636	6	0	1	2	1	4															
橙装PVP_火系所有路线牡丹玉带	1598	2	8	637	7	0	1	2	1	5															
橙装PVP_火系所有路线傲梅玉带	1599	2	8	638	8	0	1	2	1	6															
橙装PVP_火系所有路线凉菊玉带	1600	2	8	639	9	0	1	2	2	4															
橙装PVP_火系所有路线越女玉带	1601	2	8	640	10	0	1	2	2	5															
橙装PVP_土系所有路线甲岚束腰	1602	2	8	641	6	0	1	2	1	4															
橙装PVP_土系所有路线东海束腰	1603	2	8	642	7	0	1	2	1	5															
橙装PVP_土系所有路线卧虎束腰	1604	2	8	643	8	0	1	2	1	6															
橙装PVP_土系所有路线龙盘束腰	1605	2	8	644	9	0	1	2	2	4															
橙装PVP_土系所有路线武侯束带	1606	2	8	645	10	0	1	2	2	5															
橙装PVP_土系所有路线薄烟玉带	1607	2	8	646	6	0	1	2	1	4															
橙装PVP_土系所有路线牡丹玉带	1608	2	8	647	7	0	1	2	1	5															
橙装PVP_土系所有路线傲梅玉带	1609	2	8	648	8	0	1	2	1	6															
橙装PVP_土系所有路线凉菊玉带	1610	2	8	649	9	0	1	2	2	4															
橙装PVP_土系所有路线越女玉带	1611	2	8	650	10	0	1	2	2	5															
蓝装_棍少细鳞甲	1612	2	3	1003	5	0	1	3	1	2															
蓝装_棍少鸟锤甲	1613	2	3	1004	6	0	1	3	1	3															
蓝装_棍少山文字甲	1614	2	3	1005	7	0	1	3	1	4															
蓝装_棍少锁子黄金甲	1615	2	3	1006	8	0	1	3	1	5															
蓝装_棍少唐猊甲	1616	2	3	1007	9	0	1	3	1	6															
蓝装_棍少镜华铠	1617	2	3	1008	10	0	1	3	1	7															
蓝装_刀少无色装	1618	2	3	1015	5	0	1	3	1	2															
蓝装_刀少贪狼装	1619	2	3	1016	6	0	1	3	1	3															
蓝装_刀少天梦装	1620	2	3	1017	7	0	1	3	1	4															
蓝装_刀少山鬼装	1621	2	3	1018	8	0	1	3	1	5															
蓝装_刀少无庸劲装	1622	2	3	1019	9	0	1	3	1	6															
蓝装_刀少千忍秘装	1623	2	3	1020	10	0	1	3	1	7															
紫装PVP_棍少细鳞甲	1624	2	3	1123	5	0	1	3	1	3															
紫装PVP_棍少鸟锤甲	1625	2	3	1124	6	0	1	3	1	4															
紫装PVP_棍少山文字甲	1626	2	3	1125	7	0	1	3	1	5															
紫装PVP_棍少锁子黄金甲	1627	2	3	1126	8	0	1	3	1	6															
紫装PVP_棍少唐猊甲	1628	2	3	1127	9	0	1	3	1	7															
紫装PVP_棍少镜华铠	1629	2	3	1128	10	0	1	3	1	8															
紫装PVP_刀少无色装	1630	2	3	1135	5	0	1	3	1	3															
紫装PVP_刀少贪狼装	1631	2	3	1136	6	0	1	3	1	4															
紫装PVP_刀少天梦装	1632	2	3	1137	7	0	1	3	1	5															
紫装PVP_刀少山鬼装	1633	2	3	1138	8	0	1	3	1	6															
紫装PVP_刀少无庸劲装	1634	2	3	1139	9	0	1	3	1	7															
紫装PVP_刀少千忍秘装	1635	2	3	1140	10	0	1	3	1	8															
橙装PVP_棍少细鳞甲	1636	2	3	1243	5	0	1	3	1	4															
橙装PVP_棍少鸟锤甲	1637	2	3	1244	6	0	1	3	1	5															
橙装PVP_棍少山文字甲	1638	2	3	1245	7	0	1	3	1	6															
橙装PVP_棍少锁子黄金甲	1639	2	3	1246	8	0	1	3	1	7															
橙装PVP_棍少唐猊甲	1640	2	3	1247	9	0	1	3	1	8															
橙装PVP_棍少镜华铠	1641	2	3	1248	10	0	1	3	1	9															
橙装PVP_刀少无色装	1642	2	3	1255	5	0	1	3	1	4															
橙装PVP_刀少贪狼装	1643	2	3	1256	6	0	1	3	1	5															
橙装PVP_刀少天梦装	1644	2	3	1257	7	0	1	3	1	6															
橙装PVP_刀少山鬼装	1645	2	3	1258	8	0	1	3	1	7															
橙装PVP_刀少无庸劲装	1646	2	3	1259	9	0	1	3	1	8															
橙装PVP_刀少千忍秘装	1647	2	3	1260	10	0	1	3	1	9															
蓝装_唐门无色装	1648	2	3	1027	5	0	1	3	3	2															
蓝装_唐门贪狼装	1649	2	3	1028	6	0	1	3	3	3															
蓝装_唐门天梦装	1650	2	3	1029	7	0	1	3	3	4															
蓝装_唐门山鬼装	1651	2	3	1030	8	0	1	3	3	5															
蓝装_唐门无庸劲装	1652	2	3	1031	9	0	1	3	3	6															
蓝装_唐门千忍秘装	1653	2	3	1032	10	0	1	3	3	7															
蓝装_唐门灵蛇装	1654	2	3	1033	5	0	1	3	3	2															
蓝装_唐门玄狸裘	1655	2	3	1034	6	0	1	3	3	3															
蓝装_唐门黑貂裘	1656	2	3	1035	7	0	1	3	3	4															
蓝装_唐门韵霓裳	1657	2	3	1036	8	0	1	3	3	5															
蓝装_唐门迷魂裳	1658	2	3	1037	9	0	1	3	3	6															
