Name	RefineId	Index	ProduceGenre	ProduceDetail	ProduceParti	ProduceLevel	Faction	AttRoute	Sex	EquipGenre	EquipDetail	EquipParti	EquipLevel	Fee
蓝色逍遥套装_土系女香囊	2	73	4	11	30	10	-1	-1	-1	2	11	100	10	10000
紫色逍遥套装_土系女香囊	2	74	4	11	28	10	-1	-1	-1	2	11	200	10	10000
紫色逍遥套装_土系女香囊	2	75	4	11	28	10	-1	-1	-1	2	11	300	10	10000
橙色逍遥套装_土系女香囊	2	76	4	11	26	10	-1	-1	-1	2	11	400	10	10000
橙色逍遥套装_土系女香囊	2	77	4	11	26	10	-1	-1	-1	2	11	500	10	10000
蓝色逍遥套装_土系女香囊	2	78	4	11	30	10	-1	-1	-1	2	11	570	10	10000
紫色逍遥套装_土系女香囊	2	79	4	11	28	10	-1	-1	-1	2	11	640	10	10000
橙色逍遥套装_土系女香囊	2	80	4	11	26	10	-1	-1	-1	2	11	710	10	10000
蓝色逍遥套装_金系男鞋子	3	1	4	7	5	10	-1	-1	-1	2	7	12	10	10000
紫色逍遥套装_金系男鞋子	3	2	4	7	3	10	-1	-1	-1	2	7	112	10	10000
紫色逍遥套装_金系男鞋子	3	3	4	7	3	10	-1	-1	-1	2	7	212	10	10000
橙色逍遥套装_金系男鞋子	3	4	4	7	1	10	-1	-1	-1	2	7	312	10	10000
橙色逍遥套装_金系男鞋子	3	5	4	7	1	10	-1	-1	-1	2	7	412	10	10000
蓝色逍遥套装_金系女鞋子	3	6	4	7	6	10	-1	-1	-1	2	7	22	10	10000
紫色逍遥套装_金系女鞋子	3	7	4	7	4	10	-1	-1	-1	2	7	122	10	10000
紫色逍遥套装_金系女鞋子	3	8	4	7	4	10	-1	-1	-1	2	7	222	10	10000
橙色逍遥套装_金系女鞋子	3	9	4	7	2	10	-1	-1	-1	2	7	322	10	10000
橙色逍遥套装_金系女鞋子	3	10	4	7	2	10	-1	-1	-1	2	7	422	10	10000
蓝色逍遥套装_木系男鞋子	3	11	4	7	11	10	-1	-1	-1	2	7	32	10	10000
紫色逍遥套装_木系男鞋子	3	12	4	7	9	10	-1	-1	-1	2	7	132	10	10000
紫色逍遥套装_木系男鞋子	3	13	4	7	9	10	-1	-1	-1	2	7	232	10	10000
橙色逍遥套装_木系男鞋子	3	14	4	7	7	10	-1	-1	-1	2	7	332	10	10000
橙色逍遥套装_木系男鞋子	3	15	4	7	7	10	-1	-1	-1	2	7	432	10	10000
蓝色逍遥套装_木系女鞋子	3	16	4	7	12	10	-1	-1	-1	2	7	42	10	10000
紫色逍遥套装_木系女鞋子	3	17	4	7	10	10	-1	-1	-1	2	7	142	10	10000
紫色逍遥套装_木系女鞋子	3	18	4	7	10	10	-1	-1	-1	2	7	242	10	10000
橙色逍遥套装_木系女鞋子	3	19	4	7	8	10	-1	-1	-1	2	7	342	10	10000
橙色逍遥套装_木系女鞋子	3	20	4	7	8	10	-1	-1	-1	2	7	442	10	10000
蓝色逍遥套装_水系男鞋子	3	21	4	7	17	10	-1	-1	-1	2	7	52	10	10000
紫色逍遥套装_水系男鞋子	3	22	4	7	15	10	-1	-1	-1	2	7	152	10	10000
紫色逍遥套装_水系男鞋子	3	23	4	7	15	10	-1	-1	-1	2	7	252	10	10000
橙色逍遥套装_水系男鞋子	3	24	4	7	13	10	-1	-1	-1	2	7	352	10	10000
橙色逍遥套装_水系男鞋子	3	25	4	7	13	10	-1	-1	-1	2	7	452	10	10000
蓝色逍遥套装_水系女鞋子	3	26	4	7	18	10	-1	-1	-1	2	7	62	10	10000
紫色逍遥套装_水系女鞋子	3	27	4	7	16	10	-1	-1	-1	2	7	162	10	10000
紫色逍遥套装_水系女鞋子	3	28	4	7	16	10	-1	-1	-1	2	7	262	10	10000
橙色逍遥套装_水系女鞋子	3	29	4	7	14	10	-1	-1	-1	2	7	362	10	10000
橙色逍遥套装_水系女鞋子	3	30	4	7	14	10	-1	-1	-1	2	7	462	10	10000
蓝色逍遥套装_火系男鞋子	3	31	4	7	23	10	-1	-1	-1	2	7	72	10	10000
紫色逍遥套装_火系男鞋子	3	32	4	7	21	10	-1	-1	-1	2	7	172	10	10000
紫色逍遥套装_火系男鞋子	3	33	4	7	21	10	-1	-1	-1	2	7	272	10	10000
橙色逍遥套装_火系男鞋子	3	34	4	7	19	10	-1	-1	-1	2	7	372	10	10000
橙色逍遥套装_火系男鞋子	3	35	4	7	19	10	-1	-1	-1	2	7	472	10	10000
蓝色逍遥套装_火系女鞋子	3	36	4	7	24	10	-1	-1	-1	2	7	82	10	10000
紫色逍遥套装_火系女鞋子	3	37	4	7	22	10	-1	-1	-1	2	7	182	10	10000
紫色逍遥套装_火系女鞋子	3	38	4	7	22	10	-1	-1	-1	2	7	282	10	10000
橙色逍遥套装_火系女鞋子	3	39	4	7	20	10	-1	-1	-1	2	7	382	10	10000
橙色逍遥套装_火系女鞋子	3	40	4	7	20	10	-1	-1	-1	2	7	482	10	10000
蓝色逍遥套装_土系男鞋子	3	41	4	7	29	10	-1	-1	-1	2	7	92	10	10000
紫色逍遥套装_土系男鞋子	3	42	4	7	27	10	-1	-1	-1	2	7	192	10	10000
紫色逍遥套装_土系男鞋子	3	43	4	7	27	10	-1	-1	-1	2	7	292	10	10000
橙色逍遥套装_土系男鞋子	3	44	4	7	25	10	-1	-1	-1	2	7	392	10	10000
橙色逍遥套装_土系男鞋子	3	45	4	7	25	10	-1	-1	-1	2	7	492	10	10000
蓝色逍遥套装_土系女鞋子	3	46	4	7	30	10	-1	-1	-1	2	7	102	10	10000
紫色逍遥套装_土系女鞋子	3	47	4	7	28	10	-1	-1	-1	2	7	202	10	10000
紫色逍遥套装_土系女鞋子	3	48	4	7	28	10	-1	-1	-1	2	7	302	10	10000
橙色逍遥套装_土系女鞋子	3	49	4	7	26	10	-1	-1	-1	2	7	402	10	10000
橙色逍遥套装_土系女鞋子	3	50	4	7	26	10	-1	-1	-1	2	7	502	10	10000
白银逍遥套装_金系男鞋子	3	51	4	7	31	10	-1	-1	-1	2	7	503	10	10000
白银逍遥套装_金系女鞋子	3	52	4	7	32	10	-1	-1	-1	2	7	504	10	10000
白银逍遥套装_木系男鞋子	3	53	4	7	33	10	-1	-1	-1	2	7	505	10	10000
白银逍遥套装_木系女鞋子	3	54	4	7	34	10	-1	-1	-1	2	7	506	10	10000
白银逍遥套装_水系男鞋子	3	55	4	7	35	10	-1	-1	-1	2	7	507	10	10000
白银逍遥套装_水系女鞋子	3	56	4	7	36	10	-1	-1	-1	2	7	508	10	10000
白银逍遥套装_火系男鞋子	3	57	4	7	37	10	-1	-1	-1	2	7	509	10	10000
白银逍遥套装_火系女鞋子	3	58	4	7	38	10	-1	-1	-1	2	7	510	10	10000
白银逍遥套装_土系男鞋子	3	59	4	7	39	10	-1	-1	-1	2	7	511	10	10000
白银逍遥套装_土系女鞋子	3	60	4	7	40	10	-1	-1	-1	2	7	512	10	10000
黄金逍遥套装_金系男鞋子	3	61	4	7	41	10	-1	-1	-1	2	7	513	10	10000
黄金逍遥套装_金系女鞋子	3	62	4	7	42	10	-1	-1	-1	2	7	514	10	10000
黄金逍遥套装_木系男鞋子	3	63	4	7	43	10	-1	-1	-1	2	7	515	10	10000
黄金逍遥套装_木系女鞋子	3	64	4	7	44	10	-1	-1	-1	2	7	516	10	10000
黄金逍遥套装_水系男鞋子	3	65	4	7	45	10	-1	-1	-1	2	7	517	10	10000
黄金逍遥套装_水系女鞋子	3	66	4	7	46	10	-1	-1	-1	2	7	518	10	10000
黄金逍遥套装_火系男鞋子	3	67	4	7	47	10	-1	-1	-1	2	7	519	10	10000
黄金逍遥套装_火系女鞋子	3	68	4	7	48	10	-1	-1	-1	2	7	520	10	10000
黄金逍遥套装_土系男鞋子	3	69	4	7	49	10	-1	-1	-1	2	7	521	10	10000
黄金逍遥套装_土系女鞋子	3	70	4	7	50	10	-1	-1	-1	2	7	522	10	10000
蓝色联赛套装_金系男铁甲	4	1	4	3	67	10	-1	-1	-1	2	3	12	10	10000
蓝色联赛套装_金系女铁甲	4	2	4	3	68	10	-1	-1	-1	2	3	22	10	10000
蓝色联赛套装_金系男皮甲	4	3	4	3	49	10	-1	-1	-1	2	3	32	10	10000
蓝色联赛套装_金系女皮甲	4	4	4	3	50	10	-1	-1	-1	2	3	42	10	10000
紫色联赛套装_金系男铁甲	4	5	4	3	69	10	-1	-1	-1	2	3	212	10	10000
紫色联赛套装_金系女铁甲	4	6	4	3	70	10	-1	-1	-1	2	3	222	10	10000
紫色联赛套装_金系男皮甲	4	7	4	3	51	10	-1	-1	-1	2	3	232	10	10000
紫色联赛套装_金系女皮甲	4	8	4	3	52	10	-1	-1	-1	2	3	242	10	10000
紫色联赛套装_金系男铁甲	4	9	4	3	69	10	-1	-1	-1	2	3	412	10	10000
紫色联赛套装_金系女铁甲	4	10	4	3	70	10	-1	-1	-1	2	3	422	10	10000
紫色联赛套装_金系男皮甲	4	11	4	3	51	10	-1	-1	-1	2	3	432	10	10000
紫色联赛套装_金系女皮甲	4	12	4	3	52	10	-1	-1	-1	2	3	442	10	10000
橙色联赛套装_金系男铁甲	4	13	4	3	71	10	-1	-1	-1	2	3	612	10	10000
橙色联赛套装_金系女铁甲	4	14	4	3	72	10	-1	-1	-1	2	3	622	10	10000
橙色联赛套装_金系男皮甲	4	15	4	3	53	10	-1	-1	-1	2	3	632	10	10000
橙色联赛套装_金系女皮甲	4	16	4	3	54	10	-1	-1	-1	2	3	642	10	10000
橙色联赛套装_金系男铁甲	4	17	4	3	53	10	-1	-1	-1	2	3	812	10	10000
橙色联赛套装_金系女铁甲	4	18	4	3	54	10	-1	-1	-1	2	3	822	10	10000
橙色联赛套装_金系男皮甲	4	19	4	3	71	10	-1	-1	-1	2	3	832	10	10000
橙色联赛套装_金系女皮甲	4	20	4	3	72	10	-1	-1	-1	2	3	842	10	10000
蓝色联赛套装_金系男铁甲	4	21	4	3	67	10	-1	-1	-1	2	3	1008	10	10000
蓝色联赛套装_金系女铁甲	4	22	4	3	68	10	-1	-1	-1	2	3	1014	10	10000
蓝色联赛套装_金系男皮甲	4	23	4	3	49	10	-1	-1	-1	2	3	1020	10	10000
蓝色联赛套装_金系女皮甲	4	24	4	3	50	10	-1	-1	-1	2	3	1026	10	10000
紫色联赛套装_金系男铁甲	4	25	4	3	69	10	-1	-1	-1	2	3	1128	10	10000
紫色联赛套装_金系女铁甲	4	26	4	3	70	10	-1	-1	-1	2	3	1134	10	10000
紫色联赛套装_金系男皮甲	4	27	4	3	51	10	-1	-1	-1	2	3	1140	10	10000
紫色联赛套装_金系女皮甲	4	28	4	3	52	10	-1	-1	-1	2	3	1146	10	10000
橙色联赛套装_金系男铁甲	4	29	4	3	71	10	-1	-1	-1	2	3	1248	10	10000
橙色联赛套装_金系女铁甲	4	30	4	3	72	10	-1	-1	-1	2	3	1254	10	10000
橙色联赛套装_金系男皮甲	4	31	4	3	53	10	-1	-1	-1	2	3	1260	10	10000
橙色联赛套装_金系女皮甲	4	32	4	3	54	10	-1	-1	-1	2	3	1266	10	10000
蓝色联赛套装_木系男皮甲	4	33	4	3	55	10	-1	-1	-1	2	3	52	10	10000
蓝色联赛套装_木系女皮甲	4	34	4	3	56	10	-1	-1	-1	2	3	62	10	10000
蓝色联赛套装_木系男布甲	4	35	4	3	31	10	-1	-1	-1	2	3	72	10	10000
蓝色联赛套装_木系女布甲	4	36	4	3	32	10	-1	-1	-1	2	3	82	10	10000
紫色联赛套装_木系男皮甲	4	37	4	3	57	10	-1	-1	-1	2	3	252	10	10000
紫色联赛套装_木系女皮甲	4	38	4	3	58	10	-1	-1	-1	2	3	262	10	10000
紫色联赛套装_木系男布甲	4	39	4	3	33	10	-1	-1	-1	2	3	272	10	10000
紫色联赛套装_木系女布甲	4	40	4	3	34	10	-1	-1	-1	2	3	282	10	10000
紫色联赛套装_木系男皮甲	4	41	4	3	57	10	-1	-1	-1	2	3	452	10	10000
紫色联赛套装_木系女皮甲	4	42	4	3	58	10	-1	-1	-1	2	3	462	10	10000
紫色联赛套装_木系男布甲	4	43	4	3	33	10	-1	-1	-1	2	3	472	10	10000
紫色联赛套装_木系女布甲	4	44	4	3	34	10	-1	-1	-1	2	3	482	10	10000
橙色联赛套装_木系男皮甲	4	45	4	3	59	10	-1	-1	-1	2	3	652	10	10000
橙色联赛套装_木系女皮甲	4	46	4	3	60	10	-1	-1	-1	2	3	662	10	10000
橙色联赛套装_木系男布甲	4	47	4	3	35	10	-1	-1	-1	2	3	672	10	10000
橙色联赛套装_木系女布甲	4	48	4	3	36	10	-1	-1	-1	2	3	682	10	10000
橙色联赛套装_木系男皮甲	4	49	4	3	59	10	-1	-1	-1	2	3	852	10	10000
橙色联赛套装_木系女皮甲	4	50	4	3	60	10	-1	-1	-1	2	3	862	10	10000
橙色联赛套装_木系男布甲	4	51	4	3	35	10	-1	-1	-1	2	3	872	10	10000
橙色联赛套装_木系女布甲	4	52	4	3	36	10	-1	-1	-1	2	3	882	10	10000
蓝色联赛套装_木系男皮甲	4	53	4	3	55	10	-1	-1	-1	2	3	1032	10	10000
蓝色联赛套装_木系女皮甲	4	54	4	3	56	10	-1	-1	-1	2	3	1038	10	10000
蓝色联赛套装_木系男布甲	4	55	4	3	31	10	-1	-1	-1	2	3	1044	10	10000
蓝色联赛套装_木系女布甲	4	56	4	3	32	10	-1	-1	-1	2	3	1050	10	10000
紫色联赛套装_木系男皮甲	4	57	4	3	57	10	-1	-1	-1	2	3	1152	10	10000
紫色联赛套装_木系女皮甲	4	58	4	3	58	10	-1	-1	-1	2	3	1158	10	10000
紫色联赛套装_木系男布甲	4	59	4	3	33	10	-1	-1	-1	2	3	1164	10	10000
紫色联赛套装_木系女布甲	4	60	4	3	34	10	-1	-1	-1	2	3	1170	10	10000
橙色联赛套装_木系男皮甲	4	61	4	3	59	10	-1	-1	-1	2	3	1272	10	10000
橙色联赛套装_木系女皮甲	4	62	4	3	60	10	-1	-1	-1	2	3	1278	10	10000
橙色联赛套装_木系男布甲	4	63	4	3	35	10	-1	-1	-1	2	3	1284	10	10000
橙色联赛套装_木系女布甲	4	64	4	3	36	10	-1	-1	-1	2	3	1290	10	10000
蓝色联赛套装_水系男铁甲	4	65	4	3	73	10	-1	-1	-1	2	3	92	10	10000
蓝色联赛套装_水系女铁甲	4	66	4	3	74	10	-1	-1	-1	2	3	102	10	10000
蓝色联赛套装_水系男布甲	4	67	4	3	37	10	-1	-1	-1	2	3	112	10	10000
蓝色联赛套装_水系女布甲	4	68	4	3	38	10	-1	-1	-1	2	3	122	10	10000
紫色联赛套装_水系男铁甲	4	69	4	3	75	10	-1	-1	-1	2	3	292	10	10000
紫色联赛套装_水系女铁甲	4	70	4	3	76	10	-1	-1	-1	2	3	302	10	10000
紫色联赛套装_水系男布甲	4	71	4	3	39	10	-1	-1	-1	2	3	312	10	10000
紫色联赛套装_水系女布甲	4	72	4	3	40	10	-1	-1	-1	2	3	322	10	10000
紫色联赛套装_水系男铁甲	4	73	4	3	75	10	-1	-1	-1	2	3	492	10	10000
紫色联赛套装_水系女铁甲	4	74	4	3	76	10	-1	-1	-1	2	3	502	10	10000
紫色联赛套装_水系男布甲	4	75	4	3	39	10	-1	-1	-1	2	3	512	10	10000
紫色联赛套装_水系女布甲	4	76	4	3	40	10	-1	-1	-1	2	3	522	10	10000
橙色联赛套装_水系男铁甲	4	77	4	3	77	10	-1	-1	-1	2	3	692	10	10000
橙色联赛套装_水系女铁甲	4	78	4	3	78	10	-1	-1	-1	2	3	702	10	10000
橙色联赛套装_水系男布甲	4	79	4	3	41	10	-1	-1	-1	2	3	712	10	10000
橙色联赛套装_水系女布甲	4	80	4	3	42	10	-1	-1	-1	2	3	722	10	10000
橙色联赛套装_水系男铁甲	4	81	4	3	77	10	-1	-1	-1	2	3	892	10	10000
橙色联赛套装_水系女铁甲	4	82	4	3	78	10	-1	-1	-1	2	3	902	10	10000
橙色联赛套装_水系男布甲	4	83	4	3	41	10	-1	-1	-1	2	3	912	10	10000
橙色联赛套装_水系女布甲	4	84	4	3	42	10	-1	-1	-1	2	3	922	10	10000
蓝色联赛套装_水系男铁甲	4	85	4	3	73	10	-1	-1	-1	2	3	1056	10	10000
蓝色联赛套装_水系女铁甲	4	86	4	3	74	10	-1	-1	-1	2	3	1062	10	10000
蓝色联赛套装_水系男布甲	4	87	4	3	37	10	-1	-1	-1	2	3	1068	10	10000
蓝色联赛套装_水系女布甲	4	88	4	3	38	10	-1	-1	-1	2	3	1074	10	10000
紫色联赛套装_水系男铁甲	4	89	4	3	75	10	-1	-1	-1	2	3	1176	10	10000
紫色联赛套装_水系女铁甲	4	90	4	3	76	10	-1	-1	-1	2	3	1182	10	10000
紫色联赛套装_水系男布甲	4	91	4	3	39	10	-1	-1	-1	2	3	1188	10	10000
紫色联赛套装_水系女布甲	4	92	4	3	40	10	-1	-1	-1	2	3	1194	10	10000
橙色联赛套装_水系男铁甲	4	93	4	3	77	10	-1	-1	-1	2	3	1296	10	10000
橙色联赛套装_水系女铁甲	4	94	4	3	78	10	-1	-1	-1	2	3	1302	10	10000
橙色联赛套装_水系男布甲	4	95	4	3	41	10	-1	-1	-1	2	3	1308	10	10000
橙色联赛套装_水系女布甲	4	96	4	3	42	10	-1	-1	-1	2	3	1314	10	10000
蓝色联赛套装_火系男铁甲	4	97	4	3	79	10	-1	-1	-1	2	3	132	10	10000
蓝色联赛套装_火系女铁甲	4	98	4	3	80	10	-1	-1	-1	2	3	142	10	10000
蓝色联赛套装_火系男皮甲	4	99	4	3	61	10	-1	-1	-1	2	3	152	10	10000
蓝色联赛套装_火系女皮甲	4	100	4	3	62	10	-1	-1	-1	2	3	162	10	10000
紫色联赛套装_火系男铁甲	4	101	4	3	81	10	-1	-1	-1	2	3	332	10	10000
紫色联赛套装_火系女铁甲	4	102	4	3	82	10	-1	-1	-1	2	3	342	10	10000
紫色联赛套装_火系男皮甲	4	103	4	3	63	10	-1	-1	-1	2	3	352	10	10000
紫色联赛套装_火系女皮甲	4	104	4	3	64	10	-1	-1	-1	2	3	362	10	10000
紫色联赛套装_火系男铁甲	4	105	4	3	81	10	-1	-1	-1	2	3	532	10	10000
紫色联赛套装_火系女铁甲	4	106	4	3	82	10	-1	-1	-1	2	3	542	10	10000
紫色联赛套装_火系男皮甲	4	107	4	3	63	10	-1	-1	-1	2	3	552	10	10000
紫色联赛套装_火系女皮甲	4	108	4	3	64	10	-1	-1	-1	2	3	562	10	10000
橙色联赛套装_火系男铁甲	4	109	4	3	83	10	-1	-1	-1	2	3	732	10	10000
橙色联赛套装_火系女铁甲	4	110	4	3	84	10	-1	-1	-1	2	3	742	10	10000
橙色联赛套装_火系男皮甲	4	111	4	3	65	10	-1	-1	-1	2	3	752	10	10000
橙色联赛套装_火系女皮甲	4	112	4	3	66	10	-1	-1	-1	2	3	762	10	10000
橙色联赛套装_火系男铁甲	4	113	4	3	83	10	-1	-1	-1	2	3	932	10	10000
橙色联赛套装_火系女铁甲	4	114	4	3	84	10	-1	-1	-1	2	3	942	10	10000
橙色联赛套装_火系男皮甲	4	115	4	3	65	10	-1	-1	-1	2	3	952	10	10000
橙色联赛套装_火系女皮甲	4	116	4	3	66	10	-1	-1	-1	2	3	962	10	10000
蓝色联赛套装_火系男铁甲	4	117	4	3	79	10	-1	-1	-1	2	3	1080	10	10000
蓝色联赛套装_火系女铁甲	4	118	4	3	80	10	-1	-1	-1	2	3	1086	10	10000
蓝色联赛套装_火系男皮甲	4	119	4	3	61	10	-1	-1	-1	2	3	1092	10	10000
蓝色联赛套装_火系女皮甲	4	120	4	3	62	10	-1	-1	-1	2	3	1098	10	10000
紫色联赛套装_火系男铁甲	4	121	4	3	81	10	-1	-1	-1	2	3	1200	10	10000
紫色联赛套装_火系女铁甲	4	122	4	3	82	10	-1	-1	-1	2	3	1206	10	10000
紫色联赛套装_火系男皮甲	4	123	4	3	63	10	-1	-1	-1	2	3	1212	10	10000
紫色联赛套装_火系女皮甲	4	124	4	3	64	10	-1	-1	-1	2	3	1218	10	10000
橙色联赛套装_火系男铁甲	4	125	4	3	83	10	-1	-1	-1	2	3	1320	10	10000
橙色联赛套装_火系女铁甲	4	126	4	3	84	10	-1	-1	-1	2	3	1326	10	10000
橙色联赛套装_火系男皮甲	4	127	4	3	65	10	-1	-1	-1	2	3	1332	10	10000
橙色联赛套装_火系女皮甲	4	128	4	3	66	10	-1	-1	-1	2	3	1338	10	10000
蓝色联赛套装_土系男铁甲	4	129	4	3	85	10	-1	-1	-1	2	3	172	10	10000
蓝色联赛套装_土系女铁甲	4	130	4	3	86	10	-1	-1	-1	2	3	182	10	10000
蓝色联赛套装_土系男布甲	4	131	4	3	43	10	-1	-1	-1	2	3	192	10	10000
蓝色联赛套装_土系女布甲	4	132	4	3	44	10	-1	-1	-1	2	3	202	10	10000
紫色联赛套装_土系男铁甲	4	133	4	3	87	10	-1	-1	-1	2	3	372	10	10000
紫色联赛套装_土系女铁甲	4	134	4	3	88	10	-1	-1	-1	2	3	382	10	10000
紫色联赛套装_土系男布甲	4	135	4	3	45	10	-1	-1	-1	2	3	392	10	10000
紫色联赛套装_土系女布甲	4	136	4	3	46	10	-1	-1	-1	2	3	402	10	10000
紫色联赛套装_土系男铁甲	4	137	4	3	87	10	-1	-1	-1	2	3	572	10	10000
紫色联赛套装_土系女铁甲	4	138	4	3	88	10	-1	-1	-1	2	3	582	10	10000
紫色联赛套装_土系男布甲	4	139	4	3	45	10	-1	-1	-1	2	3	592	10	10000
紫色联赛套装_土系女布甲	4	140	4	3	46	10	-1	-1	-1	2	3	602	10	10000
橙色联赛套装_土系男铁甲	4	141	4	3	89	10	-1	-1	-1	2	3	772	10	10000
橙色联赛套装_土系女铁甲	4	142	4	3	90	10	-1	-1	-1	2	3	782	10	10000
橙色联赛套装_土系男布甲	4	143	4	3	47	10	-1	-1	-1	2	3	792	10	10000
橙色联赛套装_土系女布甲	4	144	4	3	48	10	-1	-1	-1	2	3	802	10	10000
橙色联赛套装_土系男铁甲	4	145	4	3	89	10	-1	-1	-1	2	3	972	10	10000
橙色联赛套装_土系女铁甲	4	146	4	3	90	10	-1	-1	-1	2	3	982	10	10000
橙色联赛套装_土系男布甲	4	147	4	3	47	10	-1	-1	-1	2	3	992	10	10000
橙色联赛套装_土系女布甲	4	148	4	3	48	10	-1	-1	-1	2	3	1002	10	10000
蓝色联赛套装_土系男铁甲	4	149	4	3	85	10	-1	-1	-1	2	3	1104	10	10000
蓝色联赛套装_土系女铁甲	4	150	4	3	86	10	-1	-1	-1	2	3	1110	10	10000
蓝色联赛套装_土系男布甲	4	151	4	3	43	10	-1	-1	-1	2	3	1116	10	10000
蓝色联赛套装_土系女布甲	4	152	4	3	44	10	-1	-1	-1	2	3	1122	10	10000
紫色联赛套装_土系男铁甲	4	153	4	3	87	10	-1	-1	-1	2	3	1224	10	10000
紫色联赛套装_土系女铁甲	4	154	4	3	88	10	-1	-1	-1	2	3	1230	10	10000
紫色联赛套装_土系男布甲	4	155	4	3	45	10	-1	-1	-1	2	3	1236	10	10000
紫色联赛套装_土系女布甲	4	156	4	3	46	10	-1	-1	-1	2	3	1242	10	10000
橙色联赛套装_土系男铁甲	4	157	4	3	89	10	-1	-1	-1	2	3	1344	10	10000
橙色联赛套装_土系女铁甲	4	158	4	3	90	10	-1	-1	-1	2	3	1350	10	10000
橙色联赛套装_土系男布甲	4	159	4	3	47	10	-1	-1	-1	2	3	1356	10	10000
橙色联赛套装_土系女布甲	4	160	4	3	48	10	-1	-1	-1	2	3	1362	10	10000
蓝色联赛套装_金系护身符	5	1	4	6	91	10	-1	-1	-1	2	6	11	10	10000
紫色联赛套装_金系护身符	5	2	4	6	92	10	-1	-1	-1	2	6	61	10	10000
紫色联赛套装_金系护身符	5	3	4	6	92	10	-1	-1	-1	2	6	111	10	10000
橙色联赛套装_金系护身符	5	4	4	6	93	10	-1	-1	-1	2	6	161	10	10000
橙色联赛套装_金系护身符	5	5	4	6	93	10	-1	-1	-1	2	6	211	10	10000
联赛套装金系祈福白银护身符	5	6	4	6	94	10	-1	-1	-1	2	6	252	10	10000
联赛套装金系祈福黄金护身符	5	7	4	6	95	10	-1	-1	-1	2	6	257	10	10000
蓝色联赛套装_木系护身符	5	8	4	6	96	10	-1	-1	-1	2	6	21	10	10000
紫色联赛套装_木系护身符	5	9	4	6	97	10	-1	-1	-1	2	6	71	10	10000
紫色联赛套装_木系护身符	5	10	4	6	97	10	-1	-1	-1	2	6	121	10	10000
橙色联赛套装_木系护身符	5	11	4	6	98	10	-1	-1	-1	2	6	171	10	10000
橙色联赛套装_木系护身符	5	12	4	6	98	10	-1	-1	-1	2	6	221	10	10000
联赛套装木系祈福白银护身符	5	13	4	6	99	10	-1	-1	-1	2	6	253	10	10000
联赛套装木系祈福黄金护身符	5	14	4	6	100	10	-1	-1	-1	2	6	258	10	10000
蓝色联赛套装_水系护身符	5	15	4	6	101	10	-1	-1	-1	2	6	31	10	10000
紫色联赛套装_水系护身符	5	16	4	6	102	10	-1	-1	-1	2	6	81	10	10000
紫色联赛套装_水系护身符	5	17	4	6	102	10	-1	-1	-1	2	6	131	10	10000
橙色联赛套装_水系护身符	5	18	4	6	103	10	-1	-1	-1	2	6	181	10	10000
橙色联赛套装_水系护身符	5	19	4	6	103	10	-1	-1	-1	2	6	231	10	10000
联赛套装水系祈福白银护身符	5	20	4	6	104	10	-1	-1	-1	2	6	254	10	10000
联赛套装水系祈福黄金护身符	5	21	4	6	105	10	-1	-1	-1	2	6	259	10	10000
蓝色联赛套装_火系护身符	5	22	4	6	106	10	-1	-1	-1	2	6	41	10	10000
紫色联赛套装_火系护身符	5	23	4	6	107	10	-1	-1	-1	2	6	91	10	10000
紫色联赛套装_火系护身符	5	24	4	6	107	10	-1	-1	-1	2	6	141	10	10000
橙色联赛套装_火系护身符	5	25	4	6	108	10	-1	-1	-1	2	6	191	10	10000
橙色联赛套装_火系护身符	5	26	4	6	108	10	-1	-1	-1	2	6	241	10	10000
联赛套装火系祈福白银护身符	5	27	4	6	109	10	-1	-1	-1	2	6	255	10	10000
联赛套装火系祈福黄金护身符	5	28	4	6	110	10	-1	-1	-1	2	6	260	10	10000
蓝色联赛套装_土系护身符	5	29	4	6	111	10	-1	-1	-1	2	6	51	10	10000
紫色联赛套装_土系护身符	5	30	4	6	112	10	-1	-1	-1	2	6	101	10	10000
紫色联赛套装_土系护身符	5	31	4	6	112	10	-1	-1	-1	2	6	151	10	10000
橙色联赛套装_土系护身符	5	32	4	6	113	10	-1	-1	-1	2	6	201	10	10000
橙色联赛套装_土系护身符	5	33	4	6	113	10	-1	-1	-1	2	6	251	10	10000
联赛套装土系祈福白银护身符	5	34	4	6	114	10	-1	-1	-1	2	6	256	10	10000
联赛套装土系祈福黄金护身符	5	35	4	6	115	10	-1	-1	-1	2	6	261	10	10000
紫色联赛套装_金系转门派用护身符	5	36	4	6	447	10	-1	-1	-1	2	6	262	10	10000
橙色联赛套装_金系转门派用护身符	5	37	4	6	448	10	-1	-1	-1	2	6	267	10	10000
紫色联赛套装_木系转门派用护身符	5	38	4	6	449	10	-1	-1	-1	2	6	263	10	10000
橙色联赛套装_木系转门派用护身符	5	39	4	6	450	10	-1	-1	-1	2	6	268	10	10000
紫色联赛套装_水系转门派用护身符	5	40	4	6	451	10	-1	-1	-1	2	6	264	10	10000
橙色联赛套装_水系转门派用护身符	5	41	4	6	452	10	-1	-1	-1	2	6	269	10	10000
紫色联赛套装_火系转门派用护身符	5	42	4	6	453	10	-1	-1	-1	2	6	265	10	10000
橙色联赛套装_火系转门派用护身符	5	43	4	6	454	10	-1	-1	-1	2	6	270	10	10000
紫色联赛套装_土系转门派用护身符	5	44	4	6	455	10	-1	-1	-1	2	6	266	10	10000
